Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.7248,0,1.81752,0.000676474,0.0554154,0,0.111504,3.59361e-06,0.102902,0,1.23285,0.000669499,0.0114133,0,0.0876581,3.51441e-06,, , 0.0570155,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000669499,0.000987789,0.00693254,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.51441e-06,0.0585562
2,14.3227,14.4148,11.3427,0.00605538,0.384487,0.439597,3.53062,3.37469e-05,3.46798,3.56006,9.61614,0.0057462,0.122456,0.177567,2.66217,1.70238e-06,, , 0.489836,6.25664,0.281557,15.039,8.87695,9.61614,0.0057462,0.0155217,0.158596,0.122412,0.0190143,0.00836733,0.51324,2.66217,1.70238e-06,0.920125
3,3.9438,3.98397,7.2734,0.0140934,0.123944,0.148754,2.78189,0.000175177,0.835596,0.875766,6.41523,0.013475,0.0461029,0.0709125,1.05235,2.02699e-05,, , 0.214026,1.37476,0.122576,5.19895,2.83585,6.41523,0.013475,0.0293457,0.0692202,0.0396159,0.00817935,0.0073045,0.152882,1.05235,2.02699e-05,1.73961
4,5.8192,5.90589,7.76431,0.0252006,0.201174,0.251098,5.41694,6.23167e-05,1.02228,1.10897,6.41349,0.0239639,0.08654,0.136464,1.95893,9.07043e-06,, , 0.425171,1.4674,0.238688,8.71495,4.15019,6.41349,0.0239639,0.0584488,0.134684,0.072218,0.0161017,0.0115958,0.228027,1.95893,9.07043e-06,3.46485
5,1.42529,1.4572,7.03558,0.052956,0.0599709,0.0784317,7.62094,0.000109864,0.251472,0.283375,5.49975,0.0504826,0.0300577,0.0485185,0.707105,2.88969e-05,, , 0.156184,0.291019,0.0876438,6.27073,1.45379,5.49975,0.0504826,0.116473,0.049877,0.0227841,0.00591515,0.017268,0.0652687,0.707105,2.88969e-05,6.90454
6,2.28466,2.35071,8.43804,0.0971948,0.102662,0.139485,15.2238,0.000135524,0.403195,0.469246,5.50067,0.0922479,0.0590577,0.0958811,1.39642,3.13836e-05,, , 0.311932,0.387537,0.172973,11.9448,2.43759,5.50067,0.0922479,0.232886,0.0987933,0.0443615,0.011784,0.0309699,0.101966,1.39642,3.13836e-05,13.8055
7,0.448073,0.449833,9.57531,0.127573,0.0237288,0.0272447,49.3522,0.000204952,0.366492,0.368253,0.0128103,0.110642,0.012243,0.0157588,0.189415,1.27036e-05,, , 0.0087067,0.72115,0.00488577,12.0317,0.252186,0.0128103,0.110642,0.827824,0.00940498,0.0174337,0.0011631,0.106011,0.0447805,0.189415,1.27036e-05,49.0734
8,0.027454,0.0276666,0.0180128,0.000368836,0.000486824,0.000511676,0.0602445,2.84978e-07,0.00177504,0.00198768,0.00204197,0.000348169,6.70603e-05,9.1913e-05,0.000225339,5.02995e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00204197,0.000348169,0.00101147,5.65475e-05,8.41608e-05,1.82651e-05,0.000319475,0.000672753,0.000225339,5.02995e-08,0.0599602
Total,35.996,28.5901,53.2648,0.324118,0.951868,1.08512,84.0981,0.000725459,6.4517,6.66765,34.693,0.297576,0.367938,0.545193,8.05428,0.000107592,, , 1.66395,10.5072,0.948155,66.1026,21.4208,34.693,0.297576,1.2825,0.527565,0.322039,0.0635271,0.183419,1.14651,8.05428,0.000107592,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14071,0.00846203,1.56058,20.5655,0.0207857,3.83333
