Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72478,0,1.81752,0.000676474,0.0554136,0,0.111504,4.98437e-05,0.102886,0,1.23285,0.000669499,0.0114115,0,0.0876581,4.97645e-05,, , 0.0569995,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000669499,0.000987789,0.00693073,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,4.97645e-05,0.0585562
2,14.3227,14.4148,11.3426,0.00657765,0.384709,0.440049,3.53062,6.78319e-05,3.468,3.56003,9.61612,0.00626848,0.122679,0.178019,2.66217,3.8327e-06,, , 0.489833,6.25664,0.281557,15.039,8.87695,9.61612,0.00626848,0.0155217,0.159273,0.122412,0.0190127,0.00836733,0.51324,2.66217,3.8327e-06,0.920125
3,3.94374,3.98389,7.27405,0.0137087,0.124199,0.148871,2.80604,0.000130229,0.83554,0.875692,6.41588,0.0130904,0.0463577,0.0710298,1.07651,1.46515e-05,, , 0.213896,1.37476,0.122576,5.19895,2.83585,6.41588,0.0130904,0.0293457,0.0695592,0.0396159,0.00821251,0.0073045,0.152882,1.07651,1.46515e-05,1.73961
4,5.81906,5.90568,7.7642,0.0237272,0.201073,0.251018,5.39276,5.32306e-05,1.02214,1.10877,6.41338,0.0224905,0.0864395,0.136384,1.93474,6.7989e-06,, , 0.424824,1.4674,0.238688,8.71495,4.15019,6.41338,0.0224905,0.0584488,0.134515,0.072218,0.0160908,0.0115958,0.228027,1.93474,6.7989e-06,3.46485
5,1.42534,1.45725,7.03562,0.0517146,0.0599975,0.0784585,7.62094,0.000101065,0.251518,0.283424,5.4998,0.0492412,0.0300843,0.0485453,0.707107,2.44973e-05,, , 0.156278,0.291019,0.0876438,6.27073,1.45379,5.4998,0.0492412,0.116473,0.0499279,0.0227841,0.00591759,0.017268,0.0652687,0.707107,2.44973e-05,6.90454
6,2.28468,2.35079,8.43812,0.087837,0.102757,0.13959,15.2416,0.000123112,0.403209,0.469322,5.50075,0.0828902,0.0591534,0.0959865,1.4142,1.89716e-05,, , 0.312022,0.387537,0.172973,11.9448,2.43759,5.50075,0.0828902,0.232886,0.0989865,0.0443615,0.0117918,0.0309699,0.101966,1.4142,1.89716e-05,13.8055
7,0.448098,0.449854,9.57535,0.0828853,0.0238463,0.0274557,49.3557,0.000200154,0.366517,0.368273,0.012858,0.065955,0.0123605,0.0159699,0.192924,7.90583e-06,, , 0.00875467,0.72115,0.00488577,12.0317,0.252186,0.012858,0.065955,0.827824,0.0097311,0.0174337,0.00116554,0.106011,0.0447805,0.192924,7.90583e-06,49.0734
8,0.027454,0.0276666,0.0180172,0.000331314,0.000486841,0.000511677,0.0602445,2.79419e-07,0.00177504,0.00198768,0.00204636,0.000310647,6.7078e-05,9.19137e-05,0.000225339,4.47403e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00204636,0.000310647,0.00101147,5.65624e-05,8.41608e-05,1.82686e-05,0.000319475,0.000672753,0.000225339,4.47403e-08,0.0599602
Total,35.9959,28.5899,53.2655,0.267458,0.952484,1.08596,84.1193,0.000725745,6.45159,6.6675,34.6937,0.240916,0.368553,0.546027,8.07554,0.000126467,, , 1.66369,10.5072,0.948155,66.1026,21.4208,34.6937,0.240916,1.2825,0.52898,0.322039,0.0635605,0.183419,1.14651,8.07554,0.000126467,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14014,0.00846605,1.56132,20.5135,0.0208101,3.83782
