Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72478,0,1.81752,0.000676474,0.0554133,0,0.111504,3.37254e-06,0.102886,0,1.23285,0.000669499,0.0114112,0,0.0876581,3.29334e-06,, , 0.0569997,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000669499,0.000987789,0.00693043,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.29334e-06,0.0585562
2,14.3225,14.4146,11.3429,0.00709227,0.384823,0.440022,3.5583,0.000207366,3.4678,3.55982,9.61633,0.00678309,0.122792,0.177991,2.68985,1.25536e-05,, , 0.489419,6.25664,0.281557,15.039,8.87695,9.61633,0.00678309,0.0155217,0.159337,0.122412,0.0190342,0.00836733,0.51324,2.68985,1.25536e-05,0.920125
3,3.9437,3.98388,7.27366,0.0136337,0.12403,0.148774,2.79396,9.44914e-05,0.8355,0.875678,6.41549,0.0130154,0.0461886,0.070932,1.06443,1.01842e-05,, , 0.213842,1.37476,0.122576,5.19895,2.83585,6.41549,0.0130154,0.0293457,0.0693126,0.0396159,0.00819227,0.0073045,0.152882,1.06443,1.01842e-05,1.73961
4,5.81936,5.90605,7.76439,0.0242216,0.201309,0.251274,5.41695,5.65603e-05,1.02244,1.10913,6.41357,0.0229848,0.0866751,0.136641,1.95893,7.63132e-06,, , 0.425483,1.4674,0.238688,8.71495,4.15019,6.41357,0.0229848,0.0584488,0.134988,0.072218,0.0161101,0.0115958,0.228027,1.95893,7.63132e-06,3.46485
5,1.42529,1.45718,7.03552,0.0519681,0.0599423,0.0784028,7.62094,9.99262e-05,0.25147,0.283362,5.4997,0.0494946,0.0300292,0.0484897,0.707104,2.39281e-05,, , 0.156169,0.291019,0.0876438,6.27073,1.45379,5.4997,0.0494946,0.116473,0.0498221,0.0227841,0.00591259,0.017268,0.0652687,0.707104,2.39281e-05,6.90454
6,2.28472,2.35077,8.4381,0.0959772,0.102711,0.13952,15.2238,0.000131679,0.403249,0.469307,5.50073,0.0910304,0.0591072,0.095916,1.39642,2.75391e-05,, , 0.312047,0.387537,0.172973,11.9448,2.43759,5.50073,0.0910304,0.232886,0.0988719,0.0443615,0.0117898,0.0309699,0.101966,1.39642,2.75391e-05,13.8055
7,0.448081,0.449839,9.57531,0.0983496,0.0237355,0.0272564,49.3539,0.000201737,0.3665,0.368258,0.0128131,0.0814193,0.0122497,0.0157706,0.191169,9.48864e-06,, , 0.00872072,0.72115,0.00488577,12.0317,0.252186,0.0128131,0.0814193,0.827824,0.00942333,0.0174337,0.00116324,0.106011,0.0447805,0.191169,9.48864e-06,49.0734
8,0.027454,0.0276666,0.0179805,0.000381379,0.000486552,0.000511382,0.0602423,2.85395e-07,0.00177504,0.00198768,0.00200957,0.000360712,6.67886e-05,9.16182e-05,0.000223192,5.07165e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00200957,0.000360712,0.00101147,5.60068e-05,8.41608e-05,1.82392e-05,0.000319475,0.000672753,0.000223192,5.07165e-08,0.0599602
Total,35.9959,28.59,53.2653,0.2923,0.95245,1.08576,84.1396,0.000795418,6.45162,6.66755,34.6935,0.265758,0.36852,0.545832,8.09579,9.46691e-05,, , 1.66376,10.5072,0.948155,66.1026,21.4208,34.6935,0.265758,1.2825,0.528741,0.322039,0.0635718,0.183419,1.14651,8.09579,9.46691e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13964,0.00846428,1.56099,20.468,0.0207993,3.83584
