Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72478,0,1.81752,0.000688974,0.0554132,0,0.111504,3.15083e-06,0.102884,0,1.23285,0.000681999,0.0114111,0,0.0876581,3.07163e-06,, , 0.056997,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693033,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.07163e-06,0.0585562
2,14.3229,14.415,11.3428,0.00703113,0.384712,0.439931,3.53063,0.000112868,3.46818,3.56024,9.61623,0.00672196,0.122682,0.1779,2.66218,6.64748e-06,, , 0.490222,6.25664,0.281557,15.039,8.87695,9.61623,0.00672196,0.0155217,0.159146,0.122412,0.0190237,0.00836733,0.51324,2.66218,6.64748e-06,0.920125
3,3.94373,3.98389,7.27358,0.0134306,0.124021,0.148801,2.79396,0.000104555,0.835533,0.875693,6.41541,0.0128122,0.0461797,0.0709595,1.06443,1.14421e-05,, , 0.213889,1.37476,0.122576,5.19895,2.83585,6.41541,0.0128122,0.0293457,0.0693349,0.0396159,0.00818833,0.0073045,0.152882,1.06443,1.14421e-05,1.73961
4,5.81925,5.90592,7.76437,0.0233488,0.201327,0.251338,5.41694,4.93802e-05,1.02234,1.109,6.41355,0.0221121,0.0866933,0.136705,1.95893,5.83629e-06,, , 0.425253,1.4674,0.238688,8.71495,4.15019,6.41355,0.0221121,0.0584488,0.135072,0.072218,0.016108,0.0115958,0.228027,1.95893,5.83629e-06,3.46485
5,1.42535,1.45726,7.03556,0.046366,0.0599529,0.0784025,7.62094,7.53953e-05,0.251528,0.283434,5.49974,0.0438926,0.0300397,0.0484893,0.707105,1.16627e-05,, , 0.156299,0.291019,0.0876438,6.27073,1.45379,5.49974,0.0438926,0.116473,0.0498305,0.0227841,0.00591448,0.017268,0.0652687,0.707105,1.16627e-05,6.90454
6,2.28481,2.35091,8.43818,0.0933714,0.10281,0.139626,15.2416,0.0001297,0.403346,0.46944,5.50081,0.0884246,0.0592064,0.0960219,1.4142,2.55604e-05,, , 0.312277,0.387537,0.172973,11.9448,2.43759,5.50081,0.0884246,0.232886,0.0990688,0.0443615,0.011798,0.0309699,0.101966,1.4142,2.55604e-05,13.8055
7,0.448086,0.449847,9.57535,0.0792561,0.023838,0.0274438,49.3557,0.000199771,0.366505,0.368266,0.0128513,0.0623258,0.0123522,0.0159579,0.192924,7.52223e-06,, , 0.008731,0.72115,0.00488577,12.0317,0.252186,0.0128513,0.0623258,0.827824,0.00971122,0.0174337,0.0011652,0.106011,0.0447805,0.192924,7.52223e-06,49.0734
8,0.027454,0.0276666,0.0180074,0.000181089,0.000486802,0.000511676,0.0602445,2.63877e-07,0.00177504,0.00198768,0.00203648,0.000160422,6.70383e-05,9.19122e-05,0.000225338,2.91984e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203648,0.000160422,0.00101147,5.65291e-05,8.41608e-05,1.82607e-05,0.000319475,0.000672753,0.000225338,2.91984e-08,0.0599602
Total,35.9964,28.5905,53.2653,0.263674,0.952562,1.08605,84.1315,0.000675084,6.45209,6.66806,34.6935,0.237132,0.368631,0.546125,8.08765,7.1772e-05,, , 1.66475,10.5072,0.948155,66.1026,21.4208,34.6935,0.237132,1.2825,0.529151,0.322039,0.0635673,0.183419,1.14651,8.08765,7.1772e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13984,0.00846626,1.56136,20.4856,0.0208113,3.83805
