Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72481,0,1.81752,0.000676474,0.0554162,0,0.111504,3.59008e-06,0.10291,0,1.23285,0.000669499,0.0114141,0,0.0876581,3.51087e-06,, , 0.0570233,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000669499,0.000987789,0.00693332,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.51087e-06,0.0585562
2,14.3228,14.4148,11.3425,0.00723427,0.384527,0.439817,3.53061,0.000301719,3.46803,3.56006,9.61602,0.0069251,0.122497,0.177787,2.66216,1.84507e-05,, , 0.489888,6.25664,0.281557,15.039,8.87695,9.61602,0.0069251,0.0155217,0.158869,0.122412,0.0190025,0.00836733,0.51324,2.66216,1.84507e-05,0.920125
3,3.9438,3.98397,7.27373,0.0139731,0.124081,0.148833,2.79396,0.000139679,0.835596,0.875769,6.41557,0.0133547,0.0462396,0.0709914,1.06443,1.58327e-05,, , 0.214028,1.37476,0.122576,5.19895,2.83585,6.41557,0.0133547,0.0293457,0.0694189,0.0396159,0.00819628,0.0073045,0.152882,1.06443,1.58327e-05,1.73961
4,5.81938,5.90609,7.76415,0.0233829,0.201021,0.250961,5.39276,5.07002e-05,1.02246,1.10918,6.41334,0.0221462,0.0863868,0.136327,1.93474,6.16629e-06,, , 0.425556,1.4674,0.238688,8.71495,4.15019,6.41334,0.0221462,0.0584488,0.13441,0.072218,0.0160861,0.0115958,0.228027,1.93474,6.16629e-06,3.46485
5,1.42552,1.45743,7.03577,0.0509264,0.060067,0.078514,7.62983,9.41476e-05,0.251699,0.28361,5.49995,0.048453,0.0301539,0.0486008,0.715994,2.10388e-05,, , 0.156635,0.291019,0.0876438,6.27073,1.45379,5.49995,0.048453,0.116473,0.0500456,0.0227841,0.00592504,0.017268,0.0652687,0.715994,2.10388e-05,6.90454
6,2.28464,2.35067,8.43805,0.0866929,0.102654,0.13946,15.2238,0.000121711,0.403169,0.469205,5.50068,0.081746,0.05905,0.0958563,1.39642,1.75706e-05,, , 0.311865,0.387537,0.172973,11.9448,2.43759,5.50068,0.081746,0.232886,0.0987601,0.0443615,0.0117848,0.0309699,0.101966,1.39642,1.75706e-05,13.8055
7,0.448102,0.449854,9.57535,0.0779081,0.0237887,0.027339,49.3557,0.000199639,0.366521,0.368273,0.012858,0.0609778,0.0123028,0.0158531,0.192924,7.39062e-06,, , 0.00875938,0.72115,0.00488577,12.0317,0.252186,0.012858,0.0609778,0.827824,0.00955672,0.0174337,0.00116554,0.106011,0.0447805,0.192924,7.39062e-06,49.0734
8,0.027454,0.0276666,0.0180249,0.000256113,0.000486872,0.000511678,0.0602445,2.71487e-07,0.00177504,0.00198768,0.00205405,0.000235446,6.71086e-05,9.19147e-05,0.000225339,3.68082e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00205405,0.000235446,0.00101147,5.65878e-05,8.41608e-05,1.82747e-05,0.000319475,0.000672753,0.000225339,3.68082e-08,0.0599602
Total,35.9965,28.5905,53.2652,0.26105,0.952042,1.08544,84.0984,0.000911457,6.45216,6.66808,34.6933,0.234508,0.368111,0.545508,8.05456,8.99973e-05,, , 1.66483,10.5072,0.948155,66.1026,21.4208,34.6933,0.234508,1.2825,0.52805,0.322039,0.0635298,0.183419,1.14651,8.05456,8.99973e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14068,0.00846646,1.5614,20.5638,0.0208125,3.83827
