Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000688974,0.0554151,0,0.111504,4.05112e-06,0.102895,0,1.23285,0.000681999,0.0114129,0,0.0876581,3.97191e-06,, , 0.0570082,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693217,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.97191e-06,0.0585562
2,14.3228,14.4148,11.3423,0.00619938,0.384223,0.439528,3.50292,4.33853e-05,3.46802,3.56009,9.61576,0.0058902,0.122192,0.177498,2.63447,2.30478e-06,, , 0.489907,6.25664,0.281557,15.039,8.87695,9.61576,0.0058902,0.0155217,0.158303,0.122412,0.0189754,0.00836733,0.51324,2.63447,2.30478e-06,0.920125
3,3.94387,3.98403,7.27379,0.0138995,0.124099,0.148831,2.79397,0.000135235,0.835669,0.875834,6.41562,0.0132812,0.046257,0.0709896,1.06443,1.52772e-05,, , 0.214167,1.37476,0.122576,5.19895,2.83585,6.41562,0.0132812,0.0293457,0.0694317,0.0396159,0.00819908,0.0073045,0.152882,1.06443,1.52772e-05,1.73961
4,5.81926,5.90594,7.76428,0.023136,0.201193,0.251173,5.41694,4.8151e-05,1.02234,1.10903,6.41346,0.0218993,0.0865594,0.136539,1.95892,5.52901e-06,, , 0.425275,1.4674,0.238688,8.71495,4.15019,6.41346,0.0218993,0.0584488,0.134782,0.072218,0.0160987,0.0115958,0.228027,1.95892,5.52901e-06,3.46485
5,1.42547,1.45737,7.03558,0.0520368,0.0599644,0.0784157,7.62094,9.77974e-05,0.251651,0.283553,5.49976,0.0495634,0.0300512,0.0485025,0.707106,2.28637e-05,, , 0.156539,0.291019,0.0876438,6.27073,1.45379,5.49976,0.0495634,0.116473,0.0498543,0.0227841,0.00591535,0.017268,0.0652687,0.707106,2.28637e-05,6.90454
6,2.28474,2.35077,8.43803,0.0966393,0.102522,0.139213,15.2238,0.000134119,0.403273,0.469307,5.50066,0.0916925,0.0589182,0.0956096,1.39642,2.99792e-05,, , 0.312064,0.387537,0.172973,11.9448,2.43759,5.50066,0.0916925,0.232886,0.0983833,0.0443615,0.0117829,0.0309699,0.101966,1.39642,2.99792e-05,13.8055
7,0.448091,0.449846,9.57533,0.0674124,0.0237543,0.0272825,49.3539,0.000198522,0.366511,0.368265,0.0128354,0.0504821,0.0122685,0.0157967,0.19117,6.27369e-06,, , 0.00873983,0.72115,0.00488577,12.0317,0.252186,0.0128354,0.0504821,0.827824,0.00946708,0.0174337,0.00116439,0.106011,0.0447805,0.19117,6.27369e-06,49.0734
8,0.027454,0.0276666,0.0180227,0.000299931,0.000486863,0.000511678,0.0602445,2.76055e-07,0.00177504,0.00198768,0.00205185,0.000279264,6.70999e-05,9.19144e-05,0.000225339,4.13767e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00205185,0.000279264,0.00101147,5.65805e-05,8.41608e-05,1.8273e-05,0.000319475,0.000672753,0.000225339,4.13767e-08,0.0599602
Total,35.9964,28.5905,53.2648,0.260312,0.951657,1.08496,84.0842,0.000661538,6.45214,6.66806,34.693,0.23377,0.367727,0.545028,8.04041,8.62409e-05,, , 1.66478,10.5072,0.948155,66.1026,21.4208,34.693,0.23377,1.2825,0.52721,0.322039,0.0635055,0.183419,1.14651,8.04041,8.62409e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14106,0.00846654,1.56141,20.5983,0.020813,3.83836
