Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000688974,0.0554147,0,0.111504,3.36964e-06,0.102894,0,1.23285,0.000681999,0.0114126,0,0.0876581,3.29043e-06,, , 0.0570078,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693184,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.29043e-06,0.0585562
2,14.3227,14.4148,11.3425,0.00733116,0.384454,0.439708,3.53061,0.000367941,3.46798,3.56004,9.616,0.00702198,0.122423,0.177677,2.66216,2.25895e-05,, , 0.489822,6.25664,0.281557,15.039,8.87695,9.616,0.00702198,0.0155217,0.158689,0.122412,0.0189998,0.00836733,0.51324,2.66216,2.25895e-05,0.920125
3,3.94385,3.98403,7.27337,0.0139996,0.123926,0.148739,2.78189,0.000137234,0.835654,0.875826,6.4152,0.0133812,0.0460846,0.0708974,1.05235,1.55271e-05,, , 0.214143,1.37476,0.122576,5.19895,2.83585,6.4152,0.0133812,0.0293457,0.0691884,0.0396159,0.00817773,0.0073045,0.152882,1.05235,1.55271e-05,1.73961
4,5.81962,5.9064,7.76417,0.0255133,0.200923,0.25075,5.39276,6.7476e-05,1.02271,1.10948,6.41335,0.0242766,0.0862887,0.136116,1.93474,1.03603e-05,, , 0.426102,1.4674,0.238688,8.71495,4.15019,6.41335,0.0242766,0.0584488,0.134099,0.072218,0.0160873,0.0115958,0.228027,1.93474,1.03603e-05,3.46485
5,1.42543,1.45734,7.03576,0.0506954,0.0600856,0.0785587,7.62983,8.99013e-05,0.251607,0.283515,5.49994,0.048222,0.0301725,0.0486455,0.715994,1.89156e-05,, , 0.156457,0.291019,0.0876438,6.27073,1.45379,5.49994,0.048222,0.116473,0.0501091,0.0227841,0.00592476,0.017268,0.0652687,0.715994,1.89156e-05,6.90454
6,2.28471,2.35075,8.43794,0.100745,0.102526,0.139324,15.2238,0.000143831,0.403241,0.469287,5.50057,0.0957986,0.058922,0.0957205,1.39641,3.96911e-05,, , 0.312018,0.387537,0.172973,11.9448,2.43759,5.50057,0.0957986,0.232886,0.098507,0.0443615,0.011774,0.0309699,0.101966,1.39641,3.96911e-05,13.8055
7,0.448098,0.449852,9.57537,0.0673582,0.0238078,0.0273658,49.3557,0.000198511,0.366517,0.368271,0.0128791,0.0504279,0.012322,0.0158799,0.192925,6.26224e-06,, , 0.00875231,0.72115,0.00488577,12.0317,0.252186,0.0128791,0.0504279,0.827824,0.00960161,0.0174337,0.00116662,0.106011,0.0447805,0.192925,6.26224e-06,49.0734
8,0.027454,0.0276666,0.018015,0.000277988,0.000486832,0.000511677,0.0602445,2.74148e-07,0.00177504,0.00198768,0.00204416,0.000257322,6.70691e-05,9.19133e-05,0.000225339,3.94699e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00204416,0.000257322,0.00101147,5.65548e-05,8.41608e-05,1.82668e-05,0.000319475,0.000672753,0.000225339,3.94699e-08,0.0599602
Total,35.9967,28.5908,53.2647,0.26661,0.951623,1.08496,84.0863,0.00100854,6.45238,6.6684,34.6928,0.240067,0.367693,0.545028,8.04247,0.000116676,, , 1.66538,10.5072,0.948155,66.1026,21.4208,34.6928,0.240067,1.2825,0.527182,0.322039,0.0634997,0.183419,1.14651,8.04247,0.000116676,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.141,0.00846605,1.56132,20.5935,0.0208101,3.83782
