Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000688974,0.055415,0,0.111504,2.91814e-06,0.102897,0,1.23285,0.000681999,0.0114129,0,0.0876581,2.83894e-06,, , 0.0570101,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693215,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,2.83894e-06,0.0585562
2,14.323,14.4151,11.3425,0.00716554,0.384514,0.439871,3.5306,0.00025187,3.46822,3.56031,9.61596,0.00685636,0.122484,0.177841,2.66216,1.53351e-05,, , 0.490334,6.25664,0.281557,15.039,8.87695,9.61596,0.00685636,0.0155217,0.158916,0.122412,0.0189962,0.00836733,0.51324,2.66216,1.53351e-05,0.920125
3,3.94378,3.98394,7.27382,0.0134806,0.124112,0.148842,2.79397,9.47325e-05,0.835577,0.875741,6.41565,0.0128623,0.0462701,0.0710003,1.06444,1.02144e-05,, , 0.213981,1.37476,0.122576,5.19895,2.83585,6.41565,0.0128623,0.0293457,0.069454,0.0396159,0.00820059,0.0073045,0.152882,1.06444,1.02144e-05,1.73961
4,5.81907,5.90574,7.76416,0.0260604,0.201126,0.251171,5.39276,7.87279e-05,1.02215,1.10883,6.41334,0.0248237,0.0864918,0.136538,1.93474,1.31732e-05,, , 0.424897,1.4674,0.238688,8.71495,4.15019,6.41334,0.0248237,0.0584488,0.134725,0.072218,0.0160865,0.0115958,0.228027,1.93474,1.31732e-05,3.46485
5,1.42558,1.45747,7.03571,0.05663,0.0600353,0.0784854,7.62983,0.000213587,0.251754,0.283645,5.49988,0.0541566,0.0301221,0.0485723,0.715993,8.07583e-05,, , 0.156732,0.291019,0.0876438,6.27073,1.45379,5.49988,0.0541566,0.116473,0.0499884,0.0227841,0.00592181,0.017268,0.0652687,0.715993,8.07583e-05,6.90454
6,2.28458,2.35062,8.43802,0.0942384,0.1026,0.139388,15.2238,0.000131275,0.403113,0.469148,5.50065,0.0892916,0.0589966,0.0957839,1.39642,2.71348e-05,, , 0.311744,0.387537,0.172973,11.9448,2.43759,5.50065,0.0892916,0.232886,0.0986375,0.0443615,0.0117816,0.0309699,0.101966,1.39642,2.71348e-05,13.8055
7,0.44809,0.449846,9.57536,0.0841806,0.0238025,0.0273619,49.3557,0.000200288,0.366509,0.368266,0.0128673,0.0672503,0.0123166,0.0158761,0.192925,8.03915e-06,, , 0.00873704,0.72115,0.00488577,12.0317,0.252186,0.0128673,0.0672503,0.827824,0.00959299,0.0174337,0.00116601,0.106011,0.0447805,0.192925,8.03915e-06,49.0734
8,0.027454,0.0276666,0.0180052,0.000312481,0.000486793,0.000511675,0.0602445,2.79315e-07,0.00177504,0.00198768,0.00203428,0.000291814,6.70295e-05,9.19119e-05,0.000225338,4.46371e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203428,0.000291814,0.00101147,5.65217e-05,8.41608e-05,1.82589e-05,0.000319475,0.000672753,0.000225338,4.46371e-08,0.0599602
Total,35.9963,28.5903,53.2651,0.282757,0.952092,1.08563,84.0984,0.000973677,6.452,6.66793,34.6932,0.256215,0.368161,0.545703,8.05455,0.000157538,, , 1.66451,10.5072,0.948155,66.1026,21.4208,34.6932,0.256215,1.2825,0.528302,0.322039,0.0635222,0.183419,1.14651,8.05455,0.000157538,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14067,0.00846493,1.56111,20.5631,0.0208033,3.83657
