Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72478,0,1.81752,0.000688974,0.0554134,0,0.111504,3.60307e-06,0.102885,0,1.23285,0.000681999,0.0114112,0,0.0876581,3.52386e-06,, , 0.0569988,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693048,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.52386e-06,0.0585562
2,14.3226,14.4146,11.3428,0.00631361,0.384881,0.440214,3.5583,3.94526e-05,3.4679,3.55991,9.61629,0.00600443,0.122851,0.178184,2.68985,2.05899e-06,, , 0.489604,6.25664,0.281557,15.039,8.87695,9.61629,0.00600443,0.0155217,0.159593,0.122412,0.0190293,0.00836733,0.51324,2.68985,2.05899e-06,0.920125
3,3.94372,3.98389,7.27332,0.0133227,0.123865,0.14864,2.78188,7.67019e-05,0.835518,0.875691,6.41515,0.0127043,0.046023,0.0707979,1.05235,7.96056e-06,, , 0.213869,1.37476,0.122576,5.19895,2.83585,6.41515,0.0127043,0.0293457,0.0690298,0.0396159,0.00817529,0.0073045,0.152882,1.05235,7.96056e-06,1.73961
4,5.81923,5.90591,7.76436,0.0262219,0.201334,0.251365,5.41694,7.3169e-05,1.02231,1.109,6.41354,0.0249851,0.0867003,0.136731,1.95893,1.17835e-05,, , 0.425226,1.4674,0.238688,8.71495,4.15019,6.41354,0.0249851,0.0584488,0.135106,0.072218,0.0161068,0.0115958,0.228027,1.95893,1.17835e-05,3.46485
5,1.42577,1.45768,7.03575,0.0515426,0.0600495,0.0784879,7.62983,9.92609e-05,0.251944,0.283856,5.49993,0.0490692,0.0301363,0.0485747,0.715994,2.35955e-05,, , 0.157136,0.291019,0.0876438,6.27073,1.45379,5.49993,0.0490692,0.116473,0.0500026,0.0227841,0.00592433,0.017268,0.0652687,0.715994,2.35955e-05,6.90454
6,2.28516,2.3513,8.43804,0.091182,0.102664,0.139486,15.2238,0.000127976,0.403692,0.469832,5.50067,0.0862352,0.0590598,0.0958826,1.39642,2.38357e-05,, , 0.313014,0.387537,0.172973,11.9448,2.43759,5.50067,0.0862352,0.232886,0.0987966,0.0443615,0.0117842,0.0309699,0.101966,1.39642,2.38357e-05,13.8055
7,0.448092,0.449854,9.57534,0.0974843,0.023808,0.0273837,49.3557,0.000201676,0.366511,0.368273,0.0128484,0.080554,0.0123221,0.0158979,0.192924,9.42777e-06,, , 0.00874643,0.72115,0.00488577,12.0317,0.252186,0.0128484,0.080554,0.827824,0.00962128,0.0174337,0.00116505,0.106011,0.0447805,0.192924,9.42777e-06,49.0734
8,0.027454,0.0276666,0.0180024,0.000365764,0.000486782,0.000511675,0.0602445,2.82939e-07,0.00177504,0.00198768,0.00203153,0.000345097,6.70185e-05,9.19115e-05,0.000225338,4.82606e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203153,0.000345097,0.00101147,5.65125e-05,8.41608e-05,1.82567e-05,0.000319475,0.000672753,0.000225338,4.82606e-08,0.0599602
Total,35.9968,28.591,53.2652,0.287122,0.952501,1.08609,84.1382,0.000622123,6.45253,6.66855,34.6933,0.260579,0.368571,0.546159,8.09435,8.22341e-05,, , 1.66568,10.5072,0.948155,66.1026,21.4208,34.6933,0.260579,1.2825,0.529137,0.322039,0.0635547,0.183419,1.14651,8.09435,8.22341e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13967,0.00846453,1.56104,20.4704,0.0208008,3.83612
