Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.7248,0,1.81752,0.000695224,0.0554148,0,0.111504,3.17086e-06,0.102903,0,1.23285,0.000688249,0.0114126,0,0.0876581,3.09166e-06,, , 0.0570161,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000688249,0.000987789,0.00693188,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.09166e-06,0.0585562
2,14.3222,14.4142,11.3432,0.00631824,0.38525,0.440488,3.58599,4.48691e-05,3.46746,3.55944,9.61663,0.00600906,0.12322,0.178457,2.71754,2.39752e-06,, , 0.488705,6.25664,0.281557,15.039,8.87695,9.61663,0.00600906,0.0155217,0.1602,0.122412,0.0190642,0.00836733,0.51324,2.71754,2.39752e-06,0.920125
3,3.94369,3.98386,7.27381,0.0135556,0.124075,0.148767,2.79397,9.75319e-05,0.835493,0.875657,6.41564,0.0129372,0.0462338,0.0709255,1.06443,1.05643e-05,, , 0.213814,1.37476,0.122576,5.19895,2.83585,6.41564,0.0129372,0.0293457,0.0693432,0.0396159,0.00820017,0.0073045,0.152882,1.06443,1.05643e-05,1.73961
4,5.81924,5.9059,7.7644,0.0269814,0.201223,0.251089,5.41695,0.000104394,1.02232,1.10898,6.41358,0.0257447,0.0865896,0.136455,1.95893,1.95898e-05,, , 0.425215,1.4674,0.238688,8.71495,4.15019,6.41358,0.0257447,0.0584488,0.134716,0.072218,0.0161108,0.0115958,0.228027,1.95893,1.95898e-05,3.46485
5,1.42542,1.45731,7.03586,0.0487138,0.0601187,0.078566,7.62983,8.08817e-05,0.251599,0.283485,5.50004,0.0462404,0.0302055,0.0486528,0.715997,1.44059e-05,, , 0.15642,0.291019,0.0876438,6.27073,1.45379,5.50004,0.0462404,0.116473,0.0501446,0.0227841,0.00592966,0.017268,0.0652687,0.715997,1.44059e-05,6.90454
6,2.28487,2.35096,8.43815,0.072171,0.10283,0.139703,15.2416,0.000114913,0.403403,0.469495,5.50078,0.0672242,0.0592266,0.0960994,1.4142,1.07733e-05,, , 0.312386,0.387537,0.172973,11.9448,2.43759,5.50078,0.0672242,0.232886,0.0991696,0.0443615,0.0117949,0.0309699,0.101966,1.4142,1.07733e-05,13.8055
7,0.44809,0.449846,9.57535,0.0773874,0.0238055,0.0273752,49.3557,0.000199586,0.36651,0.368265,0.0128534,0.0604571,0.0123196,0.0158894,0.192924,7.33768e-06,, , 0.00873603,0.72115,0.00488577,12.0317,0.252186,0.0128534,0.0604571,0.827824,0.00960999,0.0174337,0.0011653,0.106011,0.0447805,0.192924,7.33768e-06,49.0734
8,0.027454,0.0276666,0.0180008,0.000249872,0.000486775,0.000511675,0.0602445,2.71524e-07,0.00177504,0.00198768,0.00202989,0.000229205,6.7012e-05,9.19113e-05,0.000225338,3.6846e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00202989,0.000229205,0.00101147,5.65071e-05,8.41608e-05,1.82554e-05,0.000319475,0.000672753,0.000225338,3.6846e-08,0.0599602
Total,35.9958,28.5897,53.2662,0.246073,0.953205,1.0865,84.1957,0.000645619,6.45147,6.66731,34.6944,0.21953,0.369274,0.546571,8.15192,6.81969e-05,, , 1.66337,10.5072,0.948155,66.1026,21.4208,34.6944,0.21953,1.2825,0.530172,0.322039,0.0636346,0.183419,1.14651,8.15192,6.81969e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13822,0.00846756,1.5616,20.338,0.0208191,3.8395
