Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.7248,0,1.81752,0.000688974,0.0554145,0,0.111504,3.59558e-06,0.102897,0,1.23285,0.000681999,0.0114123,0,0.0876581,3.51638e-06,, , 0.0570102,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693157,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.51638e-06,0.0585562
2,14.3223,14.4142,11.343,0.00658082,0.38512,0.440449,3.55831,6.24563e-05,3.46753,3.5595,9.61644,0.00627164,0.123089,0.178418,2.68986,3.49672e-06,, , 0.488826,6.25664,0.281557,15.039,8.87695,9.61644,0.00627164,0.0155217,0.16005,0.122412,0.0190447,0.00836733,0.51324,2.68986,3.49672e-06,0.920125
3,3.94367,3.98382,7.27397,0.013615,0.124139,0.148786,2.80604,0.000104558,0.835473,0.875619,6.4158,0.0129966,0.0462975,0.0709448,1.0765,1.14426e-05,, , 0.213755,1.37476,0.122576,5.19895,2.83585,6.4158,0.0129966,0.0293457,0.0694179,0.0396159,0.00820845,0.0073045,0.152882,1.0765,1.14426e-05,1.73961
4,5.81972,5.90646,7.76482,0.0240118,0.201794,0.251745,5.44114,5.3707e-05,1.0228,1.10954,6.414,0.0227751,0.08716,0.137111,1.98313,6.918e-06,, , 0.42626,1.4674,0.238688,8.71495,4.15019,6.414,0.0227751,0.0584488,0.135899,0.072218,0.0161542,0.0115958,0.228027,1.98313,6.918e-06,3.46485
5,1.42535,1.45722,7.03562,0.0469636,0.0600053,0.0784698,7.62094,7.61537e-05,0.251529,0.283397,5.4998,0.0444902,0.0300921,0.0485566,0.707107,1.20418e-05,, , 0.156263,0.291019,0.0876438,6.27073,1.45379,5.4998,0.0444902,0.116473,0.0499469,0.0227841,0.00591769,0.017268,0.0652687,0.707107,1.20418e-05,6.90454
6,2.28495,2.351,8.43812,0.0886872,0.102712,0.139494,15.2416,0.000124551,0.403481,0.469537,5.50075,0.0837403,0.0591082,0.0958902,1.4142,2.04111e-05,, , 0.312509,0.387537,0.172973,11.9448,2.43759,5.50075,0.0837403,0.232886,0.098845,0.0443615,0.0117919,0.0309699,0.101966,1.4142,2.04111e-05,13.8055
7,0.44809,0.449845,9.57534,0.1022,0.0237812,0.0273324,49.3539,0.000202132,0.366509,0.368264,0.0128416,0.0852695,0.0122954,0.0158465,0.19117,9.88336e-06,, , 0.0087374,0.72115,0.00488577,12.0317,0.252186,0.0128416,0.0852695,0.827824,0.00954351,0.0174337,0.0011647,0.106011,0.0447805,0.19117,9.88336e-06,49.0734
8,0.027454,0.0276666,0.0179986,0.000340614,0.000486767,0.000511674,0.0602445,2.83198e-07,0.00177504,0.00198768,0.00202769,0.000319947,6.70032e-05,9.19111e-05,0.000225338,4.85194e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00202769,0.000319947,0.00101147,5.64999e-05,8.41608e-05,1.82537e-05,0.000319475,0.000672753,0.000225338,4.85194e-08,0.0599602
Total,35.9963,28.5903,53.2664,0.283088,0.953452,1.08679,84.1937,0.000627437,6.45199,6.66784,34.6945,0.256545,0.369522,0.546859,8.14986,6.77585e-05,, , 1.66444,10.5072,0.948155,66.1026,21.4208,34.6945,0.256545,1.2825,0.530691,0.322039,0.0636513,0.183419,1.14651,8.14986,6.77585e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13826,0.00846482,1.56109,20.3414,0.0208026,3.83645
