Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000688974,0.0554143,0,0.111504,3.83078e-06,0.102893,0,1.23285,0.000681999,0.0114121,0,0.0876581,3.75157e-06,, , 0.0570067,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693139,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.75157e-06,0.0585562
2,14.3226,14.4147,11.3427,0.00649639,0.384764,0.440041,3.53062,5.83108e-05,3.46789,3.55996,9.61622,0.00618721,0.122733,0.178011,2.66218,3.23763e-06,, , 0.489646,6.25664,0.281557,15.039,8.87695,9.61622,0.00618721,0.0155217,0.159309,0.122412,0.019023,0.00836733,0.51324,2.66218,3.23763e-06,0.920125
3,3.94371,3.98387,7.2738,0.0125643,0.124045,0.148715,2.79397,5.19187e-05,0.835506,0.875674,6.41563,0.0119459,0.0462037,0.0708736,1.06443,4.86264e-06,, , 0.213843,1.37476,0.122576,5.19895,2.83585,6.41563,0.0119459,0.0293457,0.0692618,0.0396159,0.00819963,0.0073045,0.152882,1.06443,4.86264e-06,1.73961
4,5.81919,5.90589,7.76423,0.0210738,0.201071,0.250982,5.41694,4.13117e-05,1.02228,1.10897,6.41341,0.0198371,0.0864371,0.136348,1.95892,3.81916e-06,, , 0.425168,1.4674,0.238688,8.71495,4.15019,6.41341,0.0198371,0.0584488,0.134473,0.072218,0.0160937,0.0115958,0.228027,1.95892,3.81916e-06,3.46485
5,1.4254,1.4573,7.03568,0.0469068,0.059979,0.0783855,7.62983,7.66333e-05,0.251578,0.283479,5.49986,0.0444334,0.0300659,0.0484723,0.715992,1.22816e-05,, , 0.156394,0.291019,0.0876438,6.27073,1.45379,5.49986,0.0444334,0.116473,0.0498334,0.0227841,0.00592068,0.017268,0.0652687,0.715992,1.22816e-05,6.90454
6,2.28502,2.35112,8.43815,0.089796,0.102779,0.139595,15.2416,0.000124704,0.403557,0.46965,5.50078,0.0848492,0.0591751,0.0959916,1.4142,2.05643e-05,, , 0.312698,0.387537,0.172973,11.9448,2.43759,5.50078,0.0848492,0.232886,0.0990099,0.0443615,0.0117954,0.0309699,0.101966,1.4142,2.05643e-05,13.8055
7,0.448081,0.449838,9.5753,0.0729735,0.0237503,0.0272926,49.3522,0.000199104,0.366501,0.368257,0.012803,0.0560432,0.0122645,0.0158068,0.189415,6.85549e-06,, , 0.00871906,0.72115,0.00488577,12.0317,0.252186,0.012803,0.0560432,0.827824,0.00947479,0.0174337,0.00116273,0.106011,0.0447805,0.189415,6.85549e-06,49.0734
8,0.027454,0.0276666,0.0180167,0.000224878,0.000486839,0.000511677,0.0602445,2.67154e-07,0.00177504,0.00198768,0.00204581,0.000204211,6.70758e-05,9.19136e-05,0.000225339,3.24757e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00204581,0.000204211,0.00101147,5.65605e-05,8.41608e-05,1.82681e-05,0.000319475,0.000672753,0.000225339,3.24757e-08,0.0599602
Total,35.9963,28.5904,53.2655,0.250725,0.952289,1.08552,84.1368,0.000556081,6.45198,6.66798,34.6936,0.224182,0.368359,0.545595,8.09303,5.54049e-05,, , 1.66456,10.5072,0.948155,66.1026,21.4208,34.6936,0.224182,1.2825,0.52835,0.322039,0.0635647,0.183419,1.14651,8.09303,5.54049e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13973,0.0084672,1.56153,20.4753,0.020817,3.83909
