Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.7248,0,1.81752,0.000688974,0.0554148,0,0.111504,3.81836e-06,0.1029,0,1.23285,0.000681999,0.0114126,0,0.0876581,3.73916e-06,, , 0.0570133,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693189,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.73916e-06,0.0585562
2,14.3225,14.4146,11.3429,0.00624159,0.38502,0.440338,3.5583,3.91471e-05,3.46781,3.55983,9.61637,0.00593242,0.12299,0.178308,2.68986,2.0399e-06,, , 0.489434,6.25664,0.281557,15.039,8.87695,9.61637,0.00593242,0.0155217,0.159847,0.122412,0.0190383,0.00836733,0.51324,2.68986,2.0399e-06,0.920125
3,3.94364,3.98381,7.27399,0.0142715,0.124134,0.148779,2.80604,0.000223779,0.835443,0.875614,6.41582,0.0136532,0.0462923,0.0709373,1.0765,2.63452e-05,, , 0.213721,1.37476,0.122576,5.19895,2.83585,6.41582,0.0136532,0.0293457,0.0694046,0.0396159,0.00820914,0.0073045,0.152882,1.0765,2.63452e-05,1.73961
4,5.819,5.90562,7.7643,0.0274693,0.201201,0.251164,5.41694,0.000113563,1.02208,1.10871,6.41348,0.0262326,0.0865671,0.136531,1.95893,2.18821e-05,, , 0.42469,1.4674,0.238688,8.71495,4.15019,6.41348,0.0262326,0.0584488,0.134779,0.072218,0.0161007,0.0115958,0.228027,1.95893,2.18821e-05,3.46485
5,1.42547,1.45737,7.03561,0.0499069,0.059998,0.0784638,7.62094,8.71366e-05,0.251651,0.283545,5.49979,0.0474335,0.0300848,0.0485507,0.707106,1.75333e-05,, , 0.156532,0.291019,0.0876438,6.27073,1.45379,5.49979,0.0474335,0.116473,0.0499342,0.0227841,0.00591714,0.017268,0.0652687,0.707106,1.75333e-05,6.90454
6,2.28469,2.35073,8.43811,0.0979424,0.102763,0.139608,15.2416,0.000137582,0.403218,0.469259,5.50074,0.0929956,0.0591588,0.0960041,1.4142,3.34415e-05,, , 0.311967,0.387537,0.172973,11.9448,2.43759,5.50074,0.0929956,0.232886,0.0990102,0.0443615,0.0117912,0.0309699,0.101966,1.4142,3.34415e-05,13.8055
7,0.448088,0.449845,9.57532,0.0971696,0.0237609,0.0272999,49.3539,0.000201622,0.366507,0.368264,0.0128279,0.0802393,0.0122751,0.015814,0.19117,9.37307e-06,, , 0.00873587,0.72115,0.00488577,12.0317,0.252186,0.0128279,0.0802393,0.827824,0.00949142,0.0174337,0.001164,0.106011,0.0447805,0.19117,9.37307e-06,49.0734
8,0.027454,0.0276666,0.0179969,0.000274966,0.00048676,0.000511674,0.0602445,2.7341e-07,0.00177504,0.00198768,0.00202604,0.000254299,6.69966e-05,9.19108e-05,0.000225338,3.87319e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00202604,0.000254299,0.00101147,5.64943e-05,8.41608e-05,1.82523e-05,0.000319475,0.000672753,0.000225338,3.87319e-08,0.0599602
Total,35.9957,28.5896,53.2658,0.293965,0.952778,1.08616,84.1695,0.000806921,6.45138,6.6672,34.6939,0.267423,0.368848,0.546236,8.12565,0.000114393,, , 1.66317,10.5072,0.948155,66.1026,21.4208,34.6939,0.267423,1.2825,0.529455,0.322039,0.0635901,0.183419,1.14651,8.12565,0.000114393,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13888,0.00846417,1.56097,20.3987,0.0207987,3.83573
