Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72478,0,1.81752,0.000688974,0.0554134,0,0.111504,3.14209e-06,0.102885,0,1.23285,0.000681999,0.0114113,0,0.0876581,3.06288e-06,, , 0.0569987,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693054,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.06288e-06,0.0585562
2,14.3228,14.4148,11.3427,0.00631187,0.384694,0.44,3.53062,4.10156e-05,3.46801,3.56005,9.61615,0.00600269,0.122663,0.17797,2.66217,2.15668e-06,, , 0.489857,6.25664,0.281557,15.039,8.87695,9.61615,0.00600269,0.0155217,0.159205,0.122412,0.0190158,0.00836733,0.51324,2.66217,2.15668e-06,0.920125
3,3.94374,3.9839,7.27333,0.014259,0.123882,0.148668,2.78188,0.000200001,0.835541,0.875701,6.41517,0.0136407,0.0460409,0.0708267,1.05235,2.3373e-05,, , 0.213906,1.37476,0.122576,5.19895,2.83585,6.41517,0.0136407,0.0293457,0.0690759,0.0396159,0.00817585,0.0073045,0.152882,1.05235,2.3373e-05,1.73961
4,5.81943,5.90616,7.76443,0.0238898,0.201386,0.25138,5.41695,5.42421e-05,1.02251,1.10924,6.41362,0.0226531,0.0867522,0.136746,1.95893,7.05178e-06,, , 0.425666,1.4674,0.238688,8.71495,4.15019,6.41362,0.0226531,0.0584488,0.135166,0.072218,0.0161148,0.0115958,0.228027,1.95893,7.05178e-06,3.46485
5,1.42527,1.45717,7.03555,0.052497,0.0599556,0.078414,7.62094,9.89102e-05,0.251447,0.283347,5.49973,0.0500235,0.0300424,0.0485009,0.707105,2.34201e-05,, , 0.156131,0.291019,0.0876438,6.27073,1.45379,5.49973,0.0500235,0.116473,0.0498452,0.0227841,0.005914,0.017268,0.0652687,0.707105,2.34201e-05,6.90454
6,2.28459,2.35064,8.43799,0.0844164,0.102564,0.139347,15.2238,0.000121194,0.403124,0.469169,5.50062,0.0794695,0.0589598,0.0957434,1.39642,1.70542e-05,, , 0.311783,0.387537,0.172973,11.9448,2.43759,5.50062,0.0794695,0.232886,0.098563,0.0443615,0.0117787,0.0309699,0.101966,1.39642,1.70542e-05,13.8055
7,0.44809,0.449845,9.57533,0.10931,0.0237695,0.0273123,49.3539,0.000202889,0.366509,0.368264,0.0128364,0.0923795,0.0122837,0.0158265,0.19117,1.06405e-05,, , 0.00873644,0.72115,0.00488577,12.0317,0.252186,0.0128364,0.0923795,0.827824,0.00951203,0.0174337,0.00116443,0.106011,0.0447805,0.19117,1.06405e-05,49.0734
8,0.027454,0.0276666,0.0180112,0.000253027,0.000486817,0.000511676,0.0602445,2.73007e-07,0.00177504,0.00198768,0.00204032,0.00023236,6.70537e-05,9.19128e-05,0.000225339,3.83288e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00204032,0.00023236,0.00101147,5.6542e-05,8.41608e-05,1.82637e-05,0.000319475,0.000672753,0.000225339,3.83288e-08,0.0599602
Total,35.9961,28.5902,53.2649,0.291626,0.952151,1.08563,84.0998,0.000721667,6.4518,6.66776,34.693,0.265083,0.368221,0.545705,8.05604,8.67974e-05,, , 1.66416,10.5072,0.948155,66.1026,21.4208,34.693,0.265083,1.2825,0.528354,0.322039,0.0635332,0.183419,1.14651,8.05604,8.67974e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14064,0.00846434,1.561,20.5597,0.0207997,3.83591
