Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.7248,0,1.81752,0.000695224,0.0554142,0,0.111504,4.50762e-06,0.102899,0,1.23285,0.000688249,0.0114121,0,0.0876581,4.42841e-06,, , 0.0570122,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000688249,0.000987789,0.00693133,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,4.42841e-06,0.0585562
2,14.3223,14.4143,11.3432,0.00569895,0.385277,0.440504,3.58599,2.56153e-05,3.46753,3.55951,9.61666,0.00538978,0.123247,0.178473,2.71755,1.19416e-06,, , 0.488836,6.25664,0.281557,15.039,8.87695,9.61666,0.00538978,0.0155217,0.16024,0.122412,0.0190676,0.00836733,0.51324,2.71755,1.19416e-06,0.920125
3,3.94368,3.98384,7.27374,0.0124767,0.124031,0.148721,2.79396,5.373e-05,0.835481,0.875639,6.41557,0.0118584,0.0461898,0.0708794,1.06443,5.08907e-06,, , 0.213783,1.37476,0.122576,5.19895,2.83585,6.41557,0.0118584,0.0293457,0.0692567,0.0396159,0.00819662,0.0073045,0.152882,1.06443,5.08907e-06,1.73961
4,5.81962,5.90635,7.76445,0.0260355,0.20138,0.251346,5.41695,7.64441e-05,1.02271,1.10943,6.41364,0.0247988,0.0867465,0.136713,1.95894,1.26023e-05,, , 0.426057,1.4674,0.238688,8.71495,4.15019,6.41364,0.0247988,0.0584488,0.135124,0.072218,0.0161168,0.0115958,0.228027,1.95894,1.26023e-05,3.46485
5,1.42522,1.45711,7.0356,0.04778,0.0599773,0.0784313,7.62094,8.02999e-05,0.251401,0.283283,5.49977,0.0453066,0.0300642,0.0485181,0.707106,1.4115e-05,, , 0.156015,0.291019,0.0876438,6.27073,1.45379,5.49977,0.0453066,0.116473,0.0498819,0.0227841,0.00591622,0.017268,0.0652687,0.707106,1.4115e-05,6.90454
6,2.28463,2.35065,8.4381,0.0910003,0.102656,0.139403,15.2238,0.000125829,0.403158,0.469184,5.50073,0.0860535,0.0590519,0.0957988,1.39642,2.16893e-05,, , 0.311831,0.387537,0.172973,11.9448,2.43759,5.50073,0.0860535,0.232886,0.0986992,0.0443615,0.01179,0.0309699,0.101966,1.39642,2.16893e-05,13.8055
7,0.448082,0.44984,9.57532,0.0882961,0.0237457,0.0272691,49.3539,0.000200727,0.366501,0.36826,0.0128271,0.0713658,0.0122599,0.0157832,0.19117,8.47799e-06,, , 0.00872497,0.72115,0.00488577,12.0317,0.252186,0.0128271,0.0713658,0.827824,0.00944546,0.0174337,0.00116396,0.106011,0.0447805,0.19117,8.47799e-06,49.0734
8,0.027454,0.0276666,0.0180057,0.000328166,0.000486795,0.000511675,0.0602445,2.77891e-07,0.00177504,0.00198768,0.00203483,0.000307499,6.70317e-05,9.1912e-05,0.000225338,4.32125e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203483,0.000307499,0.00101147,5.65236e-05,8.41608e-05,1.82594e-05,0.000319475,0.000672753,0.000225338,4.32125e-08,0.0599602
Total,35.9958,28.5897,53.2659,0.272311,0.952969,1.08619,84.1673,0.000567431,6.45145,6.6673,34.6941,0.245769,0.369038,0.546257,8.1235,6.76394e-05,, , 1.66334,10.5072,0.948155,66.1026,21.4208,34.6941,0.245769,1.2825,0.529636,0.322039,0.0636208,0.183419,1.14651,8.1235,6.76394e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13894,0.0084657,1.56126,20.4032,0.0208079,3.83743
