Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.7248,0,1.81752,0.000688974,0.055416,0,0.111504,2.91542e-06,0.102905,0,1.23285,0.000681999,0.0114139,0,0.0876581,2.83622e-06,, , 0.0570186,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693313,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,2.83622e-06,0.0585562
2,14.3227,14.4147,11.3423,0.00644957,0.384334,0.439673,3.50292,5.20473e-05,3.46793,3.55996,9.61582,0.00614039,0.122303,0.177643,2.63447,2.84616e-06,, , 0.489693,6.25664,0.281557,15.039,8.87695,9.61582,0.00614039,0.0155217,0.158552,0.122412,0.0189818,0.00836733,0.51324,2.63447,2.84616e-06,0.920125
3,3.9438,3.98397,7.27366,0.0145251,0.12403,0.148775,2.79396,0.000348462,0.835603,0.875774,6.41549,0.0139068,0.0461887,0.0709335,1.06443,4.19306e-05,, , 0.214041,1.37476,0.122576,5.19895,2.83585,6.41549,0.0139068,0.0293457,0.0693141,0.0396159,0.00819229,0.0073045,0.152882,1.06443,4.19306e-05,1.73961
4,5.81913,5.9058,7.76415,0.0248722,0.20099,0.250905,5.39276,5.99915e-05,1.02221,1.10889,6.41334,0.0236354,0.086356,0.136271,1.93474,8.48911e-06,, , 0.425015,1.4674,0.238688,8.71495,4.15019,6.41334,0.0236354,0.0584488,0.134323,0.072218,0.0160859,0.0115958,0.228027,1.93474,8.48911e-06,3.46485
5,1.42552,1.45745,7.03585,0.0477985,0.0601038,0.0785415,7.62983,7.88651e-05,0.251696,0.283629,5.50003,0.045325,0.0301907,0.0486283,0.715997,1.33976e-05,, , 0.156662,0.291019,0.0876438,6.27073,1.45379,5.50003,0.045325,0.116473,0.0501057,0.0227841,0.0059292,0.017268,0.0652687,0.715997,1.33976e-05,6.90454
6,2.28485,2.35092,8.43795,0.08842,0.102586,0.139441,15.2238,0.000123156,0.403384,0.469453,5.50058,0.0834732,0.0589818,0.0958372,1.39641,1.90162e-05,, , 0.312328,0.387537,0.172973,11.9448,2.43759,5.50058,0.0834732,0.232886,0.0986831,0.0443615,0.0117745,0.0309699,0.101966,1.39641,1.90162e-05,13.8055
7,0.448084,0.449837,9.57536,0.0742571,0.0238092,0.0273792,49.3557,0.00019925,0.366504,0.368256,0.0128606,0.0573268,0.0123233,0.0158934,0.192924,7.00152e-06,, , 0.00872316,0.72115,0.00488577,12.0317,0.252186,0.0128606,0.0573268,0.827824,0.00961737,0.0174337,0.00116567,0.106011,0.0447805,0.192924,7.00152e-06,49.0734
8,0.027454,0.0276666,0.0180359,0.000234252,0.000486916,0.00051168,0.0602466,2.68852e-07,0.00177504,0.00198768,0.00206503,0.000213585,6.71526e-05,9.19162e-05,0.000227483,3.41734e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00206503,0.000213585,0.00101147,5.66246e-05,8.41608e-05,1.82835e-05,0.000319475,0.000672753,0.000227483,3.41734e-08,0.0599602
Total,35.9963,28.5904,53.2649,0.257246,0.951755,1.08523,84.0707,0.000864957,6.45201,6.66795,34.693,0.230703,0.367825,0.545299,8.02687,9.55516e-05,, , 1.66456,10.5072,0.948155,66.1026,21.4208,34.693,0.230703,1.2825,0.527585,0.322039,0.063499,0.183419,1.14651,8.02687,9.55516e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14138,0.00846677,1.56145,20.6286,0.0208144,3.83862
