Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72481,0,1.81752,0.000286641,0.0554173,0,0.111504,1.65256e-06,0.102915,0,1.23285,0.000279666,0.0114151,0,0.0876581,1.57335e-06,, , 0.0570282,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000279666,0.000987789,0.00693436,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,1.57335e-06,0.0585562
2,14.3227,14.4148,11.3423,0.00194676,0.384365,0.439806,3.50292,9.5225e-06,3.46798,3.56003,9.61575,0.00163758,0.122335,0.177775,2.63447,1.88359e-07,, , 0.489807,6.25664,0.281557,15.039,8.87695,9.61575,0.00163758,0.0155217,0.158723,0.122412,0.0189748,0.00836733,0.51324,2.63447,1.88359e-07,0.920125
3,3.94371,3.98387,7.27428,0.0046083,0.124248,0.14883,2.81811,1.66127e-05,0.835509,0.875672,6.41611,0.00398994,0.046406,0.0709887,1.08858,4.49402e-07,, , 0.213845,1.37476,0.122576,5.19895,2.83585,6.41611,0.00398994,0.0293457,0.0695549,0.0396159,0.00822397,0.0073045,0.152882,1.08858,4.49402e-07,1.73961
4,5.81929,5.90595,7.76456,0.00517141,0.201597,0.251654,5.44112,2.79728e-05,1.02238,1.10904,6.41375,0.0039347,0.0869627,0.13702,1.98311,4.84457e-07,, , 0.425329,1.4674,0.238688,8.71495,4.15019,6.41375,0.0039347,0.0584488,0.135637,0.072218,0.0161279,0.0115958,0.228027,1.98311,4.84457e-07,3.46485
5,1.42545,1.45735,7.03588,0.0200847,0.0601427,0.0786004,7.62983,5.61198e-05,0.251623,0.28353,5.50006,0.0176112,0.0302295,0.0486872,0.715997,2.0249e-06,, , 0.15649,0.291019,0.0876438,6.27073,1.45379,5.50006,0.0176112,0.116473,0.0502017,0.0227841,0.00593089,0.017268,0.0652687,0.715997,2.0249e-06,6.90454
6,2.28507,2.35121,8.43834,0.0284759,0.103068,0.139956,15.2416,0.000106884,0.403598,0.46974,5.50097,0.023529,0.0594642,0.0963527,1.41421,2.74367e-06,, , 0.312822,0.387537,0.172973,11.9448,2.43759,5.50097,0.023529,0.232886,0.0996408,0.0443615,0.0118146,0.0309699,0.101966,1.41421,2.74367e-06,13.8055
7,0.448099,0.449854,9.5754,0.021637,0.0238665,0.0274718,49.3574,0.000193466,0.366518,0.368273,0.0129039,0.00470667,0.0123806,0.0159859,0.194679,1.21745e-06,, , 0.00875522,0.72115,0.00488577,12.0317,0.252186,0.0129039,0.00470667,0.827824,0.009765,0.0174337,0.00116788,0.106011,0.0447805,0.194679,1.21745e-06,49.0734
8,0.027454,0.0276666,0.0180107,4.30492e-05,0.000486815,0.000511676,0.0602445,2.45525e-07,0.00177504,0.00198768,0.00203977,2.23824e-05,6.70515e-05,9.19127e-05,0.000225339,1.08465e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203977,2.23824e-05,0.00101147,5.65402e-05,8.41608e-05,1.82633e-05,0.000319475,0.000672753,0.000225339,1.08465e-08,0.0599602
Total,35.9966,28.5907,53.2663,0.0822537,0.95319,1.08683,84.1627,0.000412476,6.4523,6.66826,34.6944,0.0557112,0.36926,0.546902,8.11893,8.69244e-06,, , 1.66516,10.5072,0.948155,66.1026,21.4208,34.6944,0.0557112,1.2825,0.530513,0.322039,0.0636096,0.183419,1.14651,8.11893,8.69244e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13903,0.00847919,1.56374,20.4117,0.0208896,3.85249
