Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.7248,0,1.81752,0.000688974,0.0554151,0,0.111504,3.14192e-06,0.102898,0,1.23285,0.000681999,0.011413,0,0.0876581,3.06272e-06,, , 0.0570112,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693223,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.06272e-06,0.0585562
2,14.3231,14.4152,11.3425,0.00690922,0.384476,0.439818,3.50293,8.19904e-05,3.46831,3.56042,9.61595,0.00660004,0.122445,0.177787,2.63448,4.7176e-06,, , 0.490526,6.25664,0.281557,15.039,8.87695,9.61595,0.00660004,0.0155217,0.158826,0.122412,0.0189946,0.00836733,0.51324,2.63448,4.7176e-06,0.920125
3,3.94376,3.98392,7.27353,0.0132414,0.123982,0.148751,2.79396,7.42186e-05,0.835559,0.875722,6.41536,0.012623,0.0461402,0.070909,1.06443,7.65013e-06,, , 0.213937,1.37476,0.122576,5.19895,2.83585,6.41536,0.012623,0.0293457,0.0692474,0.0396159,0.00818597,0.0073045,0.152882,1.06443,7.65013e-06,1.73961
4,5.81925,5.90596,7.76442,0.0193488,0.201366,0.251363,5.41695,3.88333e-05,1.02234,1.10905,6.4136,0.0181121,0.0867317,0.136729,1.95893,3.19958e-06,, , 0.425302,1.4674,0.238688,8.71495,4.15019,6.4136,0.0181121,0.0584488,0.13513,0.072218,0.0161128,0.0115958,0.228027,1.95893,3.19958e-06,3.46485
5,1.42541,1.4573,7.03561,0.0550411,0.0599744,0.078419,7.62094,0.000168187,0.251585,0.283476,5.49979,0.0525677,0.0300612,0.0485058,0.707106,5.80583e-05,, , 0.156397,0.291019,0.0876438,6.27073,1.45379,5.49979,0.0525677,0.116473,0.0498661,0.0227841,0.00591682,0.017268,0.0652687,0.707106,5.80583e-05,6.90454
6,2.28485,2.35089,8.43817,0.0888647,0.102808,0.139637,15.2416,0.000123424,0.403382,0.46942,5.50079,0.0839179,0.0592044,0.0960328,1.4142,1.92843e-05,, , 0.312275,0.387537,0.172973,11.9448,2.43759,5.50079,0.0839179,0.232886,0.099079,0.0443615,0.0117967,0.0309699,0.101966,1.4142,1.92843e-05,13.8055
7,0.448085,0.449837,9.5753,0.096057,0.0237518,0.0272941,49.3522,0.000201504,0.366504,0.368256,0.0128066,0.0791267,0.012266,0.0158082,0.189415,9.2552e-06,, , 0.0087241,0.72115,0.00488577,12.0317,0.252186,0.0128066,0.0791267,0.827824,0.00947757,0.0174337,0.00116291,0.106011,0.0447805,0.189415,9.2552e-06,49.0734
8,0.027454,0.0276666,0.0180112,0.000193609,0.000486817,0.000511676,0.0602445,2.6454e-07,0.00177504,0.00198768,0.00204032,0.000172942,6.70537e-05,9.19127e-05,0.000225339,2.98621e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00204032,0.000172942,0.00101147,5.65419e-05,8.41608e-05,1.82637e-05,0.000319475,0.000672753,0.000225339,2.98621e-08,0.0599602
Total,35.9967,28.5907,53.265,0.280345,0.952259,1.08579,84.1003,0.000691563,6.45235,6.66833,34.6932,0.253802,0.368329,0.545864,8.05645,0.000105258,, , 1.66525,10.5072,0.948155,66.1026,21.4208,34.6932,0.253802,1.2825,0.528614,0.322039,0.0635394,0.183419,1.14651,8.05645,0.000105258,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14063,0.00846505,1.56114,20.5581,0.020804,3.8367
