Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72481,0,1.81752,0.000374659,0.0554174,0,0.111504,2.34013e-06,0.102916,0,1.23285,0.000367684,0.0114153,0,0.0876581,2.26093e-06,, , 0.0570294,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000367684,0.000987789,0.00693452,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,2.26093e-06,0.0585562
2,14.3229,14.4149,11.3421,0.00258949,0.384173,0.439587,3.47523,1.07147e-05,3.46813,3.56017,9.61561,0.00228031,0.122143,0.177556,2.60678,2.62875e-07,, , 0.490094,6.25664,0.281557,15.039,8.87695,9.61561,0.00228031,0.0155217,0.158326,0.122412,0.0189602,0.00836733,0.51324,2.60678,2.62875e-07,0.920125
3,3.94372,3.98389,7.27462,0.00430094,0.124366,0.148858,2.83018,1.63876e-05,0.835521,0.875686,6.41645,0.00368258,0.0465242,0.0710165,1.10065,4.21264e-07,, , 0.21387,1.37476,0.122576,5.19895,2.83585,6.41645,0.00368258,0.0293457,0.0696832,0.0396159,0.00824166,0.0073045,0.152882,1.10065,4.21264e-07,1.73961
4,5.81921,5.90592,7.7645,0.00684625,0.201557,0.25164,5.41695,2.8667e-05,1.0223,1.10901,6.41369,0.00560954,0.0869235,0.137007,1.95894,6.58007e-07,, , 0.425219,1.4674,0.238688,8.71495,4.15019,6.41369,0.00560954,0.0584488,0.13559,0.072218,0.0161219,0.0115958,0.228027,1.95894,6.58007e-07,3.46485
5,1.42554,1.45744,7.036,0.00911596,0.0601999,0.0786519,7.63872,5.37394e-05,0.251719,0.28362,5.50017,0.00664254,0.0302867,0.0487388,0.724881,8.34685e-07,, , 0.156662,0.291019,0.0876438,6.27073,1.45379,5.50017,0.00664254,0.116473,0.0503047,0.0227841,0.00593665,0.017268,0.0652687,0.724881,8.34685e-07,6.90454
6,2.28533,2.35143,8.43835,0.0167385,0.103071,0.139957,15.2416,0.000105644,0.403863,0.469964,5.50097,0.0117917,0.059467,0.0963529,1.41421,1.50367e-06,, , 0.313318,0.387537,0.172973,11.9448,2.43759,5.50097,0.0117917,0.232886,0.0996434,0.0443615,0.0118151,0.0309699,0.101966,1.41421,1.50367e-06,13.8055
7,0.448101,0.449858,9.57543,0.0230123,0.0238828,0.0274905,49.3592,0.000193639,0.366521,0.368277,0.0129299,0.00608204,0.012397,0.0160046,0.196432,1.39021e-06,, , 0.00876093,0.72115,0.00488577,12.0317,0.252186,0.0129299,0.00608204,0.827824,0.00979872,0.0174337,0.00116921,0.106011,0.0447805,0.196432,1.39021e-06,49.0734
8,0.027454,0.0276666,0.0179975,3.99232e-05,0.000486762,0.000511674,0.0602445,2.4518e-07,0.00177504,0.00198768,0.00202659,1.92563e-05,6.69988e-05,9.19109e-05,0.000225338,1.05021e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00202659,1.92563e-05,0.00101147,5.64961e-05,8.41608e-05,1.82528e-05,0.000319475,0.000672753,0.000225338,1.05021e-08,0.0599602
Total,35.997,28.5911,53.2665,0.0630181,0.953154,1.0867,84.1336,0.000411377,6.45274,6.66871,34.6947,0.0364756,0.369223,0.546767,8.08978,7.34215e-06,, , 1.66603,10.5072,0.948155,66.1026,21.4208,34.6947,0.0364756,1.2825,0.530338,0.322039,0.0636142,0.183419,1.14651,8.08978,7.34215e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13976,0.00848049,1.56398,20.4781,0.0208975,3.85394
