Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.7248,0,1.81752,0.000688974,0.0554148,0,0.111504,2.91817e-06,0.102902,0,1.23285,0.000681999,0.0114126,0,0.0876581,2.83897e-06,, , 0.0570152,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693187,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,2.83897e-06,0.0585562
2,14.3224,14.4144,11.343,0.00575218,0.385179,0.440477,3.55832,3.02019e-05,3.46767,3.55967,9.61652,0.005443,0.123149,0.178446,2.68987,1.48082e-06,, , 0.489145,6.25664,0.281557,15.039,8.87695,9.61652,0.005443,0.0155217,0.160129,0.122412,0.0190534,0.00836733,0.51324,2.68987,1.48082e-06,0.920125
3,3.94371,3.98388,7.2739,0.0125548,0.124086,0.148732,2.80603,5.08601e-05,0.835509,0.875681,6.41573,0.0119364,0.046244,0.07089,1.0765,4.73032e-06,, , 0.213854,1.37476,0.122576,5.19895,2.83585,6.41573,0.0119364,0.0293457,0.0693133,0.0396159,0.00820486,0.0073045,0.152882,1.0765,4.73032e-06,1.73961
4,5.81903,5.9057,7.76424,0.0230733,0.201149,0.251122,5.41694,5.08221e-05,1.02212,1.10878,6.41342,0.0218366,0.0865156,0.136489,1.95892,6.19678e-06,, , 0.424813,1.4674,0.238688,8.71495,4.15019,6.41342,0.0218366,0.0584488,0.134692,0.072218,0.0160947,0.0115958,0.228027,1.95892,6.19678e-06,3.46485
5,1.42551,1.45744,7.03583,0.0463344,0.0600947,0.0785336,7.62983,7.52956e-05,0.251692,0.283621,5.50001,0.0438609,0.0301816,0.0486205,0.715996,1.16128e-05,, , 0.15665,0.291019,0.0876438,6.27073,1.45379,5.50001,0.0438609,0.116473,0.0500897,0.0227841,0.00592824,0.017268,0.0652687,0.715996,1.16128e-05,6.90454
6,2.28491,2.35103,8.43808,0.089261,0.10273,0.139577,15.2238,0.000125179,0.403445,0.469563,5.50071,0.0843141,0.059126,0.0959729,1.39642,2.10388e-05,, , 0.312499,0.387537,0.172973,11.9448,2.43759,5.50071,0.0843141,0.232886,0.0989495,0.0443615,0.011788,0.0309699,0.101966,1.39642,2.10388e-05,13.8055
7,0.448092,0.449847,9.57537,0.103052,0.0238151,0.0273831,49.3557,0.000202237,0.366511,0.368266,0.0128741,0.0861219,0.0123292,0.0158972,0.192925,9.98863e-06,, , 0.00874171,0.72115,0.00488577,12.0317,0.252186,0.0128741,0.0861219,0.827824,0.00962642,0.0174337,0.00116636,0.106011,0.0447805,0.192925,9.98863e-06,49.0734
8,0.027454,0.0276666,0.0179909,0.000361036,0.000486688,0.000511577,0.0602423,2.8299e-07,0.00177504,0.00198768,0.00202,0.000340369,6.69251e-05,9.18133e-05,0.000223193,4.8312e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00202,0.000340369,0.00101147,5.63301e-05,8.41608e-05,1.82475e-05,0.000319475,0.000672753,0.000223193,4.8312e-08,0.0599602
Total,35.9959,28.59,53.266,0.281078,0.952955,1.08634,84.1623,0.000537797,6.45162,6.66757,34.6941,0.254535,0.369025,0.546407,8.11852,5.79354e-05,, , 1.6638,10.5072,0.948155,66.1026,21.4208,34.6941,0.254535,1.2825,0.529788,0.322039,0.0636051,0.183419,1.14651,8.11852,5.79354e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13906,0.00846504,1.56113,20.4141,0.0208039,3.83669
