Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000688974,0.0554131,0,0.111504,4.05733e-06,0.102887,0,1.23285,0.000681999,0.0114109,0,0.0876581,3.97812e-06,, , 0.0570005,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693016,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.97812e-06,0.0585562
2,14.3223,14.4142,11.3432,0.00698598,0.385272,0.440492,3.58599,0.00023449,3.46755,3.5595,9.61665,0.0066768,0.123241,0.178462,2.71755,1.42488e-05,, , 0.488846,6.25664,0.281557,15.039,8.87695,9.61665,0.0066768,0.0155217,0.160225,0.122412,0.0190661,0.00836733,0.51324,2.71755,1.42488e-05,0.920125
3,3.94374,3.9839,7.27416,0.0137555,0.124231,0.148859,2.8181,0.000155765,0.835538,0.875699,6.41599,0.0131371,0.0463891,0.0710172,1.08857,1.78434e-05,, , 0.2139,1.37476,0.122576,5.19895,2.83585,6.41599,0.0131371,0.0293457,0.0695725,0.0396159,0.00821787,0.0073045,0.152882,1.08857,1.78434e-05,1.73961
4,5.81943,5.90619,7.76451,0.0239678,0.201228,0.250952,5.41696,5.64567e-05,1.02252,1.10927,6.4137,0.0227311,0.086594,0.136318,1.95894,7.60542e-06,, , 0.425704,1.4674,0.238688,8.71495,4.15019,6.4137,0.0227311,0.0584488,0.134571,0.072218,0.016123,0.0115958,0.228027,1.95894,7.60542e-06,3.46485
5,1.4255,1.45741,7.03584,0.0483085,0.0601121,0.0785651,7.62983,8.135e-05,0.25168,0.28359,5.50001,0.0458351,0.0301989,0.048652,0.715996,1.464e-05,, , 0.156606,0.291019,0.0876438,6.27073,1.45379,5.50001,0.0458351,0.116473,0.0501383,0.0227841,0.00592849,0.017268,0.0652687,0.715996,1.464e-05,6.90454
6,2.28509,2.35117,8.43819,0.089419,0.10289,0.139775,15.2416,0.000126112,0.403621,0.469702,5.50081,0.0844722,0.0592859,0.0961714,1.4142,2.19717e-05,, , 0.312813,0.387537,0.172973,11.9448,2.43759,5.50081,0.0844722,0.232886,0.0992971,0.0443615,0.0117988,0.0309699,0.101966,1.4142,2.19717e-05,13.8055
7,0.44809,0.449848,9.57538,0.122367,0.0238349,0.0274164,49.3574,0.000204351,0.36651,0.368267,0.0128858,0.105437,0.012349,0.0159305,0.194678,1.21028e-05,, , 0.00874074,0.72115,0.00488577,12.0317,0.252186,0.0128858,0.105437,0.827824,0.00967889,0.0174337,0.00116696,0.106011,0.0447805,0.194678,1.21028e-05,49.0734
8,0.027454,0.0276666,0.0180156,0.000243663,0.000486835,0.000511677,0.0602445,2.70599e-07,0.00177504,0.00198768,0.00204471,0.000222996,6.70713e-05,9.19134e-05,0.000225339,3.59202e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00204471,0.000222996,0.00101147,5.65567e-05,8.41608e-05,1.82672e-05,0.000319475,0.000672753,0.000225339,3.59202e-08,0.0599602
Total,35.9964,28.5904,53.2668,0.305736,0.953467,1.08657,84.2216,0.000862852,6.45207,6.66802,34.6949,0.279194,0.369536,0.546643,8.17782,9.24262e-05,, , 1.66469,10.5072,0.948155,66.1026,21.4208,34.6949,0.279194,1.2825,0.530469,0.322039,0.0636708,0.183419,1.14651,8.17782,9.24262e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13756,0.00846315,1.56079,20.2793,0.0207925,3.83458
