Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000676474,0.0554146,0,0.111504,3.36695e-06,0.10289,0,1.23285,0.000669499,0.0114124,0,0.0876581,3.28774e-06,, , 0.0570036,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000669499,0.000987789,0.00693167,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.28774e-06,0.0585562
2,14.3229,14.415,11.3424,0.00724207,0.384251,0.439473,3.50292,0.000280454,3.46815,3.56023,9.61586,0.00693289,0.122221,0.177442,2.63448,1.71216e-05,, , 0.490173,6.25664,0.281557,15.039,8.87695,9.61586,0.00693289,0.0155217,0.158265,0.122412,0.0189853,0.00836733,0.51324,2.63448,1.71216e-05,0.920125
3,3.94368,3.98384,7.27354,0.0120011,0.124,0.148781,2.79396,4.21181e-05,0.835479,0.875639,6.41538,0.0113827,0.046158,0.0709391,1.06443,3.63757e-06,, , 0.213781,1.37476,0.122576,5.19895,2.83585,6.41538,0.0113827,0.0293457,0.0692947,0.0396159,0.00818658,0.0073045,0.152882,1.06443,3.63757e-06,1.73961
4,5.81911,5.90575,7.76411,0.0246282,0.200835,0.250639,5.39275,5.72137e-05,1.0222,1.10884,6.41329,0.0233915,0.0862011,0.136006,1.93474,7.79468e-06,, , 0.424951,1.4674,0.238688,8.71495,4.15019,6.41329,0.0233915,0.0584488,0.133907,0.072218,0.0160815,0.0115958,0.228027,1.93474,7.79468e-06,3.46485
5,1.42539,1.45727,7.03568,0.0464293,0.0600253,0.07848,7.62983,7.75315e-05,0.251564,0.283446,5.49986,0.0439559,0.0301121,0.0485668,0.715992,1.27307e-05,, , 0.156344,0.291019,0.0876438,6.27073,1.45379,5.49986,0.0439559,0.116473,0.0499743,0.0227841,0.00592057,0.017268,0.0652687,0.715992,1.27307e-05,6.90454
6,2.28484,2.3509,8.43814,0.0875366,0.102821,0.139692,15.2416,0.00012356,0.403373,0.469436,5.50077,0.0825897,0.0592175,0.096088,1.4142,1.94205e-05,, , 0.3123,0.387537,0.172973,11.9448,2.43759,5.50077,0.0825897,0.232886,0.0991498,0.0443615,0.0117942,0.0309699,0.101966,1.4142,1.94205e-05,13.8055
7,0.448086,0.449844,9.57534,0.0741037,0.0238004,0.0273732,49.3539,0.000199244,0.366506,0.368263,0.0128415,0.0571734,0.0123146,0.0158873,0.19117,6.9953e-06,, , 0.00873192,0.72115,0.00488577,12.0317,0.252186,0.0128415,0.0571734,0.827824,0.00960352,0.0174337,0.00116469,0.106011,0.0447805,0.19117,6.9953e-06,49.0734
8,0.027454,0.0276666,0.0180052,0.000237415,0.000486793,0.000511675,0.0602445,2.69886e-07,0.00177504,0.00198768,0.00203428,0.000216748,6.70296e-05,9.19119e-05,0.000225338,3.52073e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203428,0.000216748,0.00101147,5.65218e-05,8.41608e-05,1.82589e-05,0.000319475,0.000672753,0.000225338,3.52073e-08,0.0599602
Total,35.9962,28.5902,53.2647,0.252855,0.951634,1.08495,84.0867,0.000783758,6.45193,6.66783,34.6929,0.226312,0.367703,0.545021,8.04289,7.10232e-05,, , 1.66437,10.5072,0.948155,66.1026,21.4208,34.6929,0.226312,1.2825,0.527183,0.322039,0.0635024,0.183419,1.14651,8.04289,7.10232e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.141,0.00846711,1.56152,20.5927,0.0208164,3.839
