Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000688974,0.0554136,0,0.111504,3.14941e-06,0.102892,0,1.23285,0.000681999,0.0114115,0,0.0876581,3.0702e-06,, , 0.0570055,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693075,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.0702e-06,0.0585562
2,14.3223,14.4143,11.3431,0.00712956,0.385203,0.4404,3.58599,0.000143587,3.46758,3.55953,9.6166,0.00682038,0.123173,0.17837,2.71754,8.5674e-06,, , 0.488906,6.25664,0.281557,15.039,8.87695,9.6166,0.00682038,0.0155217,0.160069,0.122412,0.0190611,0.00836733,0.51324,2.71754,8.5674e-06,0.920125
3,3.9436,3.98375,7.27411,0.0129173,0.124169,0.148753,2.80604,8.33266e-05,0.835401,0.875548,6.41594,0.0122989,0.0463274,0.0709115,1.07651,8.78863e-06,, , 0.213612,1.37476,0.122576,5.19895,2.83585,6.41594,0.0122989,0.0293457,0.0694074,0.0396159,0.00821558,0.0073045,0.152882,1.07651,8.78863e-06,1.73961
4,5.81999,5.90678,7.76482,0.0211676,0.201515,0.251167,5.44114,4.24998e-05,1.02307,1.10986,6.41401,0.0199309,0.0868813,0.136533,1.98313,4.11621e-06,, , 0.426851,1.4674,0.238688,8.71495,4.15019,6.41401,0.0199309,0.0584488,0.135042,0.072218,0.0161547,0.0115958,0.228027,1.98313,4.11621e-06,3.46485
5,1.4256,1.45751,7.03583,0.053103,0.0601039,0.0785505,7.62983,0.00011021,0.251781,0.283691,5.50001,0.0506296,0.0301907,0.0486373,0.715996,2.90699e-05,, , 0.156797,0.291019,0.0876438,6.27073,1.45379,5.50001,0.0506296,0.116473,0.0501159,0.0227841,0.00592809,0.017268,0.0652687,0.715996,2.90699e-05,6.90454
6,2.28493,2.35102,8.43825,0.0936848,0.102918,0.13975,15.2416,0.000131432,0.403462,0.469548,5.50088,0.0887379,0.0593138,0.0961466,1.41421,2.72924e-05,, , 0.312492,0.387537,0.172973,11.9448,2.43759,5.50088,0.0887379,0.232886,0.0992934,0.0443615,0.0118056,0.0309699,0.101966,1.41421,2.72924e-05,13.8055
7,0.448094,0.449847,9.57536,0.115347,0.0238106,0.0273793,49.3557,0.000203515,0.366513,0.368266,0.0128643,0.0984171,0.0123248,0.0158935,0.192924,1.1266e-05,, , 0.00874231,0.72115,0.00488577,12.0317,0.252186,0.0128643,0.0984171,0.827824,0.00961869,0.0174337,0.00116586,0.106011,0.0447805,0.192924,1.1266e-05,49.0734
8,0.027454,0.0276666,0.0179909,0.000202968,0.000486736,0.000511673,0.0602423,2.67189e-07,0.00177504,0.00198768,0.00202,0.000182302,6.69725e-05,9.191e-05,0.000223193,3.25104e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00202,0.000182302,0.00101147,5.64741e-05,8.41608e-05,1.82475e-05,0.000319475,0.000672753,0.000223193,3.25104e-08,0.0599602
Total,35.9968,28.5908,53.267,0.304242,0.95362,1.08651,84.232,0.000717987,6.45248,6.66843,34.6952,0.277699,0.369689,0.546584,8.18819,9.22032e-05,, , 1.66549,10.5072,0.948155,66.1026,21.4208,34.6952,0.277699,1.2825,0.530533,0.322039,0.0637005,0.183419,1.14651,8.18819,9.22032e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13731,0.00846318,1.56079,20.256,0.0207927,3.83462
