Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72481,0,1.81752,0.000525956,0.055417,0,0.111504,3.06529e-06,0.102913,0,1.23285,0.00051898,0.0114148,0,0.0876581,2.98609e-06,, , 0.0570264,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.00051898,0.000987789,0.0069341,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,2.98609e-06,0.0585562
2,14.3229,14.4149,11.3423,0.00189957,0.384374,0.43978,3.50292,9.40602e-06,3.46812,3.56021,9.61579,0.00159039,0.122344,0.177749,2.63447,1.81079e-07,, , 0.490123,6.25664,0.281557,15.039,8.87695,9.61579,0.00159039,0.0155217,0.158703,0.122412,0.0189782,0.00836733,0.51324,2.63447,1.81079e-07,0.920125
3,3.94376,3.98392,7.2743,0.00359877,0.124279,0.148882,2.81811,1.57961e-05,0.835559,0.87572,6.41613,0.00298041,0.0464379,0.0710403,1.08858,3.47323e-07,, , 0.213942,1.37476,0.122576,5.19895,2.83585,6.41613,0.00298041,0.0293457,0.0696371,0.0396159,0.00822512,0.0073045,0.152882,1.08858,3.47323e-07,1.73961
4,5.81925,5.90592,7.76455,0.010066,0.201572,0.251612,5.44112,3.00491e-05,1.02233,1.109,6.41374,0.00882927,0.0869378,0.136978,1.98311,1.00353e-06,, , 0.42523,1.4674,0.238688,8.71495,4.15019,6.41374,0.00882927,0.0584488,0.135571,0.072218,0.0161271,0.0115958,0.228027,1.98311,1.00353e-06,3.46485
5,1.42551,1.45742,7.03588,0.0156704,0.0601366,0.078592,7.62983,5.50892e-05,0.251686,0.283597,5.50005,0.0131969,0.0302234,0.0486788,0.715997,1.50961e-06,, , 0.15662,0.291019,0.0876438,6.27073,1.45379,5.50005,0.0131969,0.116473,0.0501877,0.0227841,0.00593049,0.017268,0.0652687,0.715997,1.50961e-06,6.90454
6,2.28516,2.35129,8.43839,0.0272713,0.10313,0.140028,15.2416,0.000106753,0.40369,0.469825,5.50102,0.0223245,0.0595259,0.0964241,1.41421,2.61335e-06,, , 0.313006,0.387537,0.172973,11.9448,2.43759,5.50102,0.0223245,0.232886,0.099769,0.0443615,0.0118195,0.0309699,0.101966,1.41421,2.61335e-06,13.8055
7,0.448098,0.449853,9.57541,0.0199527,0.023883,0.0274968,49.3592,0.000193241,0.366517,0.368272,0.012919,0.00302237,0.0123972,0.016011,0.196432,9.92456e-07,, , 0.00875294,0.72115,0.00488577,12.0317,0.252186,0.012919,0.00302237,0.827824,0.00980577,0.0174337,0.00116866,0.106011,0.0447805,0.196432,9.92456e-07,49.0734
8,0.027454,0.0276666,0.0180096,0.000109069,0.00048681,0.000511676,0.0602445,2.54786e-07,0.00177504,0.00198768,0.00203867,8.84024e-05,6.70471e-05,9.19125e-05,0.000225339,2.01077e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203867,8.84024e-05,0.00101147,5.65365e-05,8.41608e-05,1.82624e-05,0.000319475,0.000672753,0.000225339,2.01077e-08,0.0599602
Total,35.9969,28.591,53.2664,0.0790937,0.953279,1.0869,84.1645,0.000413655,6.45259,6.66861,34.6945,0.0525512,0.369348,0.546973,8.12068,9.65354e-06,, , 1.66578,10.5072,0.948155,66.1026,21.4208,34.6945,0.0525512,1.2825,0.530664,0.322039,0.0636187,0.183419,1.14651,8.12068,9.65354e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13899,0.00847936,1.56378,20.4073,0.0208907,3.85268
