Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72482,0,1.81752,0.000437937,0.0554178,0,0.111504,2.39508e-06,0.102919,0,1.23285,0.000430962,0.0114157,0,0.0876581,2.31588e-06,, , 0.0570328,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000430962,0.000987789,0.00693495,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,2.31588e-06,0.0585562
2,14.323,14.415,11.3422,0.00211911,0.38421,0.439573,3.50291,9.76972e-06,3.46821,3.56028,9.61569,0.00180993,0.122179,0.177542,2.63446,2.03811e-07,, , 0.49029,6.25664,0.281557,15.039,8.87695,9.61569,0.00180993,0.0155217,0.158341,0.122412,0.0189679,0.00836733,0.51324,2.63446,2.03811e-07,0.920125
3,3.9437,3.98386,7.27439,0.00353925,0.124284,0.148835,2.81811,1.57718e-05,0.835498,0.875657,6.41622,0.0029209,0.0464426,0.0709933,1.08858,3.44285e-07,, , 0.213818,1.37476,0.122576,5.19895,2.83585,6.41622,0.0029209,0.0293457,0.0695902,0.0396159,0.00822975,0.0073045,0.152882,1.08858,3.44285e-07,1.73961
4,5.81931,5.90597,7.76456,0.00952033,0.201582,0.251628,5.44112,2.98923e-05,1.02239,1.10906,6.41374,0.00828362,0.0869482,0.136994,1.98311,9.64315e-07,, , 0.425365,1.4674,0.238688,8.71495,4.15019,6.41374,0.00828362,0.0584488,0.135597,0.072218,0.0161272,0.0115958,0.228027,1.98311,9.64315e-07,3.46485
5,1.42554,1.45745,7.03593,0.0139995,0.0601635,0.0786144,7.62983,5.47594e-05,0.251719,0.283631,5.50011,0.011526,0.0302503,0.0487012,0.715999,1.34468e-06,, , 0.156681,0.291019,0.0876438,6.27073,1.45379,5.50011,0.011526,0.116473,0.0502342,0.0227841,0.00593329,0.017268,0.0652687,0.715999,1.34468e-06,6.90454
6,2.28516,2.35127,8.43836,0.0131874,0.103128,0.140061,15.2416,0.000105261,0.403695,0.469798,5.50098,0.00824051,0.0595239,0.096457,1.41421,1.12133e-06,, , 0.312969,0.387537,0.172973,11.9448,2.43759,5.50098,0.00824051,0.232886,0.0998032,0.0443615,0.0118162,0.0309699,0.101966,1.41421,1.12133e-06,13.8055
7,0.448103,0.449856,9.57542,0.0254284,0.0238897,0.0275087,49.3592,0.000193926,0.366522,0.368275,0.0129223,0.00849815,0.0124038,0.0160228,0.196432,1.67774e-06,, , 0.0087608,0.72115,0.00488577,12.0317,0.252186,0.0129223,0.00849815,0.827824,0.00982415,0.0174337,0.00116883,0.106011,0.0447805,0.196432,1.67774e-06,49.0734
8,0.027454,0.0276666,0.0180074,5.89284e-05,0.000486802,0.000511676,0.0602445,2.48343e-07,0.00177504,0.00198768,0.00203648,3.82616e-05,6.70384e-05,9.19123e-05,0.000225338,1.36647e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203648,3.82616e-05,0.00101147,5.65292e-05,8.41608e-05,1.82607e-05,0.000319475,0.000672753,0.000225338,1.36647e-08,0.0599602
Total,35.997,28.5911,53.2664,0.0682908,0.953161,1.08673,84.1645,0.000412024,6.45273,6.66868,34.6946,0.0417484,0.369231,0.546803,8.12068,7.98571e-06,, , 1.666,10.5072,0.948155,66.1026,21.4208,34.6946,0.0417484,1.2825,0.530382,0.322039,0.0636128,0.183419,1.14651,8.12068,7.98571e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13899,0.00848012,1.56392,20.408,0.0208953,3.85353
