Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.7248,0,1.81752,0.000688974,0.0554153,0,0.111504,3.14803e-06,0.1029,0,1.23285,0.000681999,0.0114132,0,0.0876581,3.06882e-06,, , 0.0570138,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693243,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.06882e-06,0.0585562
2,14.3228,14.4149,11.3426,0.00729679,0.384545,0.439848,3.53061,0.000334268,3.4681,3.56018,9.61604,0.00698761,0.122515,0.177817,2.66216,2.0485e-05,, , 0.490088,6.25664,0.281557,15.039,8.87695,9.61604,0.00698761,0.0155217,0.158916,0.122412,0.0190037,0.00836733,0.51324,2.66216,2.0485e-05,0.920125
3,3.94377,3.98395,7.2737,0.0138494,0.124032,0.148755,2.79396,0.000133807,0.835574,0.875751,6.41553,0.0132311,0.0461906,0.0709135,1.06443,1.50987e-05,, , 0.213989,1.37476,0.122576,5.19895,2.83585,6.41553,0.0132311,0.0293457,0.0692938,0.0396159,0.00819443,0.0073045,0.152882,1.06443,1.50987e-05,1.73961
4,5.81948,5.90618,7.76428,0.0243781,0.201135,0.251051,5.41694,5.61732e-05,1.02256,1.10927,6.41346,0.0231414,0.0865013,0.136417,1.95892,7.53455e-06,, , 0.425745,1.4674,0.238688,8.71495,4.15019,6.41346,0.0231414,0.0584488,0.134602,0.072218,0.0160988,0.0115958,0.228027,1.95892,7.53455e-06,3.46485
5,1.42537,1.45726,7.03566,0.0459117,0.0600085,0.0784597,7.62983,7.45473e-05,0.251548,0.283434,5.49984,0.0434383,0.0300954,0.0485465,0.715992,1.12386e-05,, , 0.156319,0.291019,0.0876438,6.27073,1.45379,5.49984,0.0434383,0.116473,0.0499382,0.0227841,0.00591955,0.017268,0.0652687,0.715992,1.12386e-05,6.90454
6,2.2847,2.35076,8.4381,0.0904901,0.102738,0.139575,15.2238,0.00012567,0.403231,0.46929,5.50072,0.0855432,0.0591339,0.0959711,1.39642,2.15298e-05,, , 0.312003,0.387537,0.172973,11.9448,2.43759,5.50072,0.0855432,0.232886,0.0989538,0.0443615,0.0117896,0.0309699,0.101966,1.39642,2.15298e-05,13.8055
7,0.448098,0.449855,9.57532,0.0969901,0.0237609,0.0272999,49.3539,0.000201591,0.366517,0.368274,0.0128277,0.0800598,0.0122751,0.015814,0.19117,9.3427e-06,, , 0.00875558,0.72115,0.00488577,12.0317,0.252186,0.0128277,0.0800598,0.827824,0.0094914,0.0174337,0.00116399,0.106011,0.0447805,0.19117,9.3427e-06,49.0734
8,0.027454,0.0276666,0.0180085,0.000312493,0.000486806,0.000511676,0.0602445,2.77329e-07,0.00177504,0.00198768,0.00203757,0.000291826,6.70427e-05,9.19124e-05,0.000225339,4.26509e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203757,0.000291826,0.00101147,5.65328e-05,8.41608e-05,1.82615e-05,0.000319475,0.000672753,0.000225339,4.26509e-08,0.0599602
Total,35.9965,28.5906,53.2651,0.279918,0.952122,1.0855,84.1208,0.000929482,6.45221,6.66819,34.6933,0.253375,0.368191,0.545571,8.07698,8.83409e-05,, , 1.66499,10.5072,0.948155,66.1026,21.4208,34.6933,0.253375,1.2825,0.528184,0.322039,0.0635396,0.183419,1.14651,8.07698,8.83409e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14012,0.00846509,1.56114,20.5122,0.0208043,3.83675
