Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000688974,0.0554148,0,0.111504,3.5985e-06,0.102895,0,1.23285,0.000681999,0.0114126,0,0.0876581,3.5193e-06,, , 0.0570083,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.0069319,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.5193e-06,0.0585562
2,14.3228,14.4148,11.3425,0.00649332,0.384414,0.439646,3.5306,7.85116e-05,3.46805,3.56008,9.61598,0.00618414,0.122384,0.177616,2.66216,4.50018e-06,, , 0.489937,6.25664,0.281557,15.039,8.87695,9.61598,0.00618414,0.0155217,0.15859,0.122412,0.0189977,0.00836733,0.51324,2.66216,4.50018e-06,0.920125
3,3.94379,3.98395,7.27355,0.0135525,0.123961,0.148699,2.79396,9.96639e-05,0.835585,0.875753,6.41538,0.0129341,0.0461197,0.0708577,1.06443,1.08308e-05,, , 0.214002,1.37476,0.122576,5.19895,2.83585,6.41538,0.0129341,0.0293457,0.0691747,0.0396159,0.00818689,0.0073045,0.152882,1.06443,1.08308e-05,1.73961
4,5.81882,5.90545,7.76402,0.0252443,0.200812,0.250692,5.39275,6.52547e-05,1.02191,1.10853,6.41321,0.0240076,0.0861785,0.136058,1.93473,9.80491e-06,, , 0.424352,1.4674,0.238688,8.71495,4.15019,6.41321,0.0240076,0.0584488,0.133946,0.072218,0.0160727,0.0115958,0.228027,1.93473,9.80491e-06,3.46485
5,1.42541,1.4573,7.03567,0.0497065,0.059952,0.0783409,7.62983,8.70203e-05,0.251587,0.283479,5.49984,0.0472331,0.0300388,0.0484278,0.715992,1.74752e-05,, , 0.156403,0.291019,0.0876438,6.27073,1.45379,5.49984,0.0472331,0.116473,0.0497627,0.0227841,0.00591975,0.017268,0.0652687,0.715992,1.74752e-05,6.90454
6,2.285,2.35109,8.438,0.0838255,0.102447,0.139101,15.2238,0.000120126,0.40353,0.469625,5.50062,0.0788787,0.0588432,0.0954975,1.39642,1.59862e-05,, , 0.312645,0.387537,0.172973,11.9448,2.43759,5.50062,0.0788787,0.232886,0.0981998,0.0443615,0.0117794,0.0309699,0.101966,1.39642,1.59862e-05,13.8055
7,0.448098,0.449852,9.57537,0.089117,0.023761,0.0272758,49.3557,0.000200793,0.366518,0.368271,0.0128705,0.0721867,0.0122752,0.0157899,0.192925,8.54432e-06,, , 0.00875296,0.72115,0.00488577,12.0317,0.252186,0.0128705,0.0721867,0.827824,0.00946524,0.0174337,0.00116618,0.106011,0.0447805,0.192925,8.54432e-06,49.0734
8,0.027454,0.0276666,0.0180419,0.000149834,0.00048694,0.00051168,0.0602466,2.59894e-07,0.00177504,0.00198768,0.00207107,0.000129167,6.71768e-05,9.19171e-05,0.000227484,2.52159e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00207107,0.000129167,0.00101147,5.66448e-05,8.41608e-05,1.82883e-05,0.000319475,0.000672753,0.000227484,2.52159e-08,0.0599602
Total,35.9962,28.5901,53.2647,0.268778,0.951249,1.08427,84.0983,0.000655228,6.45185,6.66773,34.6928,0.242235,0.367319,0.544339,8.05453,7.06861e-05,, , 1.66418,10.5072,0.948155,66.1026,21.4208,34.6928,0.242235,1.2825,0.526127,0.322039,0.0634921,0.183419,1.14651,8.05453,7.06861e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14074,0.00846599,1.56131,20.5684,0.0208096,3.83774
