Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000688974,0.0554145,0,0.111504,3.14372e-06,0.102893,0,1.23285,0.000681999,0.0114123,0,0.0876581,3.06452e-06,, , 0.0570065,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693158,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.06452e-06,0.0585562
2,14.3228,14.4148,11.3427,0.00727179,0.384703,0.43997,3.53062,0.000304701,3.46801,3.56007,9.61619,0.00696261,0.122673,0.17794,2.66218,1.8637e-05,, , 0.48989,6.25664,0.281557,15.039,8.87695,9.61619,0.00696261,0.0155217,0.15918,0.122412,0.0190195,0.00836733,0.51324,2.66218,1.8637e-05,0.920125
3,3.94379,3.98396,7.27363,0.0122453,0.124018,0.148766,2.79396,4.41808e-05,0.835592,0.875761,6.41546,0.0116269,0.0461761,0.0709248,1.06443,3.89541e-06,, , 0.214017,1.37476,0.122576,5.19895,2.83585,6.41546,0.0116269,0.0293457,0.0692943,0.0396159,0.00819078,0.0073045,0.152882,1.06443,3.89541e-06,1.73961
4,5.81908,5.90572,7.76415,0.0229637,0.200905,0.250731,5.39276,4.78372e-05,1.02216,1.1088,6.41334,0.021727,0.086271,0.136097,1.93474,5.45054e-06,, , 0.424881,1.4674,0.238688,8.71495,4.15019,6.41334,0.021727,0.0584488,0.134064,0.072218,0.0160859,0.0115958,0.228027,1.93474,5.45054e-06,3.46485
5,1.42527,1.45715,7.03564,0.0480381,0.059988,0.0784276,7.62094,7.98667e-05,0.251446,0.283328,5.49982,0.0455647,0.0300749,0.0485144,0.707107,1.38983e-05,, , 0.156097,0.291019,0.0876438,6.27073,1.45379,5.49982,0.0455647,0.116473,0.0498865,0.0227841,0.0059187,0.017268,0.0652687,0.707107,1.38983e-05,6.90454
6,2.28466,2.35073,8.43807,0.0903113,0.102716,0.139563,15.2238,0.000126558,0.403188,0.469259,5.5007,0.0853645,0.0591125,0.0959593,1.39642,2.24183e-05,, , 0.311937,0.387537,0.172973,11.9448,2.43759,5.5007,0.0853645,0.232886,0.0989233,0.0443615,0.011787,0.0309699,0.101966,1.39642,2.24183e-05,13.8055
7,0.448096,0.449856,9.57533,0.08434,0.0237466,0.0272638,49.3539,0.000200295,0.366515,0.368275,0.0128395,0.0674097,0.0122608,0.0157779,0.19117,8.04694e-06,, , 0.00875427,0.72115,0.00488577,12.0317,0.252186,0.0128395,0.0674097,0.827824,0.00944044,0.0174337,0.00116459,0.106011,0.0447805,0.19117,8.04694e-06,49.0734
8,0.027454,0.0276666,0.0180101,0.00019985,0.000486718,0.000511482,0.0602445,2.65804e-07,0.00177504,0.00198768,0.00203922,0.000179183,6.69546e-05,9.17191e-05,0.000225339,3.11252e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203922,0.000179183,0.00101147,5.62501e-05,8.41608e-05,1.82629e-05,0.000319475,0.000672753,0.000225339,3.11252e-08,0.0599602
Total,35.9959,28.5899,53.2651,0.266059,0.951978,1.08523,84.0877,0.000806849,6.45159,6.66749,34.6932,0.239517,0.368047,0.545305,8.04393,7.54421e-05,, , 1.66366,10.5072,0.948155,66.1026,21.4208,34.6932,0.239517,1.2825,0.527777,0.322039,0.0635361,0.183419,1.14651,8.04393,7.54421e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14096,0.00846619,1.56135,20.5888,0.0208109,3.83797
