Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.7248,0,1.81752,0.000688974,0.055415,0,0.111504,3.14888e-06,0.102899,0,1.23285,0.000681999,0.0114129,0,0.0876581,3.06968e-06,, , 0.0570129,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693212,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.06968e-06,0.0585562
2,14.3227,14.4147,11.3428,0.0073456,0.384665,0.439843,3.53062,0.000436618,3.46793,3.56,9.61623,0.00703642,0.122635,0.177812,2.66218,2.68818e-05,, , 0.489728,6.25664,0.281557,15.039,8.87695,9.61623,0.00703642,0.0155217,0.159011,0.122412,0.0190234,0.00836733,0.51324,2.66218,2.68818e-05,0.920125
3,3.94375,3.98391,7.27349,0.0142983,0.123972,0.148758,2.78189,0.000244193,0.835548,0.875713,6.41532,0.0136799,0.0461301,0.0709162,1.05236,2.8897e-05,, , 0.213924,1.37476,0.122576,5.19895,2.83585,6.41532,0.0136799,0.0293457,0.0692468,0.0396159,0.00818366,0.0073045,0.152882,1.05236,2.8897e-05,1.73961
4,5.81918,5.90586,7.76421,0.0227516,0.201075,0.251011,5.39276,4.595e-05,1.02227,1.10895,6.41339,0.0215149,0.0864416,0.136378,1.93474,4.97875e-06,, , 0.425129,1.4674,0.238688,8.71495,4.15019,6.41339,0.0215149,0.0584488,0.13451,0.072218,0.0160916,0.0115958,0.228027,1.93474,4.97875e-06,3.46485
5,1.42546,1.45737,7.03578,0.0493457,0.0600724,0.0785204,7.62983,8.49777e-05,0.25164,0.283549,5.49995,0.0468722,0.0301592,0.0486072,0.715995,1.64538e-05,, , 0.156518,0.291019,0.0876438,6.27073,1.45379,5.49995,0.0468722,0.116473,0.0500569,0.0227841,0.00592544,0.017268,0.0652687,0.715995,1.64538e-05,6.90454
6,2.28462,2.35063,8.43803,0.0885826,0.102585,0.139345,15.2238,0.000123333,0.403152,0.469161,5.50065,0.0836358,0.0589808,0.0957414,1.39642,1.91925e-05,, , 0.311803,0.387537,0.172973,11.9448,2.43759,5.50065,0.0836358,0.232886,0.0985784,0.0443615,0.0117824,0.0309699,0.101966,1.39642,1.91925e-05,13.8055
7,0.448092,0.449846,9.57537,0.126795,0.0238298,0.0274134,49.3557,0.000204741,0.366511,0.368266,0.0128757,0.109865,0.012344,0.0159275,0.192925,1.24928e-05,, , 0.0087398,0.72115,0.00488577,12.0317,0.252186,0.0128757,0.109865,0.827824,0.00967137,0.0174337,0.00116644,0.106011,0.0447805,0.192925,1.24928e-05,49.0734
8,0.027454,0.0276666,0.0180293,0.000231147,0.00048689,0.000511679,0.0602445,2.69416e-07,0.00177504,0.00198768,0.00205844,0.00021048,6.71262e-05,9.19153e-05,0.00022534,3.47374e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00205844,0.00021048,0.00101147,5.66026e-05,8.41608e-05,1.82782e-05,0.000319475,0.000672753,0.00022534,3.47374e-08,0.0599602
Total,35.996,28.59,53.2652,0.310039,0.952101,1.0854,84.0863,0.00114323,6.45172,6.66762,34.6933,0.283496,0.36817,0.545474,8.0425,0.000112001,, , 1.66393,10.5072,0.948155,66.1026,21.4208,34.6933,0.283496,1.2825,0.528063,0.322039,0.0635425,0.183419,1.14651,8.0425,0.000112001,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14098,0.00846301,1.56076,20.5913,0.0207917,3.83443
