Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000695224,0.0554141,0,0.111504,4.32226e-06,0.102888,0,1.23285,0.000688249,0.0114119,0,0.0876581,4.24306e-06,, , 0.0570018,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000688249,0.000987789,0.00693119,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,4.24306e-06,0.0585562
2,14.3229,14.4149,11.3426,0.00687789,0.384501,0.43975,3.53061,8.88803e-05,3.46812,3.5602,9.61604,0.00656871,0.12247,0.17772,2.66216,5.14822e-06,, , 0.490125,6.25664,0.281557,15.039,8.87695,9.61604,0.00656871,0.0155217,0.158774,0.122412,0.0190041,0.00836733,0.51324,2.66216,5.14822e-06,0.920125
3,3.94376,3.98392,7.27339,0.0139543,0.123903,0.148679,2.78189,0.000161327,0.835564,0.875722,6.41522,0.013336,0.0460609,0.0708371,1.05235,1.85387e-05,, , 0.21395,1.37476,0.122576,5.19895,2.83585,6.41522,0.013336,0.0293457,0.0691035,0.0396159,0.00817865,0.0073045,0.152882,1.05235,1.85387e-05,1.73961
4,5.81924,5.90595,7.76432,0.0233082,0.20123,0.251202,5.41694,4.90517e-05,1.02233,1.10903,6.4135,0.0220715,0.0865964,0.136568,1.95893,5.75417e-06,, , 0.425278,1.4674,0.238688,8.71495,4.15019,6.4135,0.0220715,0.0584488,0.134844,0.072218,0.0161028,0.0115958,0.228027,1.95893,5.75417e-06,3.46485
5,1.42543,1.45732,7.03565,0.0486432,0.0600045,0.0784587,7.62094,8.34706e-05,0.251611,0.283502,5.49982,0.0461698,0.0300913,0.0485455,0.707107,1.57003e-05,, , 0.156446,0.291019,0.0876438,6.27073,1.45379,5.49982,0.0461698,0.116473,0.049934,0.0227841,0.00591878,0.017268,0.0652687,0.707107,1.57003e-05,6.90454
6,2.28468,2.3507,8.43796,0.0883169,0.102463,0.139182,15.2238,0.000123685,0.403211,0.469235,5.50058,0.0833701,0.0588591,0.0955781,1.39641,1.95447e-05,, , 0.311936,0.387537,0.172973,11.9448,2.43759,5.50058,0.0833701,0.232886,0.0983005,0.0443615,0.0117752,0.0309699,0.101966,1.39641,1.95447e-05,13.8055
7,0.448087,0.449841,9.57533,0.0682372,0.0237403,0.0272528,49.3539,0.000198608,0.366506,0.368261,0.0128373,0.0513069,0.0122544,0.015767,0.19117,6.35991e-06,, , 0.00872974,0.72115,0.00488577,12.0317,0.252186,0.0128373,0.0513069,0.827824,0.00942321,0.0174337,0.00116448,0.106011,0.0447805,0.19117,6.35991e-06,49.0734
8,0.027454,0.0276666,0.0180079,0.000218603,0.000486804,0.000511676,0.0602445,2.67386e-07,0.00177504,0.00198768,0.00203702,0.000197936,6.70405e-05,9.19123e-05,0.000225338,3.27074e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203702,0.000197936,0.00101147,5.65309e-05,8.41608e-05,1.82611e-05,0.000319475,0.000672753,0.000225338,3.27074e-08,0.0599602
Total,35.9963,28.5904,53.2647,0.250252,0.951742,1.08504,84.0998,0.000709612,6.452,6.66794,34.6929,0.223709,0.367812,0.545108,8.05602,7.53218e-05,, , 1.66455,10.5072,0.948155,66.1026,21.4208,34.6929,0.223709,1.2825,0.527367,0.322039,0.0635136,0.183419,1.14651,8.05602,7.53218e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14067,0.00846728,1.56155,20.5621,0.0208175,3.83919
