Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.7248,0,1.81752,0.000399919,0.0554163,0,0.111504,2.47554e-06,0.102906,0,1.23285,0.000392944,0.0114142,0,0.0876581,2.39634e-06,, , 0.0570199,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000392944,0.000987789,0.00693345,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,2.39634e-06,0.0585562
2,14.3228,14.4148,11.3423,0.00183063,0.384282,0.439654,3.50291,9.30719e-06,3.46801,3.56007,9.61574,0.00152145,0.122251,0.177624,2.63447,1.74902e-07,, , 0.48988,6.25664,0.281557,15.039,8.87695,9.61574,0.00152145,0.0155217,0.15849,0.122412,0.0189731,0.00836733,0.51324,2.63447,1.74902e-07,0.920125
3,3.94374,3.9839,7.27445,0.00429154,0.12433,0.148894,2.81811,1.63503e-05,0.835536,0.875701,6.41628,0.00367318,0.0464888,0.0710521,1.08858,4.16594e-07,, , 0.2139,1.37476,0.122576,5.19895,2.83585,6.41628,0.00367318,0.0293457,0.0696923,0.0396159,0.00823267,0.0073045,0.152882,1.08858,4.16594e-07,1.73961
4,5.81929,5.90601,7.7645,0.00511486,0.201461,0.251454,5.41695,2.7943e-05,1.02237,1.1091,6.41368,0.00387815,0.086827,0.13682,1.95894,4.76992e-07,, , 0.425384,1.4674,0.238688,8.71495,4.15019,6.41368,0.00387815,0.0584488,0.135308,0.072218,0.0161213,0.0115958,0.228027,1.95894,4.76992e-07,3.46485
5,1.42562,1.45755,7.03595,0.00860792,0.0601714,0.078616,7.62984,5.36327e-05,0.251793,0.283723,5.50013,0.0061345,0.0302582,0.0487028,0.715999,7.8135e-07,, , 0.156842,0.291019,0.0876438,6.27073,1.45379,5.50013,0.0061345,0.116473,0.0502425,0.0227841,0.00593449,0.017268,0.0652687,0.715999,7.8135e-07,6.90454
6,2.28531,2.35143,8.43834,0.0209487,0.103054,0.13993,15.2416,0.000106099,0.40384,0.469961,5.50097,0.0160019,0.05945,0.0963257,1.41421,1.95851e-06,, , 0.313258,0.387537,0.172973,11.9448,2.43759,5.50097,0.0160019,0.232886,0.0995997,0.0443615,0.0118146,0.0309699,0.101966,1.41421,1.95851e-06,13.8055
7,0.448096,0.449852,9.57541,0.0208766,0.0238641,0.0274618,49.3574,0.000193375,0.366515,0.368271,0.0129131,0.0039463,0.0123782,0.015976,0.194679,1.12606e-06,, , 0.00874893,0.72115,0.00488577,12.0317,0.252186,0.0129131,0.0039463,0.827824,0.00975216,0.0174337,0.00116836,0.106011,0.0447805,0.194679,1.12606e-06,49.0734
8,0.027454,0.0276666,0.0180096,7.45597e-05,0.00048681,0.000511676,0.0602445,2.50439e-07,0.00177504,0.00198768,0.00203867,5.38929e-05,6.70471e-05,9.19125e-05,0.000225339,1.57602e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203867,5.38929e-05,0.00101147,5.65364e-05,8.41608e-05,1.82624e-05,0.000319475,0.000672753,0.000225339,1.57602e-08,0.0599602
Total,35.9971,28.5912,53.2664,0.0621447,0.953066,1.08652,84.1386,0.000409432,6.45275,6.66881,34.6946,0.0356023,0.369135,0.546592,8.09476,7.3465e-06,, , 1.66611,10.5072,0.948155,66.1026,21.4208,34.6946,0.0356023,1.2825,0.530074,0.322039,0.0636141,0.183419,1.14651,8.09476,7.3465e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13964,0.00848055,1.564,20.4674,0.0208979,3.85401
