Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000638974,0.0554152,0,0.111504,2.91243e-06,0.102896,0,1.23285,0.000631999,0.011413,0,0.0876581,2.83323e-06,, , 0.0570098,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000631999,0.000987789,0.0069323,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,2.83323e-06,0.0585562
2,14.3227,14.4147,11.3424,0.00670915,0.384385,0.439677,3.50293,7.41882e-05,3.46795,3.56,9.6159,0.00639997,0.122354,0.177646,2.63448,4.22997e-06,, , 0.489747,6.25664,0.281557,15.039,8.87695,9.6159,0.00639997,0.0155217,0.158598,0.122412,0.01899,0.00836733,0.51324,2.63448,4.22997e-06,0.920125
3,3.94379,3.98396,7.27356,0.0140965,0.123983,0.148737,2.79396,0.000166769,0.835589,0.875755,6.41539,0.0134782,0.0461413,0.0708956,1.06443,1.92189e-05,, , 0.214007,1.37476,0.122576,5.19895,2.83585,6.41539,0.0134782,0.0293457,0.0692336,0.0396159,0.00818745,0.0073045,0.152882,1.06443,1.92189e-05,1.73961
4,5.81894,5.90561,7.76417,0.0240463,0.201023,0.250943,5.39276,5.44517e-05,1.02203,1.1087,6.41336,0.0228096,0.0863895,0.136309,1.93474,7.10418e-06,, , 0.424639,1.4674,0.238688,8.71495,4.15019,6.41336,0.0228096,0.0584488,0.134393,0.072218,0.0160882,0.0115958,0.228027,1.93474,7.10418e-06,3.46485
5,1.42544,1.45733,7.03565,0.0495632,0.059999,0.0784431,7.62094,8.34178e-05,0.251614,0.28351,5.49983,0.0470897,0.0300858,0.0485299,0.707107,1.56739e-05,, , 0.156461,0.291019,0.0876438,6.27073,1.45379,5.49983,0.0470897,0.116473,0.0499125,0.0227841,0.00591915,0.017268,0.0652687,0.707107,1.56739e-05,6.90454
6,2.28467,2.3507,8.438,0.0878499,0.102548,0.139303,15.2238,0.000122997,0.403204,0.469234,5.50063,0.0829031,0.0589444,0.0956992,1.39642,1.88566e-05,, , 0.311928,0.387537,0.172973,11.9448,2.43759,5.50063,0.0829031,0.232886,0.0985024,0.0443615,0.0117797,0.0309699,0.101966,1.39642,1.88566e-05,13.8055
7,0.448092,0.449846,9.57538,0.114947,0.0238143,0.0273766,49.3574,0.000203545,0.366511,0.368265,0.0128846,0.0980169,0.0123284,0.0158907,0.194678,1.12966e-05,, , 0.00874042,0.72115,0.00488577,12.0317,0.252186,0.0128846,0.0980169,0.827824,0.00961857,0.0174337,0.0011669,0.106011,0.0447805,0.194678,1.12966e-05,49.0734
8,0.027454,0.0276666,0.0180227,0.000259243,0.000486863,0.000511678,0.0602445,2.71733e-07,0.00177504,0.00198768,0.00205185,0.000238576,6.70999e-05,9.19144e-05,0.000225339,3.70545e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00205185,0.000238576,0.00101147,5.65806e-05,8.41608e-05,1.8273e-05,0.000319475,0.000672753,0.000225339,3.70545e-08,0.0599602
Total,35.9959,28.5899,53.2647,0.29811,0.951654,1.08499,84.0635,0.000708553,6.45156,6.66745,34.6929,0.271568,0.367724,0.545063,8.01974,7.92505e-05,, , 1.66361,10.5072,0.948155,66.1026,21.4208,34.6929,0.271568,1.2825,0.527247,0.322039,0.063501,0.183419,1.14651,8.01974,7.92505e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14157,0.00846392,1.56093,20.6459,0.0207972,3.83544
