Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72478,0,1.81752,0.000695224,0.0554129,0,0.111504,3.60761e-06,0.102881,0,1.23285,0.000688249,0.0114107,0,0.0876581,3.52841e-06,, , 0.056995,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000688249,0.000987789,0.00692998,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.52841e-06,0.0585562
2,14.3226,14.4147,11.3428,0.00725803,0.384639,0.439684,3.5583,0.000371405,3.4679,3.55996,9.61632,0.00694885,0.122609,0.177654,2.68985,2.2806e-05,, , 0.48966,6.25664,0.281557,15.039,8.87695,9.61632,0.00694885,0.0155217,0.158818,0.122412,0.0190324,0.00836733,0.51324,2.68985,2.2806e-05,0.920125
3,3.94369,3.98386,7.27328,0.013046,0.123796,0.148527,2.78188,6.26236e-05,0.835494,0.875659,6.41511,0.0124276,0.0459541,0.0706859,1.05235,6.20076e-06,, , 0.213817,1.37476,0.122576,5.19895,2.83585,6.41511,0.0124276,0.0293457,0.0688513,0.0396159,0.00817287,0.0073045,0.152882,1.05235,6.20076e-06,1.73961
4,5.81956,5.90631,7.76447,0.0216872,0.2013,0.251167,5.41695,4.26501e-05,1.02264,1.1094,6.41365,0.0204505,0.0866663,0.136533,1.95894,4.15377e-06,, , 0.425958,1.4674,0.238688,8.71495,4.15019,6.41365,0.0204505,0.0584488,0.134863,0.072218,0.0161183,0.0115958,0.228027,1.95894,4.15377e-06,3.46485
5,1.42542,1.45734,7.03567,0.0563126,0.0600152,0.0784659,7.62983,0.000208551,0.251602,0.283517,5.49985,0.0538392,0.030102,0.0485528,0.715992,7.82403e-05,, , 0.156456,0.291019,0.0876438,6.27073,1.45379,5.49985,0.0538392,0.116473,0.0499505,0.0227841,0.00592017,0.017268,0.0652687,0.715992,7.82403e-05,6.90454
6,2.28464,2.35069,8.438,0.0844167,0.102681,0.139571,15.2238,0.000120812,0.40317,0.469218,5.50063,0.0794699,0.0590769,0.095967,1.39642,1.6672e-05,, , 0.311864,0.387537,0.172973,11.9448,2.43759,5.50063,0.0794699,0.232886,0.0989022,0.0443615,0.0117801,0.0309699,0.101966,1.39642,1.6672e-05,13.8055
7,0.448096,0.449853,9.57534,0.0813438,0.0237752,0.0273164,49.3557,0.000199962,0.366515,0.368272,0.0128493,0.0644135,0.0122893,0.0158305,0.192924,7.71303e-06,, , 0.00875171,0.72115,0.00488577,12.0317,0.252186,0.0128493,0.0644135,0.827824,0.00952109,0.0174337,0.00116509,0.106011,0.0447805,0.192924,7.71303e-06,49.0734
8,0.027454,0.0276666,0.0180194,0.000137328,0.00048685,0.000511677,0.0602445,2.58123e-07,0.00177504,0.00198768,0.00204856,0.000116661,6.70867e-05,9.19139e-05,0.000225339,2.34448e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00204856,0.000116661,0.00101147,5.65695e-05,8.41608e-05,1.82703e-05,0.000319475,0.000672753,0.000225339,2.34448e-08,0.0599602
Total,35.9963,28.5904,53.2652,0.264897,0.952106,1.08524,84.1382,0.00100987,6.45198,6.66801,34.6933,0.238355,0.368176,0.545314,8.09436,0.000139338,, , 1.66458,10.5072,0.948155,66.1026,21.4208,34.6933,0.238355,1.2825,0.527892,0.322039,0.0635586,0.183419,1.14651,8.09436,0.000139338,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13969,0.0084662,1.56135,20.4731,0.0208109,3.83798
