Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000688974,0.0554142,0,0.111504,3.3709e-06,0.102893,0,1.23285,0.000681999,0.011412,0,0.0876581,3.2917e-06,, , 0.057007,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693127,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.2917e-06,0.0585562
2,14.3227,14.4147,11.3428,0.00726397,0.384752,0.439941,3.5583,0.000239951,3.46791,3.56001,9.6163,0.0069548,0.122722,0.17791,2.68985,1.45901e-05,, , 0.48972,6.25664,0.281557,15.039,8.87695,9.6163,0.0069548,0.0155217,0.159189,0.122412,0.0190305,0.00836733,0.51324,2.68985,1.45901e-05,0.920125
3,3.94369,3.98383,7.27334,0.0140386,0.12382,0.148534,2.78188,0.000168333,0.835488,0.875628,6.41517,0.0134203,0.0459781,0.0706919,1.05235,1.94144e-05,, , 0.21378,1.37476,0.122576,5.19895,2.83585,6.41517,0.0134203,0.0293457,0.0688779,0.0396159,0.00817626,0.0073045,0.152882,1.05235,1.94144e-05,1.73961
4,5.81936,5.90604,7.76432,0.0248879,0.201124,0.250978,5.41694,6.20126e-05,1.02244,1.10912,6.4135,0.0236512,0.0864902,0.136345,1.95893,8.9944e-06,, , 0.425476,1.4674,0.238688,8.71495,4.15019,6.4135,0.0236512,0.0584488,0.134514,0.072218,0.016103,0.0115958,0.228027,1.95893,8.9944e-06,3.46485
5,1.42524,1.45712,7.0356,0.0545946,0.0599768,0.0784282,7.62094,0.000133054,0.251422,0.283298,5.49978,0.0521211,0.0300636,0.048515,0.707106,4.04922e-05,, , 0.156051,0.291019,0.0876438,6.27073,1.45379,5.49978,0.0521211,0.116473,0.049878,0.0227841,0.00591649,0.017268,0.0652687,0.707106,4.04922e-05,6.90454
6,2.28461,2.35063,8.43804,0.0930384,0.102583,0.139325,15.2238,0.000128217,0.403142,0.469159,5.50067,0.0880916,0.0589792,0.095721,1.39642,2.40772e-05,, , 0.311782,0.387537,0.172973,11.9448,2.43759,5.50067,0.0880916,0.232886,0.0985549,0.0443615,0.0117839,0.0309699,0.101966,1.39642,2.40772e-05,13.8055
7,0.448091,0.449846,9.57536,0.0951089,0.0238015,0.0273619,49.3557,0.000201415,0.36651,0.368265,0.0128637,0.0781786,0.0123157,0.0158761,0.192924,9.16679e-06,, , 0.00873946,0.72115,0.00488577,12.0317,0.252186,0.0128637,0.0781786,0.827824,0.00959224,0.0174337,0.00116583,0.106011,0.0447805,0.192924,9.16679e-06,49.0734
8,0.027454,0.0276666,0.0180216,0.000227979,0.000486859,0.000511678,0.0602445,2.68293e-07,0.00177504,0.00198768,0.00205075,0.000207312,6.70955e-05,9.19143e-05,0.000225339,3.36147e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00205075,0.000207312,0.00101147,5.65769e-05,8.41608e-05,1.82721e-05,0.000319475,0.000672753,0.000225339,3.36147e-08,0.0599602
Total,35.9959,28.5899,53.265,0.289849,0.951958,1.08508,84.1293,0.000936622,6.45158,6.66746,34.6932,0.263307,0.368028,0.545151,8.08547,0.00012006,, , 1.66364,10.5072,0.948155,66.1026,21.4208,34.6932,0.263307,1.2825,0.527594,0.322039,0.0635456,0.183419,1.14651,8.08547,0.00012006,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13992,0.00846449,1.56103,20.4941,0.0208006,3.83607
