Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72481,0,1.81752,0.000425178,0.0554167,0,0.111504,2.23808e-06,0.102911,0,1.23285,0.000418203,0.0114145,0,0.0876581,2.15888e-06,, , 0.0570243,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000418203,0.000987789,0.00693377,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,2.15888e-06,0.0585562
2,14.3227,14.4148,11.3423,0.00266138,0.384261,0.439588,3.50292,1.08832e-05,3.46798,3.56002,9.61575,0.0023522,0.122231,0.177557,2.63447,2.73401e-07,, , 0.489808,6.25664,0.281557,15.039,8.87695,9.61575,0.0023522,0.0155217,0.158401,0.122412,0.0189749,0.00836733,0.51324,2.63447,2.73401e-07,0.920125
3,3.94376,3.98393,7.27444,0.00431659,0.124334,0.148906,2.81811,1.63377e-05,0.835557,0.875731,6.41627,0.00369824,0.0464921,0.0710641,1.08858,4.15031e-07,, , 0.213952,1.37476,0.122576,5.19895,2.83585,6.41627,0.00369824,0.0293457,0.0697079,0.0396159,0.00823241,0.0073045,0.152882,1.08858,4.15031e-07,1.73961
4,5.8191,5.90577,7.76443,0.00590203,0.201501,0.251617,5.41695,2.82644e-05,1.02219,1.10886,6.41361,0.00466532,0.0868669,0.136983,1.95893,5.57343e-07,, , 0.424935,1.4674,0.238688,8.71495,4.15019,6.41361,0.00466532,0.0584488,0.135518,0.072218,0.0161141,0.0115958,0.228027,1.95893,5.57343e-07,3.46485
5,1.42557,1.45749,7.0359,0.0111111,0.0601422,0.0785899,7.62983,5.41617e-05,0.251748,0.283666,5.50008,0.00863767,0.030229,0.0486767,0.715998,1.04585e-06,, , 0.156747,0.291019,0.0876438,6.27073,1.45379,5.50008,0.00863767,0.116473,0.0501899,0.0227841,0.00593165,0.017268,0.0652687,0.715998,1.04585e-06,6.90454
6,2.28507,2.35119,8.43835,0.0366142,0.103103,0.140018,15.2416,0.000107792,0.403604,0.469718,5.50098,0.0316674,0.0594995,0.0964144,1.41421,3.65204e-06,, , 0.312808,0.387537,0.172973,11.9448,2.43759,5.50098,0.0316674,0.232886,0.0997367,0.0443615,0.0118156,0.0309699,0.101966,1.41421,3.65204e-06,13.8055
7,0.448097,0.449849,9.57541,0.018224,0.0238575,0.0274461,49.3574,0.00019294,0.366517,0.368269,0.0129168,0.00129367,0.0123716,0.0159603,0.194679,6.91337e-07,, , 0.0087499,0.72115,0.00488577,12.0317,0.252186,0.0129168,0.00129367,0.827824,0.00972966,0.0174337,0.00116855,0.106011,0.0447805,0.194679,6.91337e-07,49.0734
8,0.027454,0.0276666,0.0180074,6.23045e-05,0.000486802,0.000511676,0.0602445,2.50206e-07,0.00177504,0.00198768,0.00203648,4.16376e-05,6.70383e-05,9.19122e-05,0.000225338,1.55277e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203648,4.16376e-05,0.00101147,5.65291e-05,8.41608e-05,1.82607e-05,0.000319475,0.000672753,0.000225338,1.55277e-08,0.0599602
Total,35.9966,28.5907,53.2663,0.0793168,0.953102,1.08668,84.1386,0.000412867,6.45228,6.66825,34.6945,0.0527743,0.369171,0.546747,8.09476,8.80941e-06,, , 1.6651,10.5072,0.948155,66.1026,21.4208,34.6945,0.0527743,1.2825,0.530273,0.322039,0.0636068,0.183419,1.14651,8.09476,8.80941e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13964,0.0084794,1.56378,20.467,0.0208909,3.85272
