Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72481,0,1.81752,0.000299659,0.0554172,0,0.111504,1.83255e-06,0.102916,0,1.23285,0.000292684,0.011415,0,0.0876581,1.75335e-06,, , 0.0570294,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000292684,0.000987789,0.00693428,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,1.75335e-06,0.0585562
2,14.3227,14.4147,11.3423,0.00160483,0.384288,0.439609,3.50292,8.97326e-06,3.46796,3.55999,9.61578,0.00129566,0.122258,0.177578,2.63447,1.54032e-07,, , 0.489746,6.25664,0.281557,15.039,8.87695,9.61578,0.00129566,0.0155217,0.158446,0.122412,0.0189778,0.00836733,0.51324,2.63447,1.54032e-07,0.920125
3,3.94372,3.9839,7.27449,0.00375231,0.124334,0.148877,2.83018,1.59058e-05,0.835519,0.875698,6.41632,0.00313396,0.0464924,0.0710353,1.10064,3.61035e-07,, , 0.21388,1.37476,0.122576,5.19895,2.83585,6.41632,0.00313396,0.0293457,0.069677,0.0396159,0.00823482,0.0073045,0.152882,1.10064,3.61035e-07,1.73961
4,5.8193,5.90598,7.76449,0.00475091,0.201522,0.251585,5.41695,2.77908e-05,1.02239,1.10907,6.41367,0.0035142,0.0868878,0.136951,1.95894,4.38955e-07,, , 0.425368,1.4674,0.238688,8.71495,4.15019,6.41367,0.0035142,0.0584488,0.1355,0.072218,0.0161205,0.0115958,0.228027,1.95894,4.38955e-07,3.46485
5,1.42555,1.45746,7.03584,0.0159374,0.0601244,0.0785881,7.62983,5.51586e-05,0.251725,0.283642,5.50002,0.013464,0.0302113,0.048675,0.715996,1.54432e-06,, , 0.156705,0.291019,0.0876438,6.27073,1.45379,5.50002,0.013464,0.116473,0.0501736,0.0227841,0.00592852,0.017268,0.0652687,0.715996,1.54432e-06,6.90454
6,2.28549,2.35164,8.43843,0.0281366,0.10314,0.140001,15.2594,0.000106859,0.404027,0.470172,5.50106,0.0231897,0.0595367,0.0963974,1.43198,2.71916e-06,, , 0.313648,0.387537,0.172973,11.9448,2.43759,5.50106,0.0231897,0.232886,0.0997488,0.0443615,0.0118237,0.0309699,0.101966,1.43198,2.71916e-06,13.8055
7,0.448094,0.449854,9.57542,0.0190367,0.0238803,0.0274883,49.3592,0.000193085,0.366513,0.368273,0.0129245,0.00210644,0.0123945,0.0160024,0.196432,8.36247e-07,, , 0.00874792,0.72115,0.00488577,12.0317,0.252186,0.0129245,0.00210644,0.827824,0.00979428,0.0174337,0.00116894,0.106011,0.0447805,0.196432,8.36247e-07,49.0734
8,0.027454,0.0276666,0.0180085,6.19305e-05,0.000486806,0.000511676,0.0602445,2.48327e-07,0.00177504,0.00198768,0.00203757,4.12637e-05,6.70427e-05,9.19124e-05,0.000225339,1.36486e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203757,4.12637e-05,0.00101147,5.65328e-05,8.41608e-05,1.82615e-05,0.000319475,0.000672753,0.000225339,1.36486e-08,0.0599602
Total,35.9971,28.5912,53.2665,0.0735804,0.953193,1.08666,84.1702,0.000409853,6.45282,6.66883,34.6947,0.047038,0.369263,0.546731,8.12635,7.82074e-06,, , 1.6662,10.5072,0.948155,66.1026,21.4208,34.6947,0.047038,1.2825,0.530331,0.322039,0.0636239,0.183419,1.14651,8.12635,7.82074e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13885,0.00847972,1.56384,20.3953,0.0208928,3.85308
