Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00866,0,1.81752,0.00102029,0.072711,0,0.111504,1.12133e-05,0.11562,0,1.23285,0.00101325,0.0182651,0,0.0876581,1.11238e-05,, , 0.0675175,0.00733546,0.0407669,6.87397,1.61456,1.23285,0.00101325,0.000987789,0.0134324,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,1.11238e-05,0.0585562
2,15.1914,15.2489,11.3412,0.0107257,0.493738,0.497937,3.39211,0.000868338,3.68327,3.74078,9.61465,0.0104122,0.167912,0.172112,2.52366,5.38094e-05,, , 0.531437,6.59864,0.293982,15.1163,10.1133,9.61465,0.0104122,0.0155217,0.192014,0.129148,0.0188624,0.00853657,0.640836,2.52366,5.38094e-05,0.920125
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
3,4.20918,4.23428,7.27512,0.240641,0.17221,0.173777,2.85431,0.0025873,0.891255,0.91636,6.41695,0.240014,0.068567,0.0701349,1.12478,0.000321566,, , 0.229811,1.44982,0.127988,5.23262,3.23549,6.41695,0.240014,0.0293457,0.088662,0.0417726,0.0082673,0.00755516,0.204585,1.12478,0.000321566,1.73961
1,8.00864,0,1.81752,0.00101404,0.0727057,0,0.111504,6.45719e-06,0.115593,0,1.23285,0.001007,0.0182598,0,0.0876581,6.3677e-06,, , 0.0674907,0.00733546,0.0407669,6.87397,1.61456,1.23285,0.001007,0.000987789,0.0134271,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,6.3677e-06,0.0585562
4,6.18877,6.24544,7.76853,0.0413422,0.274829,0.278057,5.73098,0.000919214,1.10199,1.15867,6.41771,0.0400882,0.132319,0.135547,2.27296,0.000222417,, , 0.462924,1.54823,0.249511,8.74862,4.72399,6.41771,0.0400882,0.0584488,0.175193,0.0761984,0.0164749,0.0118465,0.284231,2.27296,0.000222417,3.46485
