Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.7248,0,1.81752,0.000663974,0.0554147,0,0.111504,2.22361e-05,0.102904,0,1.23285,0.000656999,0.0114126,0,0.0876581,2.21569e-05,, , 0.0570176,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000656999,0.000987789,0.00693185,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,2.21569e-05,0.0585562
2,14.3222,14.4142,11.3432,0.00692169,0.385272,0.440513,3.58599,9.66252e-05,3.4675,3.55947,9.61664,0.00661251,0.123242,0.178482,2.71754,5.63228e-06,, , 0.488773,6.25664,0.281557,15.039,8.87695,9.61664,0.00661251,0.0155217,0.160247,0.122412,0.0190651,0.00836733,0.51324,2.71754,5.63228e-06,0.920125
3,3.94366,3.98382,7.27419,0.0130895,0.124261,0.148907,2.81811,7.21618e-05,0.835455,0.875616,6.41602,0.0124712,0.0464194,0.0710658,1.08857,7.39303e-06,, , 0.213734,1.37476,0.122576,5.19895,2.83585,6.41602,0.0124712,0.0293457,0.0696497,0.0396159,0.00821957,0.0073045,0.152882,1.08857,7.39303e-06,1.73961
4,5.81937,5.90606,7.76452,0.0222722,0.201488,0.251475,5.41696,4.68901e-05,1.02245,1.10915,6.41371,0.0210355,0.0868538,0.136841,1.95894,5.21377e-06,, , 0.425514,1.4674,0.238688,8.71495,4.15019,6.41371,0.0210355,0.0584488,0.135353,0.072218,0.016124,0.0115958,0.228027,1.95894,5.21377e-06,3.46485
5,1.42539,1.45731,7.03578,0.0522791,0.0600944,0.0785626,7.62983,0.000105628,0.251568,0.283489,5.49996,0.0498056,0.0301812,0.0486495,0.715995,2.67789e-05,, , 0.15639,0.291019,0.0876438,6.27073,1.45379,5.49996,0.0498056,0.116473,0.050121,0.0227841,0.00592561,0.017268,0.0652687,0.715995,2.67789e-05,6.90454
6,2.28474,2.35081,8.43806,0.0922602,0.102659,0.139457,15.2238,0.000129719,0.403276,0.469346,5.50069,0.0873133,0.0590549,0.0958533,1.39642,2.55789e-05,, , 0.312112,0.387537,0.172973,11.9448,2.43759,5.50069,0.0873133,0.232886,0.0987609,0.0443615,0.0117858,0.0309699,0.101966,1.39642,2.55789e-05,13.8055
7,0.448087,0.449845,9.57535,0.0687987,0.0237704,0.0273055,49.3557,0.000198665,0.366506,0.368265,0.0128513,0.0518684,0.0122846,0.0158197,0.192924,6.416e-06,, , 0.00873047,0.72115,0.00488577,12.0317,0.252186,0.0128513,0.0518684,0.827824,0.00950538,0.0174337,0.0011652,0.106011,0.0447805,0.192924,6.416e-06,49.0734
8,0.027454,0.0276666,0.0179975,0.000381378,0.000486762,0.000511674,0.0602445,2.89286e-07,0.00177504,0.00198768,0.00202659,0.000360711,6.69988e-05,9.19109e-05,0.000225338,5.46078e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00202659,0.000360711,0.00101147,5.64962e-05,8.41608e-05,1.82528e-05,0.000319475,0.000672753,0.000225338,5.46078e-08,0.0599602
Total,35.9957,28.5897,53.2666,0.256667,0.953446,1.08673,84.2021,0.000672214,6.45143,6.66732,34.6947,0.230124,0.369515,0.546803,8.15828,9.92244e-05,, , 1.66335,10.5072,0.948155,66.1026,21.4208,34.6947,0.230124,1.2825,0.530625,0.322039,0.0636549,0.183419,1.14651,8.15828,9.92244e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13805,0.00846678,1.56145,20.3226,0.0208144,3.83862
