Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.7248,0,1.81752,0.000695224,0.0554153,0,0.111504,3.85805e-06,0.102904,0,1.23285,0.000688249,0.0114131,0,0.0876581,3.77884e-06,, , 0.0570177,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000688249,0.000987789,0.00693236,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.77884e-06,0.0585562
2,14.3225,14.4145,11.3429,0.00667779,0.384996,0.440284,3.55831,7.01935e-05,3.46772,3.55972,9.61638,0.00636861,0.122965,0.178254,2.68986,3.98029e-06,, , 0.489241,6.25664,0.281557,15.039,8.87695,9.61638,0.00636861,0.0155217,0.159768,0.122412,0.0190388,0.00836733,0.51324,2.68986,3.98029e-06,0.920125
3,3.94376,3.98392,7.27389,0.0116071,0.124144,0.148862,2.80603,3.65227e-05,0.835563,0.875724,6.41572,0.0109888,0.0463019,0.0710202,1.0765,2.93815e-06,, , 0.21395,1.37476,0.122576,5.19895,2.83585,6.41572,0.0109888,0.0293457,0.069502,0.0396159,0.00820421,0.0073045,0.152882,1.0765,2.93815e-06,1.73961
4,5.81947,5.90619,7.7644,0.0245058,0.201182,0.251007,5.41695,6.02204e-05,1.02256,1.10928,6.41358,0.0232691,0.0865483,0.136373,1.95893,8.54635e-06,, , 0.42575,1.4674,0.238688,8.71495,4.15019,6.41358,0.0232691,0.0584488,0.134592,0.072218,0.016111,0.0115958,0.228027,1.95893,8.54635e-06,3.46485
5,1.42557,1.4575,7.03564,0.0511733,0.0599828,0.0784172,7.62094,9.47646e-05,0.251744,0.283676,5.49982,0.0486999,0.0300697,0.048504,0.707107,2.13473e-05,, , 0.156758,0.291019,0.0876438,6.27073,1.45379,5.49982,0.0486999,0.116473,0.0498711,0.0227841,0.00591853,0.017268,0.0652687,0.707107,2.13473e-05,6.90454
6,2.28479,2.35085,8.43808,0.0925862,0.102595,0.139305,15.2238,0.000128764,0.403321,0.469386,5.50071,0.0876393,0.0589908,0.0957016,1.39642,2.46239e-05,, , 0.312192,0.387537,0.172973,11.9448,2.43759,5.50071,0.0876393,0.232886,0.0985432,0.0443615,0.0117876,0.0309699,0.101966,1.39642,2.46239e-05,13.8055
7,0.448098,0.449853,9.57539,0.0920097,0.0238457,0.0274357,49.3574,0.000201134,0.366517,0.368272,0.0128899,0.0750794,0.0123599,0.0159498,0.194678,8.88531e-06,, , 0.00875245,0.72115,0.00488577,12.0317,0.252186,0.0128899,0.0750794,0.827824,0.00970886,0.0174337,0.00116717,0.106011,0.0447805,0.194678,8.88531e-06,49.0734
8,0.027454,0.0276666,0.0180244,0.000362624,0.00048687,0.000511678,0.0602445,2.82349e-07,0.00177504,0.00198768,0.0020535,0.000341957,6.71065e-05,9.19146e-05,0.000225339,4.76703e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.0020535,0.000341957,0.00101147,5.65861e-05,8.41608e-05,1.82743e-05,0.000319475,0.000672753,0.000225339,4.76703e-08,0.0599602
Total,35.9964,28.5904,53.2658,0.279618,0.952647,1.08582,84.1552,0.000595739,6.45211,6.66804,34.694,0.253075,0.368716,0.545894,8.11138,7.41478e-05,, , 1.66474,10.5072,0.948155,66.1026,21.4208,34.694,0.253075,1.2825,0.528974,0.322039,0.063597,0.183419,1.14651,8.11138,7.41478e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13925,0.00846508,1.56114,20.4321,0.0208042,3.83674
