Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72481,0,1.81752,0.000425178,0.0554171,0,0.111504,2.48471e-06,0.102913,0,1.23285,0.000418203,0.011415,0,0.0876581,2.40551e-06,, , 0.0570263,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000418203,0.000987789,0.00693422,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,2.40551e-06,0.0585562
2,14.323,14.415,11.3421,0.00155154,0.384213,0.439675,3.47523,8.85957e-06,3.46821,3.56027,9.61561,0.00124237,0.122183,0.177645,2.60678,1.46926e-07,, , 0.490287,6.25664,0.281557,15.039,8.87695,9.61561,0.00124237,0.0155217,0.158456,0.122412,0.0189597,0.00836733,0.51324,2.60678,1.46926e-07,0.920125
3,3.94372,3.98388,7.27448,0.00547327,0.12435,0.148909,2.83018,1.75949e-05,0.835517,0.875678,6.41631,0.00485492,0.0465079,0.0710673,1.10064,5.72176e-07,, , 0.213859,1.37476,0.122576,5.19895,2.83585,6.41631,0.00485492,0.0293457,0.0697248,0.0396159,0.00823457,0.0073045,0.152882,1.10064,5.72176e-07,1.73961
4,5.8193,5.90605,7.7645,0.00586455,0.201553,0.251638,5.41695,2.82679e-05,1.02238,1.10913,6.41368,0.00462784,0.0869189,0.137004,1.95894,5.58236e-07,, , 0.425429,1.4674,0.238688,8.71495,4.15019,6.41368,0.00462784,0.0584488,0.135583,0.072218,0.0161214,0.0115958,0.228027,1.95894,5.58236e-07,3.46485
5,1.42562,1.45753,7.03602,0.0124091,0.0602079,0.0786515,7.63872,5.44211e-05,0.2518,0.283711,5.5002,0.00993572,0.0302947,0.0487384,0.724881,1.17552e-06,, , 0.156848,0.291019,0.0876438,6.27073,1.45379,5.5002,0.00993572,0.116473,0.0503111,0.0227841,0.00593786,0.017268,0.0652687,0.724881,1.17552e-06,6.90454
6,2.28518,2.35131,8.43833,0.0111735,0.103061,0.139953,15.2416,0.000105037,0.403717,0.469845,5.50096,0.00622663,0.0594573,0.0963494,1.41421,8.97456e-07,, , 0.313044,0.387537,0.172973,11.9448,2.43759,5.50096,0.00622663,0.232886,0.0996315,0.0443615,0.0118137,0.0309699,0.101966,1.41421,8.97456e-07,13.8055
7,0.448103,0.449858,9.57541,0.0255033,0.0238619,0.0274566,49.3574,0.000193937,0.366522,0.368277,0.0129138,0.00857298,0.0123761,0.0159707,0.194679,1.68823e-06,, , 0.00876361,0.72115,0.00488577,12.0317,0.252186,0.0129138,0.00857298,0.827824,0.00974476,0.0174337,0.00116839,0.106011,0.0447805,0.194679,1.68823e-06,49.0734
8,0.027454,0.0276666,0.0180101,5.89295e-05,0.000486813,0.000511676,0.0602445,2.48673e-07,0.00177504,0.00198768,0.00203922,3.82626e-05,6.70493e-05,9.19126e-05,0.000225339,1.39943e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203922,3.82626e-05,0.00101147,5.65383e-05,8.41608e-05,1.82629e-05,0.000319475,0.000672753,0.000225339,1.39943e-08,0.0599602
Total,35.9971,28.5913,53.2664,0.0624594,0.95315,1.08679,84.1318,0.000410851,6.45284,6.6689,34.6946,0.0359169,0.36922,0.546866,8.08802,7.45805e-06,, , 1.66634,10.5072,0.948155,66.1026,21.4208,34.6946,0.0359169,1.2825,0.530442,0.322039,0.0636052,0.183419,1.14651,8.08802,7.45805e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.1398,0.00848052,1.56399,20.4819,0.0208977,3.85398
