Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.7248,0,1.81752,0.000488456,0.0554163,0,0.111504,2.69351e-06,0.102906,0,1.23285,0.00048148,0.0114142,0,0.0876581,2.61431e-06,, , 0.0570194,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.00048148,0.000987789,0.0069334,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,2.61431e-06,0.0585562
2,14.3228,14.4149,11.3422,0.00201249,0.384191,0.439525,3.50291,9.64129e-06,3.46808,3.56014,9.6157,0.00170331,0.12216,0.177495,2.63446,1.95784e-07,, , 0.490018,6.25664,0.281557,15.039,8.87695,9.6157,0.00170331,0.0155217,0.158274,0.122412,0.0189689,0.00836733,0.51324,2.63446,1.95784e-07,0.920125
3,3.94376,3.98392,7.27426,0.00496872,0.124258,0.148864,2.81811,1.69421e-05,0.835556,0.875715,6.41609,0.00435037,0.0464168,0.0710221,1.08858,4.9057e-07,, , 0.21393,1.37476,0.122576,5.19895,2.83585,6.41609,0.00435037,0.0293457,0.0695999,0.0396159,0.00822316,0.0073045,0.152882,1.08858,4.9057e-07,1.73961
4,5.8192,5.90591,7.76442,0.00897168,0.201371,0.251362,5.41695,2.95298e-05,1.02229,1.10899,6.4136,0.00773497,0.0867373,0.136728,1.95893,8.73709e-07,, , 0.425195,1.4674,0.238688,8.71495,4.15019,6.4136,0.00773497,0.0584488,0.135134,0.072218,0.0161133,0.0115958,0.228027,1.95893,8.73709e-07,3.46485
5,1.42544,1.45735,7.03586,0.0131023,0.0601056,0.0785393,7.62983,5.45695e-05,0.251622,0.28353,5.50004,0.0106289,0.0301924,0.0486261,0.715997,1.24972e-06,, , 0.156487,0.291019,0.0876438,6.27073,1.45379,5.50004,0.0106289,0.116473,0.0501049,0.0227841,0.00592956,0.017268,0.0652687,0.715997,1.24972e-06,6.90454
6,2.28501,2.35114,8.43824,0.0120859,0.102963,0.139868,15.2416,0.00010514,0.40354,0.46967,5.50087,0.00713908,0.0593596,0.0962637,1.41421,1.00043e-06,, , 0.31268,0.387537,0.172973,11.9448,2.43759,5.50087,0.00713908,0.232886,0.0994578,0.0443615,0.011804,0.0309699,0.101966,1.41421,1.00043e-06,13.8055
7,0.4481,0.449854,9.57542,0.0254689,0.0238806,0.0274892,49.3592,0.000193932,0.366519,0.368274,0.0129236,0.00853862,0.0123948,0.0160034,0.196432,1.68339e-06,, , 0.00875648,0.72115,0.00488577,12.0317,0.252186,0.0129236,0.00853862,0.827824,0.00979557,0.0174337,0.00116889,0.106011,0.0447805,0.196432,1.68339e-06,49.0734
8,0.027454,0.0276666,0.0180063,5.28024e-05,0.000486797,0.000511675,0.0602445,2.48685e-07,0.00177504,0.00198768,0.00203538,3.21355e-05,6.7034e-05,9.19121e-05,0.000225338,1.40064e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203538,3.21355e-05,0.00101147,5.65255e-05,8.41608e-05,1.82598e-05,0.000319475,0.000672753,0.000225338,1.40064e-08,0.0599602
Total,35.9966,28.5907,53.2659,0.0671513,0.952673,1.08616,84.1403,0.000412697,6.45228,6.66831,34.6941,0.0406089,0.368742,0.54623,8.09649,8.12192e-06,, , 1.66517,10.5072,0.948155,66.1026,21.4208,34.6941,0.0406089,1.2825,0.529356,0.322039,0.0635774,0.183419,1.14651,8.09649,8.12192e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13962,0.0084803,1.56395,20.4652,0.0208963,3.85373
