Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.96802e-05,3.22123e-07,1.38685e-05,4.76665e-05,1.0531e-05,5.02894e-06,2.26322e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.958,0,1.72335,1.8799e-05,0.0855992,0,0.037718,6.08507e-08,0.225315,0,0.9519,0,0.0348146,0,0.0287717,0,, , 0.129439,0.0293418,0.0665337,7.10425,1.40721,0.9519,0,0.000737684,0.0236663,0.00858697,0.00256139,0.00149787,0.046464,0.0287717,0,0.0437299
2,4.2633,4.32006,15.8994,0.00502823,0.239827,0.242616,2.53116,3.0256e-05,0.75333,0.810089,14.7246,0,0.132707,0.135495,1.1473,2.50872e-08,, , 0.462674,0.851319,0.249426,7.0124,3.17031,14.7246,0,0.0235251,0.176689,0.0749496,0.016563,0.00729013,0.214254,1.1473,2.50872e-08,1.39457
3,1.10997,1.13082,31.1447,0.481821,0.142278,0.146173,6.22785,0.000131436,0.212961,0.233817,29.425,0.461708,0.0906041,0.0944989,0.696717,5.40653e-06,, , 0.165786,0.189372,0.0916197,6.30222,1.14094,29.425,0.461708,0.0931907,0.119678,0.0536544,0.0117709,0.0166394,0.120617,0.696717,5.40653e-06,5.52435
4,0.851076,0.852218,6.31095,3.03508,0.0284572,0.0289364,22.2262,0.000283521,0.797368,0.79851,0.0412898,2.95808,0.0174434,0.0179226,0.102997,3.42761e-05,, , 0.00999786,1.58077,0.00510665,9.14712,0.279689,0.0412898,2.95808,0.372521,0.0151247,0.0187888,0.00145255,0.0557059,0.0563878,0.102997,3.42761e-05,22.0831
5,0.0294928,0.0296293,0.0227967,0.00654567,0.000541096,0.000547754,0.0482326,6.23052e-07,0.00150387,0.00164038,0.00274463,0.00637857,8.34742e-05,9.01313e-05,0.000216045,8.21571e-08,, , 0.00115057,0.00134909,0.000644581,0.119875,0.0221868,0.00274463,0.00637857,0.000809368,6.47692e-05,9.06637e-05,1.81725e-05,0.000304744,0.000802632,0.000216045,8.21571e-08,0.0479794
Total,14.2118,6.33273,55.1013,3.5285,0.496703,0.418273,31.0712,0.000445896,1.99048,1.84406,45.1456,3.42617,0.275652,0.248007,1.976,3.97899e-05,, , 0.769048,2.65216,0.41333,29.6859,6.02033,45.1456,3.42617,0.490784,0.335223,0.15607,0.032366,0.081438,0.438525,1.976,3.97899e-05,29.0937


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.4677,0.0126304,0.593034,18.7835,0.0190817,0.895943
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72481,0,1.81752,0.000688974,0.0554156,0,0.111504,3.36931e-06,0.10291,0,1.23285,0.000681999,0.0114135,0,0.0876581,3.29011e-06,, , 0.0570235,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693274,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.29011e-06,0.0585562
2,14.3223,14.4143,11.343,0.00725356,0.385206,0.440533,3.55832,0.000485055,3.4676,3.55958,9.61652,0.00694438,0.123175,0.178503,2.68987,2.99091e-05,, , 0.488982,6.25664,0.281557,15.039,8.87695,9.61652,0.00694438,0.0155217,0.160213,0.122412,0.0190533,0.00836733,0.51324,2.68987,2.99091e-05,0.920125
3,3.9437,3.98388,7.27382,0.0141059,0.124084,0.148782,2.79397,0.000162895,0.8355,0.875679,6.41565,0.0134876,0.046242,0.07094,1.06444,1.87347e-05,, , 0.213842,1.37476,0.122576,5.19895,2.83585,6.41565,0.0134876,0.0293457,0.0693657,0.0396159,0.00820043,0.0073045,0.152882,1.06444,1.87347e-05,1.73961
4,5.81948,5.90619,7.76441,0.0240369,0.201349,0.25133,5.41695,5.47103e-05,1.02257,1.10928,6.41359,0.0228001,0.086715,0.136696,1.95893,7.16884e-06,, , 0.425761,1.4674,0.238688,8.71495,4.15019,6.41359,0.0228001,0.0584488,0.135081,0.072218,0.0161123,0.0115958,0.228027,1.95893,7.16884e-06,3.46485
5,1.42548,1.45742,7.03577,0.0531762,0.0600833,0.0785453,7.62983,0.000115711,0.251658,0.283594,5.49995,0.0507028,0.0301701,0.0486321,0.715995,3.18205e-05,, , 0.156579,0.291019,0.0876438,6.27073,1.45379,5.49995,0.0507028,0.116473,0.050093,0.0227841,0.00592518,0.017268,0.0652687,0.715995,3.18205e-05,6.90454
6,2.28462,2.35069,8.43802,0.0959628,0.102626,0.139442,15.2238,0.000133654,0.403152,0.469222,5.50064,0.0910159,0.0590221,0.0958381,1.39642,2.95137e-05,, , 0.311864,0.387537,0.172973,11.9448,2.43759,5.50064,0.0910159,0.232886,0.0987173,0.0443615,0.0117814,0.0309699,0.101966,1.39642,2.95137e-05,13.8055
7,0.448096,0.449853,9.57536,0.0827222,0.0238131,0.0273822,49.3557,0.000200135,0.366515,0.368273,0.0128691,0.0657919,0.0123273,0.0158964,0.192925,7.8868e-06,, , 0.00875098,0.72115,0.00488577,12.0317,0.252186,0.0128691,0.0657919,0.827824,0.0096239,0.0174337,0.00116611,0.106011,0.0447805,0.192925,7.8868e-06,49.0734
8,0.027454,0.0276666,0.0180222,0.000306215,0.000486861,0.000511678,0.0602445,2.77408e-07,0.00177504,0.00198768,0.0020513,0.000285548,6.70977e-05,9.19144e-05,0.000225339,4.27298e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.0020513,0.000285548,0.00101147,5.65788e-05,8.41608e-05,1.82725e-05,0.000319475,0.000672753,0.000225339,4.27298e-08,0.0599602
Total,35.996,28.59,53.266,0.278253,0.953063,1.08653,84.1503,0.00115581,6.45168,6.66761,34.6941,0.25171,0.369132,0.546597,8.10646,0.000128366,, , 1.66388,10.5072,0.948155,66.1026,21.4208,34.6941,0.25171,1.2825,0.530082,0.322039,0.0636083,0.183419,1.14651,8.10646,0.000128366,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13933,0.00846523,1.56117,20.4406,0.0208051,3.83691
