Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000688974,0.055415,0,0.111504,3.82507e-06,0.102893,0,1.23285,0.000681999,0.0114129,0,0.0876581,3.74587e-06,, , 0.0570067,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693211,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.74587e-06,0.0585562
2,14.3229,14.415,11.3423,0.00670592,0.384357,0.439736,3.50292,5.94934e-05,3.46816,3.56022,9.61581,0.00639674,0.122327,0.177705,2.63447,3.31154e-06,, , 0.490184,6.25664,0.281557,15.039,8.87695,9.61581,0.00639674,0.0155217,0.158639,0.122412,0.0189807,0.00836733,0.51324,2.63447,3.31154e-06,0.920125
3,3.94379,3.98397,7.27388,0.0137026,0.124113,0.148805,2.80603,0.000104424,0.835587,0.875767,6.41571,0.0130842,0.0462714,0.0709634,1.0765,1.14258e-05,, , 0.214017,1.37476,0.122576,5.19895,2.83585,6.41571,0.0130842,0.0293457,0.0694152,0.0396159,0.00820372,0.0073045,0.152882,1.0765,1.14258e-05,1.73961
4,5.81928,5.90595,7.7642,0.0226728,0.201106,0.251083,5.39276,4.7145e-05,1.02236,1.10903,6.41338,0.0214361,0.0864726,0.136449,1.93474,5.2775e-06,, , 0.425309,1.4674,0.238688,8.71495,4.15019,6.41338,0.0214361,0.0584488,0.134613,0.072218,0.0160906,0.0115958,0.228027,1.93474,5.2775e-06,3.46485
5,1.4254,1.45731,7.03573,0.0484247,0.0600193,0.0784393,7.62983,8.0934e-05,0.251578,0.28349,5.49991,0.0459513,0.0301061,0.0485261,0.715994,1.4432e-05,, , 0.156392,0.291019,0.0876438,6.27073,1.45379,5.49991,0.0459513,0.116473,0.049925,0.0227841,0.00592314,0.017268,0.0652687,0.715994,1.4432e-05,6.90454
6,2.28458,2.35063,8.438,0.0899906,0.102618,0.139448,15.2238,0.000124599,0.403108,0.469162,5.50063,0.0850438,0.0590142,0.0958442,1.39642,2.0459e-05,, , 0.31176,0.387537,0.172973,11.9448,2.43759,5.50063,0.0850438,0.232886,0.0987174,0.0443615,0.0117796,0.0309699,0.101966,1.39642,2.0459e-05,13.8055
7,0.448093,0.449853,9.57535,0.0989451,0.0238122,0.0273879,49.3557,0.000201819,0.366513,0.368273,0.0128544,0.0820148,0.0123263,0.0159021,0.192924,9.57e-06,, , 0.00874975,0.72115,0.00488577,12.0317,0.252186,0.0128544,0.0820148,0.827824,0.00962932,0.0174337,0.00116535,0.106011,0.0447805,0.192924,9.57e-06,49.0734
8,0.027454,0.0276666,0.0180117,0.000215475,0.000486819,0.000511676,0.0602445,2.67647e-07,0.00177504,0.00198768,0.00204087,0.000194808,6.7056e-05,9.19129e-05,0.000225339,3.29688e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00204087,0.000194808,0.00101147,5.65439e-05,8.41608e-05,1.82642e-05,0.000319475,0.000672753,0.000225339,3.29688e-08,0.0599602
Total,35.9963,28.5903,53.265,0.281346,0.951928,1.08541,84.0827,0.000622506,6.45197,6.66794,34.6932,0.254804,0.367997,0.545482,8.03894,6.82546e-05,, , 1.6645,10.5072,0.948155,66.1026,21.4208,34.6932,0.254804,1.2825,0.527928,0.322039,0.0635127,0.183419,1.14651,8.03894,6.82546e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14108,0.00846504,1.56113,20.6,0.0208039,3.83668
