Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000688974,0.0554148,0,0.111504,2.92275e-06,0.102894,0,1.23285,0.000681999,0.0114127,0,0.0876581,2.84355e-06,, , 0.0570078,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693191,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,2.84355e-06,0.0585562
2,14.3229,14.4149,11.3425,0.00619946,0.384485,0.439778,3.53061,4.39735e-05,3.46813,3.5602,9.61599,0.00589028,0.122455,0.177747,2.66216,2.34155e-06,, , 0.490129,6.25664,0.281557,15.039,8.87695,9.61599,0.00589028,0.0155217,0.158791,0.122412,0.0189989,0.00836733,0.51324,2.66216,2.34155e-06,0.920125
3,3.94377,3.98394,7.27373,0.0131459,0.124052,0.148773,2.79396,6.74636e-05,0.835573,0.875742,6.41556,0.0125276,0.0462108,0.0709314,1.06443,6.80576e-06,, , 0.213978,1.37476,0.122576,5.19895,2.83585,6.41556,0.0125276,0.0293457,0.0693301,0.0396159,0.00819624,0.0073045,0.152882,1.06443,6.80576e-06,1.73961
4,5.81916,5.90581,7.76433,0.0268734,0.201277,0.251284,5.41694,9.60097e-05,1.02224,1.1089,6.41351,0.0256367,0.0866435,0.13665,1.95893,1.74937e-05,, , 0.425056,1.4674,0.238688,8.71495,4.15019,6.41351,0.0256367,0.0584488,0.134972,0.072218,0.0161038,0.0115958,0.228027,1.95893,1.74937e-05,3.46485
5,1.42539,1.45728,7.03563,0.0540661,0.059998,0.0784544,7.62094,0.000126759,0.251568,0.283462,5.49981,0.0515927,0.0300848,0.0485413,0.707107,3.73444e-05,, , 0.156356,0.291019,0.0876438,6.27073,1.45379,5.49981,0.0515927,0.116473,0.049924,0.0227841,0.00591794,0.017268,0.0652687,0.707107,3.73444e-05,6.90454
6,2.28458,2.35061,8.43799,0.0908442,0.102608,0.139434,15.2238,0.000127384,0.40311,0.469138,5.50062,0.0858973,0.0590041,0.0958299,1.39642,2.32436e-05,, , 0.311738,0.387537,0.172973,11.9448,2.43759,5.50062,0.0858973,0.232886,0.0986934,0.0443615,0.0117791,0.0309699,0.101966,1.39642,2.32436e-05,13.8055
7,0.448093,0.449847,9.57533,0.0741028,0.0237626,0.0273013,49.3539,0.000199234,0.366512,0.368266,0.0128314,0.0571725,0.0122767,0.0158155,0.19117,6.98595e-06,, , 0.00874309,0.72115,0.00488577,12.0317,0.252186,0.0128314,0.0571725,0.827824,0.00949436,0.0174337,0.00116418,0.106011,0.0447805,0.19117,6.98595e-06,49.0734
8,0.027454,0.0276666,0.0180002,0.000237361,0.000486773,0.000511675,0.0602445,2.69497e-07,0.00177504,0.00198768,0.00202934,0.000216694,6.70098e-05,9.19112e-05,0.000225338,3.48188e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00202934,0.000216694,0.00101147,5.65053e-05,8.41608e-05,1.8255e-05,0.000319475,0.000672753,0.000225338,3.48188e-08,0.0599602
Total,35.9961,28.5901,53.265,0.266158,0.952085,1.08554,84.1119,0.000664016,6.4518,6.66769,34.6932,0.239616,0.368154,0.545607,8.0681,9.70933e-05,, , 1.66409,10.5072,0.948155,66.1026,21.4208,34.6932,0.239616,1.2825,0.528193,0.322039,0.0635297,0.183419,1.14651,8.0681,9.70933e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14035,0.00846615,1.56134,20.5324,0.0208106,3.83793
