Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000688974,0.055414,0,0.111504,3.36968e-06,0.102896,0,1.23285,0.000681999,0.0114119,0,0.0876581,3.29047e-06,, , 0.05701,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693113,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.29047e-06,0.0585562
2,14.3222,14.4142,11.3432,0.00718115,0.38532,0.440559,3.58599,0.000211917,3.4675,3.55947,9.61668,0.00687197,0.12329,0.178528,2.71755,1.2838e-05,, , 0.488763,6.25664,0.281557,15.039,8.87695,9.61668,0.00687197,0.0155217,0.160337,0.122412,0.0190692,0.00836733,0.51324,2.71755,1.2838e-05,0.920125
3,3.94367,3.98384,7.27385,0.0131145,0.124073,0.148731,2.80603,6.58945e-05,0.835474,0.875636,6.41568,0.0124962,0.0462314,0.0708898,1.0765,6.60962e-06,, , 0.213773,1.37476,0.122576,5.19895,2.83585,6.41568,0.0124962,0.0293457,0.0693033,0.0396159,0.00820204,0.0073045,0.152882,1.0765,6.60962e-06,1.73961
4,5.81942,5.90614,7.76449,0.0231293,0.201289,0.251109,5.41695,5.13824e-05,1.0225,1.10922,6.41367,0.0218926,0.0866549,0.136475,1.95894,6.33685e-06,, , 0.425638,1.4674,0.238688,8.71495,4.15019,6.41367,0.0218926,0.0584488,0.134791,0.072218,0.0161204,0.0115958,0.228027,1.95894,6.33685e-06,3.46485
5,1.42544,1.45732,7.03579,0.0498724,0.0600886,0.0785432,7.62983,8.82527e-05,0.25162,0.283502,5.49997,0.0473989,0.0301754,0.04863,0.715995,1.80914e-05,, , 0.156452,0.291019,0.0876438,6.27073,1.45379,5.49997,0.0473989,0.116473,0.0500951,0.0227841,0.00592619,0.017268,0.0652687,0.715995,1.80914e-05,6.90454
6,2.28473,2.35082,8.438,0.0969015,0.102584,0.139379,15.2238,0.00013738,0.403261,0.46935,5.50062,0.0919546,0.0589801,0.0957754,1.39642,3.32395e-05,, , 0.312101,0.387537,0.172973,11.9448,2.43759,5.50062,0.0919546,0.232886,0.0986148,0.0443615,0.0117793,0.0309699,0.101966,1.39642,3.32395e-05,13.8055
7,0.448082,0.449838,9.57534,0.107054,0.0237521,0.0272726,49.3539,0.000202676,0.366502,0.368257,0.0128432,0.0901242,0.0122662,0.0157868,0.19117,1.04276e-05,, , 0.0087187,0.72115,0.00488577,12.0317,0.252186,0.0128432,0.0901242,0.827824,0.00945452,0.0174337,0.00116478,0.106011,0.0447805,0.19117,1.04276e-05,49.0734
8,0.027454,0.0276666,0.0179865,0.000462889,0.000486671,0.000511576,0.0602423,2.93793e-07,0.00177504,0.00198768,0.00201561,0.000442222,6.69075e-05,9.18126e-05,0.000223193,5.91144e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00201561,0.000442222,0.00101147,5.63153e-05,8.41608e-05,1.8244e-05,0.000319475,0.000672753,0.000223193,5.91144e-08,0.0599602
Total,35.9958,28.5898,53.2662,0.298405,0.953007,1.08611,84.1883,0.000761166,6.45153,6.66742,34.6943,0.271863,0.369077,0.546177,8.14445,9.08926e-05,, , 1.66354,10.5072,0.948155,66.1026,21.4208,34.6943,0.271863,1.2825,0.529583,0.322039,0.0636316,0.183419,1.14651,8.14445,9.08926e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13841,0.0084638,1.56091,20.356,0.0207964,3.83531
