Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72478,0,1.81752,0.000688974,0.0554134,0,0.111504,3.37537e-06,0.102883,0,1.23285,0.000681999,0.0114113,0,0.0876581,3.29617e-06,, , 0.0569964,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693052,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.29617e-06,0.0585562
2,14.3227,14.4148,11.3426,0.00668401,0.384385,0.439483,3.53061,6.38473e-05,3.46799,3.56004,9.61605,0.00637484,0.122354,0.177453,2.66216,3.58366e-06,, , 0.489831,6.25664,0.281557,15.039,8.87695,9.61605,0.00637484,0.0155217,0.158389,0.122412,0.0190056,0.00836733,0.51324,2.66216,3.58366e-06,0.920125
3,3.94379,3.98395,7.27393,0.0141151,0.124132,0.14881,2.80603,0.000164592,0.835588,0.875754,6.41576,0.0134968,0.0462907,0.0709683,1.0765,1.89468e-05,, , 0.214004,1.37476,0.122576,5.19895,2.83585,6.41576,0.0134968,0.0293457,0.0694367,0.0396159,0.00820642,0.0073045,0.152882,1.0765,1.89468e-05,1.73961
4,5.81905,5.90568,7.7641,0.0228759,0.200957,0.2509,5.39275,4.89644e-05,1.02214,1.10877,6.41328,0.0216392,0.0863231,0.136266,1.93474,5.73234e-06,, , 0.424824,1.4674,0.238688,8.71495,4.15019,6.41328,0.0216392,0.0584488,0.134291,0.072218,0.0160804,0.0115958,0.228027,1.93474,5.73234e-06,3.46485
5,1.42548,1.4574,7.03579,0.0521743,0.0600795,0.0785281,7.62983,0.000101868,0.251657,0.283574,5.49997,0.0497009,0.0301663,0.0486149,0.715995,2.48988e-05,, , 0.156568,0.291019,0.0876438,6.27073,1.45379,5.49997,0.0497009,0.116473,0.050071,0.0227841,0.00592615,0.017268,0.0652687,0.715995,2.48988e-05,6.90454
6,2.2849,2.35098,8.43801,0.0897903,0.102644,0.139489,15.2238,0.000124408,0.403435,0.469508,5.50064,0.0848434,0.0590404,0.0958856,1.39642,2.02676e-05,, , 0.312423,0.387537,0.172973,11.9448,2.43759,5.50064,0.0848434,0.232886,0.0987839,0.0443615,0.0117806,0.0309699,0.101966,1.39642,2.02676e-05,13.8055
7,0.448084,0.449841,9.57534,0.0808848,0.0237965,0.0273644,49.3539,0.000199957,0.366504,0.36826,0.0128422,0.0639545,0.0123107,0.0158785,0.19117,7.70801e-06,, , 0.00872819,0.72115,0.00488577,12.0317,0.252186,0.0128422,0.0639545,0.827824,0.00959079,0.0174337,0.00116473,0.106011,0.0447805,0.19117,7.70801e-06,49.0734
8,0.027454,0.0276666,0.0180205,0.000281227,0.000486854,0.000511677,0.0602445,2.73926e-07,0.00177504,0.00198768,0.00204965,0.000260561,6.70911e-05,9.19141e-05,0.000225339,3.92471e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00204965,0.000260561,0.00101147,5.65732e-05,8.41608e-05,1.82712e-05,0.000319475,0.000672753,0.000225339,3.92471e-08,0.0599602
Total,35.9963,28.5903,53.2653,0.267495,0.951895,1.08509,84.1087,0.000707285,6.45197,6.6679,34.6935,0.240952,0.367964,0.545158,8.06487,8.44727e-05,, , 1.66446,10.5072,0.948155,66.1026,21.4208,34.6935,0.240952,1.2825,0.527549,0.322039,0.0635335,0.183419,1.14651,8.06487,8.44727e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14044,0.00846601,1.56131,20.5413,0.0208098,3.83777
