Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.7248,0,1.81752,0.000688974,0.0554156,0,0.111504,3.598e-06,0.102902,0,1.23285,0.000681999,0.0114134,0,0.0876581,3.5188e-06,, , 0.0570155,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693269,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.5188e-06,0.0585562
2,14.3228,14.4149,11.3426,0.00735729,0.384619,0.439973,3.53061,0.000652885,3.46809,3.56014,9.61605,0.00704811,0.122589,0.177943,2.66216,4.03985e-05,, , 0.490027,6.25664,0.281557,15.039,8.87695,9.61605,0.00704811,0.0155217,0.159113,0.122412,0.0190054,0.00836733,0.51324,2.66216,4.03985e-05,0.920125
3,3.94377,3.98393,7.27359,0.0125863,0.123997,0.148746,2.79396,5.16614e-05,0.835566,0.875729,6.41542,0.011968,0.0461552,0.0709048,1.06443,4.83049e-06,, , 0.213959,1.37476,0.122576,5.19895,2.83585,6.41542,0.011968,0.0293457,0.0692552,0.0396159,0.00818893,0.0073045,0.152882,1.06443,4.83049e-06,1.73961
4,5.81909,5.90576,7.76409,0.0237241,0.200909,0.250817,5.39275,5.32657e-05,1.02218,1.10884,6.41327,0.0224874,0.086275,0.136184,1.93474,6.80768e-06,, , 0.424934,1.4674,0.238688,8.71495,4.15019,6.41327,0.0224874,0.0584488,0.134161,0.072218,0.0160791,0.0115958,0.228027,1.93474,6.80768e-06,3.46485
5,1.42548,1.45737,7.03582,0.0460909,0.0600974,0.0785478,7.62983,7.47736e-05,0.251659,0.283548,5.5,0.0436175,0.0301842,0.0486346,0.715996,1.13518e-05,, , 0.156539,0.291019,0.0876438,6.27073,1.45379,5.5,0.0436175,0.116473,0.0501071,0.0227841,0.0059276,0.017268,0.0652687,0.715996,1.13518e-05,6.90454
6,2.28466,2.35072,8.43795,0.0865076,0.102443,0.13915,15.2238,0.000122204,0.403189,0.46925,5.50058,0.0815608,0.0588387,0.0955459,1.39641,1.80644e-05,, , 0.311928,0.387537,0.172973,11.9448,2.43759,5.50058,0.0815608,0.232886,0.0982485,0.0443615,0.0117746,0.0309699,0.101966,1.39641,1.80644e-05,13.8055
7,0.448091,0.449847,9.57531,0.113542,0.0237239,0.027229,49.3539,0.000203346,0.36651,0.368266,0.0128195,0.0966113,0.0122381,0.0157432,0.191169,1.10971e-05,, , 0.00874074,0.72115,0.00488577,12.0317,0.252186,0.0128195,0.0966113,0.827824,0.00938399,0.0174337,0.00116357,0.106011,0.0447805,0.191169,1.10971e-05,49.0734
8,0.027454,0.0276666,0.0180348,0.000199849,0.000486912,0.000511679,0.0602466,2.65715e-07,0.00177504,0.00198768,0.00206393,0.000179182,6.71482e-05,9.19161e-05,0.000227483,3.10367e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00206393,0.000179182,0.00101147,5.6621e-05,8.41608e-05,1.82826e-05,0.000319475,0.000672753,0.000227483,3.10367e-08,0.0599602
Total,35.9962,28.5902,53.2649,0.290697,0.951691,1.08497,84.0966,0.001162,6.45187,6.66776,34.6931,0.264154,0.36776,0.545046,8.05279,9.60998e-05,, , 1.66422,10.5072,0.948155,66.1026,21.4208,34.6931,0.264154,1.2825,0.527259,0.322039,0.0635088,0.183419,1.14651,8.05279,9.60998e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14074,0.0084644,1.56102,20.5697,0.0208,3.83597
