Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000695224,0.0554141,0,0.111504,3.82805e-06,0.102888,0,1.23285,0.000688249,0.0114119,0,0.0876581,3.74884e-06,, , 0.0570012,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000688249,0.000987789,0.00693118,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.74884e-06,0.0585562
2,14.3229,14.4149,11.3425,0.00655279,0.384446,0.439683,3.53061,5.07045e-05,3.46816,3.56021,9.61599,0.00624361,0.122415,0.177653,2.66216,2.76223e-06,, , 0.490172,6.25664,0.281557,15.039,8.87695,9.61599,0.00624361,0.0155217,0.158657,0.122412,0.0189992,0.00836733,0.51324,2.66216,2.76223e-06,0.920125
3,3.94386,3.98402,7.27368,0.0140714,0.123987,0.148675,2.79396,0.0001512,0.835657,0.875817,6.41551,0.013453,0.0461457,0.0708333,1.06443,1.72728e-05,, , 0.214137,1.37476,0.122576,5.19895,2.83585,6.41551,0.013453,0.0293457,0.0691698,0.0396159,0.00819328,0.0073045,0.152882,1.06443,1.72728e-05,1.73961
4,5.81898,5.90562,7.76412,0.0230329,0.20091,0.250772,5.39275,4.83174e-05,1.02206,1.10871,6.41331,0.0217962,0.0862765,0.136138,1.93474,5.57059e-06,, , 0.424651,1.4674,0.238688,8.71495,4.15019,6.41331,0.0217962,0.0584488,0.134114,0.072218,0.0160831,0.0115958,0.228027,1.93474,5.57059e-06,3.46485
5,1.42543,1.45733,7.03563,0.0476641,0.0600033,0.0784655,7.62094,7.82203e-05,0.251612,0.283508,5.49981,0.0451907,0.0300901,0.0485523,0.707107,1.30751e-05,, , 0.156457,0.291019,0.0876438,6.27073,1.45379,5.49981,0.0451907,0.116473,0.0499402,0.0227841,0.00591806,0.017268,0.0652687,0.707107,1.30751e-05,6.90454
6,2.28458,2.35059,8.43791,0.085544,0.102455,0.139227,15.2238,0.000120649,0.403112,0.469123,5.50053,0.0805972,0.0588511,0.0956234,1.39641,1.65087e-05,, , 0.311726,0.387537,0.172973,11.9448,2.43759,5.50053,0.0805972,0.232886,0.098343,0.0443615,0.0117701,0.0309699,0.101966,1.39641,1.65087e-05,13.8055
7,0.448095,0.449851,9.57532,0.080144,0.0236992,0.0271783,49.3539,0.000199859,0.366514,0.36827,0.0128211,0.0632137,0.0122134,0.0156925,0.19117,7.60997e-06,, , 0.00874886,0.72115,0.00488577,12.0317,0.252186,0.0128211,0.0632137,0.827824,0.00930851,0.0174337,0.00116365,0.106011,0.0447805,0.19117,7.60997e-06,49.0734
8,0.027454,0.0276666,0.0180074,0.000274933,0.000486802,0.000511676,0.0602445,2.74788e-07,0.00177504,0.00198768,0.00203648,0.000254266,6.70384e-05,9.19123e-05,0.000225338,4.01093e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203648,0.000254266,0.00101147,5.65292e-05,8.41608e-05,1.82607e-05,0.000319475,0.000672753,0.000225338,4.01093e-08,0.0599602
Total,35.9961,28.59,53.2647,0.257979,0.951401,1.08451,84.0877,0.000653052,6.45178,6.66762,34.6929,0.231437,0.367471,0.544585,8.0439,6.65883e-05,, , 1.66397,10.5072,0.948155,66.1026,21.4208,34.6929,0.231437,1.2825,0.52652,0.322039,0.063497,0.183419,1.14651,8.0439,6.65883e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14099,0.00846677,1.56145,20.5919,0.0208144,3.83862
