Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000688974,0.0554142,0,0.111504,3.3759e-06,0.10289,0,1.23285,0.000681999,0.011412,0,0.0876581,3.29669e-06,, , 0.0570036,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693128,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.29669e-06,0.0585562
2,14.323,14.4151,11.3427,0.00636197,0.384645,0.439879,3.53062,4.26419e-05,3.46828,3.56036,9.61617,0.0060528,0.122614,0.177849,2.66217,2.25832e-06,, , 0.490442,6.25664,0.281557,15.039,8.87695,9.61617,0.0060528,0.0155217,0.159034,0.122412,0.019017,0.00836733,0.51324,2.66217,2.25832e-06,0.920125
3,3.94376,3.98393,7.27375,0.0122609,0.124058,0.14877,2.79396,4.39616e-05,0.83556,0.875727,6.41559,0.0116425,0.0462163,0.0709287,1.06443,3.86802e-06,, , 0.213951,1.37476,0.122576,5.19895,2.83585,6.41559,0.0116425,0.0293457,0.0693318,0.0396159,0.0081973,0.0073045,0.152882,1.06443,3.86802e-06,1.73961
4,5.81913,5.90584,7.76427,0.025979,0.20126,0.251314,5.41694,7.61492e-05,1.02221,1.10892,6.41345,0.0247423,0.0866264,0.136681,1.95892,1.25285e-05,, , 0.425053,1.4674,0.238688,8.71495,4.15019,6.41345,0.0247423,0.0584488,0.134991,0.072218,0.0160981,0.0115958,0.228027,1.95892,1.25285e-05,3.46485
5,1.42538,1.45731,7.03569,0.0563423,0.0600438,0.0785146,7.62983,0.000192204,0.251554,0.283485,5.49987,0.0538689,0.0301306,0.0486015,0.715992,7.0067e-05,, , 0.156376,0.291019,0.0876438,6.27073,1.45379,5.49987,0.0538689,0.116473,0.050027,0.0227841,0.00592099,0.017268,0.0652687,0.715992,7.0067e-05,6.90454
6,2.28484,2.35091,8.43799,0.0933129,0.102552,0.139322,15.2238,0.000130689,0.403372,0.469446,5.50062,0.0883661,0.0589484,0.095718,1.39642,2.65487e-05,, , 0.312281,0.387537,0.172973,11.9448,2.43759,5.50062,0.0883661,0.232886,0.098526,0.0443615,0.011779,0.0309699,0.101966,1.39642,2.65487e-05,13.8055
7,0.448084,0.44984,9.57534,0.132268,0.023726,0.0272171,49.3557,0.000205537,0.366503,0.368259,0.0128477,0.115338,0.0122401,0.0157313,0.192924,1.32886e-05,, , 0.00872596,0.72115,0.00488577,12.0317,0.252186,0.0128477,0.115338,0.827824,0.00937272,0.0174337,0.00116501,0.106011,0.0447805,0.192924,1.32886e-05,49.0734
8,0.027454,0.0276666,0.0179942,0.000299952,0.000486654,0.00051148,0.0602423,2.75691e-07,0.00177504,0.00198768,0.0020233,0.000279285,6.68909e-05,9.17169e-05,0.000223193,4.10124e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.0020233,0.000279285,0.00101147,5.61969e-05,8.41608e-05,1.82501e-05,0.000319475,0.000672753,0.000223193,4.10124e-08,0.0599602
Total,35.9965,28.5906,53.2653,0.327514,0.952186,1.08553,84.1226,0.000694834,6.45215,6.66819,34.6934,0.300972,0.368255,0.545601,8.07874,0.000131897,, , 1.66491,10.5072,0.948155,66.1026,21.4208,34.6934,0.300972,1.2825,0.52827,0.322039,0.0635469,0.183419,1.14651,8.07874,0.000131897,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14008,0.00846168,1.56051,20.5078,0.0207837,3.83295
