Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.7248,0,1.81752,0.000688974,0.0554146,0,0.111504,3.14478e-06,0.102901,0,1.23285,0.000681999,0.0114125,0,0.0876581,3.06557e-06,, , 0.0570143,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693173,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.06557e-06,0.0585562
2,14.3223,14.4143,11.3431,0.00605873,0.385241,0.440483,3.58599,3.24068e-05,3.46754,3.55951,9.61662,0.00574955,0.123211,0.178453,2.71754,1.61863e-06,, , 0.488855,6.25664,0.281557,15.039,8.87695,9.61662,0.00574955,0.0155217,0.160188,0.122412,0.0190629,0.00836733,0.51324,2.71754,1.61863e-06,0.920125
3,3.94377,3.98392,7.27405,0.0122921,0.124179,0.148834,2.80604,4.53554e-05,0.835566,0.875722,6.41588,0.0116738,0.0463373,0.070992,1.07651,4.04223e-06,, , 0.213952,1.37476,0.122576,5.19895,2.83585,6.41588,0.0116738,0.0293457,0.069501,0.0396159,0.00821238,0.0073045,0.152882,1.07651,4.04223e-06,1.73961
4,5.81932,5.90603,7.7643,0.0255193,0.201175,0.251114,5.41694,7.17896e-05,1.02241,1.10912,6.41348,0.0242826,0.0865414,0.13648,1.95893,1.14386e-05,, , 0.42544,1.4674,0.238688,8.71495,4.15019,6.41348,0.0242826,0.0584488,0.134703,0.072218,0.0161005,0.0115958,0.228027,1.95893,1.14386e-05,3.46485
5,1.42547,1.45735,7.03577,0.0553247,0.0600638,0.078507,7.62983,0.000156927,0.251644,0.283533,5.49995,0.0528512,0.0301506,0.0485938,0.715995,5.24286e-05,, , 0.156514,0.291019,0.0876438,6.27073,1.45379,5.49995,0.0528512,0.116473,0.0500352,0.0227841,0.00592518,0.017268,0.0652687,0.715995,5.24286e-05,6.90454
6,2.28465,2.35072,8.43804,0.0906598,0.102678,0.139514,15.2238,0.000125337,0.40318,0.469248,5.50067,0.0857129,0.0590738,0.09591,1.39642,2.11972e-05,, , 0.31191,0.387537,0.172973,11.9448,2.43759,5.50067,0.0857129,0.232886,0.0988381,0.0443615,0.0117842,0.0309699,0.101966,1.39642,2.11972e-05,13.8055
7,0.448088,0.449842,9.57537,0.0779203,0.0238034,0.0273619,49.3557,0.000199636,0.366507,0.368262,0.0128701,0.06099,0.0123175,0.0158761,0.192925,7.38753e-06,, , 0.00873288,0.72115,0.00488577,12.0317,0.252186,0.0128701,0.06099,0.827824,0.00959373,0.0174337,0.00116616,0.106011,0.0447805,0.192925,7.38753e-06,49.0734
8,0.027454,0.0276666,0.0180008,0.000290576,0.000486775,0.000511675,0.0602445,2.76729e-07,0.00177504,0.00198768,0.00202989,0.000269909,6.7012e-05,9.19113e-05,0.000225338,4.20506e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00202989,0.000269909,0.00101147,5.65071e-05,8.41608e-05,1.82554e-05,0.000319475,0.000672753,0.000225338,4.20506e-08,0.0599602
Total,35.9958,28.5898,53.2662,0.268755,0.953041,1.08633,84.19,0.000634874,6.45152,6.66738,34.6943,0.242212,0.369111,0.546397,8.1462,0.00010122,, , 1.6635,10.5072,0.948155,66.1026,21.4208,34.6943,0.242212,1.2825,0.529847,0.322039,0.063621,0.183419,1.14651,8.1462,0.00010122,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13837,0.00846593,1.5613,20.3515,0.0208093,3.83768
