Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.7248,0,1.81752,0.000676474,0.0554154,0,0.111504,4.27162e-06,0.102898,0,1.23285,0.000669499,0.0114132,0,0.0876581,4.19241e-06,, , 0.0570117,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000669499,0.000987789,0.00693246,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,4.19241e-06,0.0585562
2,14.3227,14.4148,11.3424,0.00731727,0.384387,0.439693,3.50293,0.000478217,3.468,3.56006,9.61589,0.00700809,0.122356,0.177662,2.63448,2.94818e-05,, , 0.489863,6.25664,0.281557,15.039,8.87695,9.61589,0.00700809,0.0155217,0.158617,0.122412,0.0189889,0.00836733,0.51324,2.63448,2.94818e-05,0.920125
3,3.94378,3.98396,7.27369,0.0130523,0.124063,0.148822,2.79396,6.15943e-05,0.835583,0.87576,6.41552,0.012434,0.0462219,0.0709802,1.06443,6.0721e-06,, , 0.214006,1.37476,0.122576,5.19895,2.83585,6.41552,0.012434,0.0293457,0.0693922,0.0396159,0.00819404,0.0073045,0.152882,1.06443,6.0721e-06,1.73961
4,5.81918,5.90588,7.7643,0.0249846,0.20121,0.251184,5.41694,6.15596e-05,1.02227,1.10897,6.41348,0.0237479,0.0865766,0.136551,1.95893,8.88114e-06,, , 0.425147,1.4674,0.238688,8.71495,4.15019,6.41348,0.0237479,0.0584488,0.134808,0.072218,0.0161009,0.0115958,0.228027,1.95893,8.88114e-06,3.46485
5,1.42528,1.45716,7.03552,0.0455303,0.0599518,0.078426,7.62094,7.35961e-05,0.251456,0.283338,5.4997,0.0430569,0.0300386,0.0485128,0.707104,1.0763e-05,, , 0.156131,0.291019,0.0876438,6.27073,1.45379,5.4997,0.0430569,0.116473,0.0498551,0.0227841,0.00591221,0.017268,0.0652687,0.707104,1.0763e-05,6.90454
6,2.28468,2.35075,8.43804,0.0979051,0.102589,0.139342,15.2238,0.000137173,0.403212,0.469285,5.50066,0.0929582,0.0589848,0.0957382,1.39642,3.30327e-05,, , 0.311987,0.387537,0.172973,11.9448,2.43759,5.50066,0.0929582,0.232886,0.0985781,0.0443615,0.0117835,0.0309699,0.101966,1.39642,3.30327e-05,13.8055
7,0.448084,0.449844,9.5753,0.122823,0.0237045,0.0271958,49.3522,0.000204397,0.366503,0.368263,0.0128085,0.105893,0.0122186,0.0157099,0.189415,1.21489e-05,, , 0.00872344,0.72115,0.00488577,12.0317,0.252186,0.0128085,0.105893,0.827824,0.00933187,0.0174337,0.00116301,0.106011,0.0447805,0.189415,1.21489e-05,49.0734
8,0.027454,0.0276666,0.0180063,0.000365712,0.000486797,0.000511675,0.0602445,2.85488e-07,0.00177504,0.00198768,0.00203538,0.000345045,6.7034e-05,9.19121e-05,0.000225338,5.08094e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203538,0.000345045,0.00101147,5.65255e-05,8.41608e-05,1.82598e-05,0.000319475,0.000672753,0.000225338,5.08094e-08,0.0599602
Total,35.996,28.5901,53.2648,0.312655,0.951808,1.08517,84.0825,0.00102109,6.4517,6.66766,34.693,0.286113,0.367877,0.545246,8.03866,0.000104623,, , 1.66395,10.5072,0.948155,66.1026,21.4208,34.693,0.286113,1.2825,0.527572,0.322039,0.0635122,0.183419,1.14651,8.03866,0.000104623,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14109,0.00846285,1.56073,20.6014,0.0207907,3.83425
