Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000688974,0.0554141,0,0.111504,2.91759e-06,0.102892,0,1.23285,0.000681999,0.0114119,0,0.0876581,2.83839e-06,, , 0.057006,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693117,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,2.83839e-06,0.0585562
2,14.3224,14.4144,11.3428,0.00705143,0.385012,0.440394,3.5583,0.000144818,3.46766,3.55962,9.61631,0.00674226,0.122981,0.178364,2.68985,8.6443e-06,, , 0.489087,6.25664,0.281557,15.039,8.87695,9.61631,0.00674226,0.0155217,0.159901,0.122412,0.0190316,0.00836733,0.51324,2.68985,8.6443e-06,0.920125
3,3.94366,3.98383,7.27415,0.0114194,0.124211,0.14883,2.8181,3.80794e-05,0.835462,0.875628,6.41598,0.010801,0.0463698,0.0709882,1.08857,3.13274e-06,, , 0.213754,1.37476,0.122576,5.19895,2.83585,6.41598,0.010801,0.0293457,0.0695244,0.0396159,0.00821773,0.0073045,0.152882,1.08857,3.13274e-06,1.73961
4,5.8195,5.9062,7.76445,0.0216279,0.201348,0.251274,5.41695,4.26795e-05,1.02259,1.10928,6.41364,0.0203912,0.0867145,0.13664,1.95894,4.16113e-06,, , 0.425785,1.4674,0.238688,8.71495,4.15019,6.41364,0.0203912,0.0584488,0.13502,0.072218,0.0161169,0.0115958,0.228027,1.95894,4.16113e-06,3.46485
5,1.4255,1.45741,7.03584,0.0464719,0.0601013,0.078544,7.62983,7.60747e-05,0.251677,0.283585,5.50002,0.0439984,0.0301881,0.0486308,0.715996,1.20024e-05,, , 0.156598,0.291019,0.0876438,6.27073,1.45379,5.50002,0.0439984,0.116473,0.0501062,0.0227841,0.00592863,0.017268,0.0652687,0.715996,1.20024e-05,6.90454
6,2.28467,2.35075,8.43807,0.0771478,0.102692,0.139517,15.2238,0.00011713,0.403205,0.46928,5.50069,0.072201,0.0590881,0.0959132,1.39642,1.29896e-05,, , 0.311963,0.387537,0.172973,11.9448,2.43759,5.50069,0.072201,0.232886,0.0988533,0.0443615,0.0117865,0.0309699,0.101966,1.39642,1.29896e-05,13.8055
7,0.448092,0.449847,9.57538,0.126406,0.0238255,0.027397,49.3574,0.000204788,0.366512,0.368266,0.0128854,0.109476,0.0123396,0.0159111,0.194678,1.254e-05,, , 0.00874179,0.72115,0.00488577,12.0317,0.252186,0.0128854,0.109476,0.827824,0.00965013,0.0174337,0.00116694,0.106011,0.0447805,0.194678,1.254e-05,49.0734
8,0.027454,0.0276666,0.0180013,0.000290538,0.000486777,0.000511675,0.0602445,2.76893e-07,0.00177504,0.00198768,0.00203044,0.000269871,6.70141e-05,9.19114e-05,0.000225338,4.2215e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203044,0.000269871,0.00101147,5.65089e-05,8.41608e-05,1.82558e-05,0.000319475,0.000672753,0.000225338,4.2215e-08,0.0599602
Total,35.9961,28.5901,53.2663,0.291104,0.953091,1.08647,84.1762,0.000626764,6.45177,6.66765,34.6944,0.264562,0.369161,0.54654,8.13234,5.63506e-05,, , 1.66402,10.5072,0.948155,66.1026,21.4208,34.6944,0.264562,1.2825,0.530043,0.322039,0.0636179,0.183419,1.14651,8.13234,5.63506e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13871,0.00846428,1.56099,20.3823,0.0207994,3.83585
