Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.7248,0,1.81752,0.000399659,0.0554157,0,0.111504,2.42807e-06,0.102903,0,1.23285,0.000392684,0.0114136,0,0.0876581,2.34886e-06,, , 0.0570161,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000392684,0.000987789,0.00693285,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,2.34886e-06,0.0585562
2,14.3227,14.4147,11.3424,0.00178981,0.384377,0.439697,3.50292,9.22823e-06,3.46792,3.55996,9.61586,0.00148063,0.122346,0.177667,2.63448,1.69967e-07,, , 0.489675,6.25664,0.281557,15.039,8.87695,9.61586,0.00148063,0.0155217,0.158615,0.122412,0.0189856,0.00836733,0.51324,2.63448,1.69967e-07,0.920125
3,3.94377,3.98393,7.27425,0.00578658,0.124244,0.148841,2.81811,1.7928e-05,0.835566,0.875731,6.41608,0.00516822,0.0464027,0.0709995,1.08858,6.1381e-07,, , 0.21396,1.37476,0.122576,5.19895,2.83585,6.41608,0.00516822,0.0293457,0.0695638,0.0396159,0.00822256,0.0073045,0.152882,1.08858,6.1381e-07,1.73961
4,5.81924,5.90591,7.76455,0.00902211,0.20156,0.251594,5.44112,2.96169e-05,1.02233,1.10899,6.41374,0.00778539,0.0869262,0.136961,1.98311,8.95475e-07,, , 0.425234,1.4674,0.238688,8.71495,4.15019,6.41374,0.00778539,0.0584488,0.135542,0.072218,0.0161268,0.0115958,0.228027,1.98311,8.95475e-07,3.46485
5,1.42538,1.45728,7.03579,0.00826588,0.0600828,0.0785337,7.62983,5.35586e-05,0.251558,0.283462,5.49997,0.00579245,0.0301697,0.0486206,0.715995,7.44278e-07,, , 0.156338,0.291019,0.0876438,6.27073,1.45379,5.49997,0.00579245,0.116473,0.0500801,0.0227841,0.00592606,0.017268,0.0652687,0.715995,7.44278e-07,6.90454
6,2.28514,2.35123,8.43828,0.0274844,0.103048,0.139992,15.2416,0.000106778,0.403668,0.469767,5.50091,0.0225375,0.0594443,0.0963879,1.41421,2.63779e-06,, , 0.312925,0.387537,0.172973,11.9448,2.43759,5.50091,0.0225375,0.232886,0.0996625,0.0443615,0.0118082,0.0309699,0.101966,1.41421,2.63779e-06,13.8055
7,0.448097,0.449857,9.57538,0.0208022,0.0238587,0.027465,49.3574,0.000193369,0.366517,0.368277,0.0128873,0.0038719,0.0123729,0.0159792,0.194678,1.12033e-06,, , 0.00875332,0.72115,0.00488577,12.0317,0.252186,0.0128873,0.0038719,0.827824,0.00975134,0.0174337,0.00116704,0.106011,0.0447805,0.194678,1.12033e-06,49.0734
8,0.027454,0.0276666,0.0180079,4.94263e-05,0.000486804,0.000511676,0.0602445,2.46936e-07,0.00177504,0.00198768,0.00203702,2.87595e-05,6.70405e-05,9.19123e-05,0.000225338,1.22579e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203702,2.87595e-05,0.00101147,5.65309e-05,8.41608e-05,1.82611e-05,0.000319475,0.000672753,0.000225338,1.22579e-08,0.0599602
Total,35.9965,28.5906,53.2662,0.0736,0.953073,1.08663,84.1627,0.000413153,6.45223,6.66818,34.6943,0.0470576,0.369143,0.546706,8.11893,8.54277e-06,, , 1.66498,10.5072,0.948155,66.1026,21.4208,34.6943,0.0470576,1.2825,0.530204,0.322039,0.0636058,0.183419,1.14651,8.11893,8.54277e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13904,0.00847983,1.56386,20.4124,0.0208935,3.85321
