Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000688974,0.0554149,0,0.111504,3.1453e-06,0.102896,0,1.23285,0.000681999,0.0114128,0,0.0876581,3.0661e-06,, , 0.0570098,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693202,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.0661e-06,0.0585562
2,14.3229,14.415,11.3425,0.00643704,0.384525,0.439836,3.53061,4.79077e-05,3.46816,3.56023,9.61601,0.00612786,0.122494,0.177805,2.66216,2.58743e-06,, , 0.490191,6.25664,0.281557,15.039,8.87695,9.61601,0.00612786,0.0155217,0.158887,0.122412,0.0190007,0.00836733,0.51324,2.66216,2.58743e-06,0.920125
3,3.94371,3.98389,7.27341,0.0141997,0.123944,0.148749,2.78189,0.000182995,0.835506,0.875686,6.41524,0.0135813,0.0461028,0.0709078,1.05236,2.12472e-05,, , 0.213855,1.37476,0.122576,5.19895,2.83585,6.41524,0.0135813,0.0293457,0.0692149,0.0396159,0.00817982,0.0073045,0.152882,1.05236,2.12472e-05,1.73961
4,5.81941,5.90615,7.76416,0.0234861,0.20091,0.250734,5.39276,5.06232e-05,1.0225,1.10923,6.41334,0.0222494,0.086276,0.1361,1.93474,6.14704e-06,, , 0.425643,1.4674,0.238688,8.71495,4.15019,6.41334,0.0222494,0.0584488,0.134071,0.072218,0.0160865,0.0115958,0.228027,1.93474,6.14704e-06,3.46485
5,1.42539,1.45727,7.03565,0.0542105,0.0600041,0.0784584,7.62094,0.000119935,0.251565,0.283449,5.49982,0.051737,0.0300909,0.0485452,0.707107,3.39327e-05,, , 0.156351,0.291019,0.0876438,6.27073,1.45379,5.49982,0.051737,0.116473,0.0499332,0.0227841,0.00591878,0.017268,0.0652687,0.707107,3.39327e-05,6.90454
6,2.28463,2.35069,8.43807,0.0869623,0.102651,0.139429,15.2238,0.000121871,0.403161,0.469226,5.5007,0.0820154,0.0590473,0.095825,1.39642,1.7731e-05,, , 0.311877,0.387537,0.172973,11.9448,2.43759,5.5007,0.0820154,0.232886,0.0987237,0.0443615,0.0117871,0.0309699,0.101966,1.39642,1.7731e-05,13.8055
7,0.448088,0.449842,9.57535,0.123399,0.0237662,0.027297,49.3557,0.000204427,0.366508,0.368262,0.012851,0.106469,0.0122804,0.0158111,0.192924,1.21785e-05,, , 0.00873403,0.72115,0.00488577,12.0317,0.252186,0.012851,0.106469,0.827824,0.00949263,0.0174337,0.00116518,0.106011,0.0447805,0.192924,1.21785e-05,49.0734
8,0.027454,0.0276666,0.0180222,0.000306255,0.000486861,0.000511678,0.0602445,2.77727e-07,0.00177504,0.00198768,0.0020513,0.000285588,6.70977e-05,9.19143e-05,0.000225339,4.30482e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.0020513,0.000285588,0.00101147,5.65788e-05,8.41608e-05,1.82725e-05,0.000319475,0.000672753,0.000225339,4.30482e-08,0.0599602
Total,35.9964,28.5905,53.2647,0.30969,0.951702,1.08501,84.0774,0.000731183,6.45207,6.66807,34.6929,0.283147,0.367772,0.545086,8.03359,9.6933e-05,, , 1.66474,10.5072,0.948155,66.1026,21.4208,34.6929,0.283147,1.2825,0.527311,0.322039,0.0635076,0.183419,1.14651,8.03359,9.6933e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14123,0.00846301,1.56076,20.6137,0.0207917,3.83443
