Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72482,0,1.81752,0.000387419,0.0554175,0,0.111504,2.07589e-06,0.102917,0,1.23285,0.000380444,0.0114153,0,0.0876581,1.99668e-06,, , 0.0570303,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000380444,0.000987789,0.00693458,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,1.99668e-06,0.0585562
2,14.3228,14.4149,11.3423,0.0014637,0.384333,0.43975,3.50291,8.70777e-06,3.46808,3.56014,9.61574,0.00115452,0.122302,0.17772,2.63447,1.37439e-07,, , 0.490014,6.25664,0.281557,15.039,8.87695,9.61574,0.00115452,0.0155217,0.158636,0.122412,0.0189737,0.00836733,0.51324,2.63447,1.37439e-07,0.920125
3,3.94377,3.98394,7.27457,0.00465222,0.124352,0.148863,2.83018,1.66631e-05,0.835565,0.87574,6.4164,0.00403387,0.0465105,0.071021,1.10065,4.55698e-07,, , 0.213969,1.37476,0.122576,5.19895,2.83585,6.4164,0.00403387,0.0293457,0.0696768,0.0396159,0.00823888,0.0073045,0.152882,1.10065,4.55698e-07,1.73961
4,5.81927,5.90592,7.76454,0.00802527,0.20161,0.25171,5.44112,2.91388e-05,1.02235,1.109,6.41372,0.00678855,0.0869761,0.137076,1.98311,7.75936e-07,, , 0.42527,1.4674,0.238688,8.71495,4.15019,6.41372,0.00678855,0.0584488,0.135709,0.072218,0.0161252,0.0115958,0.228027,1.98311,7.75936e-07,3.46485
5,1.4256,1.45752,7.03596,0.0125163,0.0601734,0.0786182,7.62984,5.44564e-05,0.251783,0.283697,5.50013,0.0100429,0.0302602,0.0487051,0.715999,1.1932e-06,, , 0.156817,0.291019,0.0876438,6.27073,1.45379,5.50013,0.0100429,0.116473,0.0502465,0.0227841,0.00593464,0.017268,0.0652687,0.715999,1.1932e-06,6.90454
6,2.28534,2.35146,8.43832,0.0274681,0.103079,0.140009,15.2416,0.000106774,0.403875,0.469996,5.50094,0.0225212,0.0594751,0.096405,1.41421,2.63357e-06,, , 0.31334,0.387537,0.172973,11.9448,2.43759,5.50094,0.0225212,0.232886,0.0997066,0.0443615,0.011812,0.0309699,0.101966,1.41421,2.63357e-06,13.8055
7,0.448102,0.449854,9.57542,0.0199596,0.0238818,0.0274896,49.3592,0.000193243,0.366522,0.368273,0.0129273,0.00302936,0.0123959,0.0160037,0.196432,9.94855e-07,, , 0.00875935,0.72115,0.00488577,12.0317,0.252186,0.0129273,0.00302936,0.827824,0.00979691,0.0174337,0.00116908,0.106011,0.0447805,0.196432,9.94855e-07,49.0734
8,0.027454,0.0276666,0.0180063,5.88034e-05,0.000486797,0.000511675,0.0602445,2.48007e-07,0.00177504,0.00198768,0.00203538,3.81366e-05,6.70339e-05,9.19121e-05,0.000225338,1.33287e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203538,3.81366e-05,0.00101147,5.65254e-05,8.41608e-05,1.82598e-05,0.000319475,0.000672753,0.000225338,1.33287e-08,0.0599602
Total,35.9972,28.5912,53.2666,0.0745314,0.953333,1.08695,84.1766,0.000411307,6.45287,6.66883,34.6948,0.047989,0.369402,0.547022,8.13275,8.20071e-06,, , 1.66628,10.5072,0.948155,66.1026,21.4208,34.6948,0.047989,1.2825,0.530763,0.322039,0.0636231,0.183419,1.14651,8.13275,8.20071e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13868,0.00847964,1.56383,20.3799,0.0208923,3.85299
