Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000688974,0.0554145,0,0.111504,4.05174e-06,0.102891,0,1.23285,0.000681999,0.0114123,0,0.0876581,3.97254e-06,, , 0.0570044,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.0069316,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.97254e-06,0.0585562
2,14.3227,14.4148,11.3425,0.00729227,0.384355,0.4395,3.53061,0.000347342,3.46798,3.56001,9.61599,0.00698309,0.122325,0.17747,2.66216,2.13021e-05,, , 0.48979,6.25664,0.281557,15.039,8.87695,9.61599,0.00698309,0.0155217,0.158383,0.122412,0.0189994,0.00836733,0.51324,2.66216,2.13021e-05,0.920125
3,3.94371,3.98385,7.27356,0.0127735,0.123945,0.148657,2.79396,6.0142e-05,0.835512,0.875654,6.41539,0.0121551,0.0461038,0.070815,1.06443,5.89056e-06,, , 0.21383,1.37476,0.122576,5.19895,2.83585,6.41539,0.0121551,0.0293457,0.0691155,0.0396159,0.00818745,0.0073045,0.152882,1.06443,5.89056e-06,1.73961
4,5.81907,5.90574,7.76416,0.0246216,0.200957,0.250824,5.39276,5.9402e-05,1.02215,1.10883,6.41335,0.0233849,0.0863231,0.136191,1.93474,8.34175e-06,, , 0.424891,1.4674,0.238688,8.71495,4.15019,6.41335,0.0233849,0.0584488,0.134209,0.072218,0.0160869,0.0115958,0.228027,1.93474,8.34175e-06,3.46485
5,1.42555,1.45748,7.03577,0.0513398,0.0600614,0.0785059,7.62983,9.16013e-05,0.251729,0.283661,5.49995,0.0488664,0.0301482,0.0485927,0.715994,1.97656e-05,, , 0.156718,0.291019,0.0876438,6.27073,1.45379,5.49995,0.0488664,0.116473,0.0500319,0.0227841,0.00592496,0.017268,0.0652687,0.715994,1.97656e-05,6.90454
6,2.28474,2.35081,8.43798,0.0843038,0.102429,0.139084,15.2238,0.000120489,0.403273,0.469339,5.50061,0.0793569,0.0588255,0.0954806,1.39642,1.63493e-05,, , 0.312101,0.387537,0.172973,11.9448,2.43759,5.50061,0.0793569,0.232886,0.0981668,0.0443615,0.0117778,0.0309699,0.101966,1.39642,1.63493e-05,13.8055
7,0.448091,0.449848,9.57535,0.0925408,0.0237867,0.0273364,49.3557,0.000201139,0.36651,0.368268,0.0128547,0.0756105,0.0123008,0.0158506,0.192924,8.89003e-06,, , 0.00873931,0.72115,0.00488577,12.0317,0.252186,0.0128547,0.0756105,0.827824,0.00955238,0.0174337,0.00116537,0.106011,0.0447805,0.192924,8.89003e-06,49.0734
8,0.027454,0.0276666,0.0180189,0.000177966,0.000486848,0.000511677,0.0602445,2.62741e-07,0.00177504,0.00198768,0.00204801,0.000157299,6.70845e-05,9.19139e-05,0.000225339,2.80622e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00204801,0.000157299,0.00101147,5.65678e-05,8.41608e-05,1.82699e-05,0.000319475,0.000672753,0.000225339,2.80622e-08,0.0599602
Total,35.9961,28.5902,53.2649,0.273739,0.951436,1.08442,84.0984,0.000884429,6.45182,6.66775,34.693,0.247196,0.367506,0.544491,8.05455,8.45399e-05,, , 1.66415,10.5072,0.948155,66.1026,21.4208,34.693,0.247196,1.2825,0.526446,0.322039,0.0635115,0.183419,1.14651,8.05455,8.45399e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14072,0.00846562,1.56124,20.5675,0.0208074,3.83733
