Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.7248,0,1.81752,0.000688974,0.0554156,0,0.111504,3.14348e-06,0.102901,0,1.23285,0.000681999,0.0114135,0,0.0876581,3.06428e-06,, , 0.0570144,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693274,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.06428e-06,0.0585562
2,14.3229,14.415,11.3424,0.00689354,0.384414,0.439761,3.50293,0.000100392,3.46818,3.56023,9.61587,0.00658436,0.122384,0.17773,2.63448,5.86769e-06,, , 0.490204,6.25664,0.281557,15.039,8.87695,9.61587,0.00658436,0.0155217,0.158715,0.122412,0.0189871,0.00836733,0.51324,2.63448,5.86769e-06,0.920125
3,3.94389,3.98404,7.27377,0.012783,0.124099,0.148843,2.79396,5.72524e-05,0.835689,0.875838,6.4156,0.0121647,0.0462577,0.0710015,1.06443,5.52937e-06,, , 0.21419,1.37476,0.122576,5.19895,2.83585,6.4156,0.0121647,0.0293457,0.0694453,0.0396159,0.00819803,0.0073045,0.152882,1.06443,5.52937e-06,1.73961
4,5.8196,5.90634,7.76435,0.0277429,0.201204,0.251101,5.41694,0.000129867,1.02269,1.10942,6.41354,0.0265061,0.0865697,0.136467,1.95893,2.59579e-05,, , 0.426026,1.4674,0.238688,8.71495,4.15019,6.41354,0.0265061,0.0584488,0.134712,0.072218,0.0161066,0.0115958,0.228027,1.95893,2.59579e-05,3.46485
5,1.42541,1.45732,7.03574,0.0511893,0.0600436,0.0784886,7.62983,9.24891e-05,0.251587,0.283497,5.49992,0.0487159,0.0301304,0.0485754,0.715994,2.02095e-05,, , 0.156421,0.291019,0.0876438,6.27073,1.45379,5.49992,0.0487159,0.116473,0.0499983,0.0227841,0.00592345,0.017268,0.0652687,0.715994,2.02095e-05,6.90454
6,2.28487,2.35095,8.43813,0.0953776,0.102836,0.139739,15.2416,0.000131503,0.403401,0.469486,5.50076,0.0904307,0.0592325,0.0961354,1.4142,2.73634e-05,, , 0.312378,0.387537,0.172973,11.9448,2.43759,5.50076,0.0904307,0.232886,0.0992136,0.0443615,0.0117928,0.0309699,0.101966,1.4142,2.73634e-05,13.8055
7,0.448099,0.449855,9.57534,0.087508,0.0238317,0.0274325,49.3557,0.000200645,0.366518,0.368274,0.0128472,0.0705777,0.0123459,0.0159466,0.192924,8.39596e-06,, , 0.00875565,0.72115,0.00488577,12.0317,0.252186,0.0128472,0.0705777,0.827824,0.00969381,0.0174337,0.00116499,0.106011,0.0447805,0.192924,8.39596e-06,49.0734
8,0.027454,0.0276666,0.0180046,0.000196722,0.000486791,0.000511675,0.0602445,2.6507e-07,0.00177504,0.00198768,0.00203373,0.000176055,6.70274e-05,9.19119e-05,0.000225338,3.03916e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203373,0.000176055,0.00101147,5.652e-05,8.41608e-05,1.82585e-05,0.000319475,0.000672753,0.000225338,3.03916e-08,0.0599602
Total,35.997,28.5911,53.2653,0.28238,0.952331,1.08588,84.1127,0.000715557,6.45274,6.66873,34.6934,0.255838,0.3684,0.545948,8.06884,9.64185e-05,, , 1.66607,10.5072,0.948155,66.1026,21.4208,34.6934,0.255838,1.2825,0.528767,0.322039,0.0635425,0.183419,1.14651,8.06884,9.64185e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14031,0.00846483,1.5611,20.5294,0.0208027,3.83646
