Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72481,0,1.81752,0.000273882,0.0554171,0,0.111504,1.47597e-06,0.102913,0,1.23285,0.000266907,0.0114149,0,0.0876581,1.39677e-06,, , 0.0570269,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000266907,0.000987789,0.00693418,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,1.39677e-06,0.0585562
2,14.3228,14.4148,11.3422,0.00235746,0.384136,0.439402,3.50291,1.01612e-05,3.46803,3.56007,9.6157,0.00204828,0.122106,0.177371,2.63446,2.28277e-07,, , 0.489885,6.25664,0.281557,15.039,8.87695,9.6157,0.00204828,0.0155217,0.158096,0.122412,0.0189693,0.00836733,0.51324,2.63446,2.28277e-07,0.920125
3,3.94379,3.98396,7.27437,0.00392796,0.124299,0.148876,2.81811,1.60518e-05,0.835592,0.875757,6.4162,0.0033096,0.0464576,0.0710343,1.08858,3.79286e-07,, , 0.214012,1.37476,0.122576,5.19895,2.83585,6.4162,0.0033096,0.0293457,0.0696471,0.0396159,0.00822896,0.0073045,0.152882,1.08858,3.79286e-07,1.73961
4,5.81939,5.90611,7.76453,0.00554456,0.20158,0.251657,5.44112,2.81216e-05,1.02248,1.10919,6.41371,0.00430785,0.0869466,0.137023,1.98311,5.2164e-07,, , 0.425586,1.4674,0.238688,8.71495,4.15019,6.41371,0.00430785,0.0584488,0.135627,0.072218,0.0161247,0.0115958,0.228027,1.98311,5.2164e-07,3.46485
5,1.42556,1.45747,7.03593,0.0126791,0.0601599,0.0786061,7.62983,5.45019e-05,0.251742,0.283651,5.50011,0.0102057,0.0302467,0.0486929,0.715999,1.21594e-06,, , 0.156726,0.291019,0.0876438,6.27073,1.45379,5.50011,0.0102057,0.116473,0.0502223,0.0227841,0.00593321,0.017268,0.0652687,0.715999,1.21594e-06,6.90454
6,2.28528,2.35141,8.43838,0.0251639,0.103102,0.139982,15.2416,0.000106535,0.403816,0.469943,5.50101,0.020217,0.0594985,0.0963786,1.41421,2.39451e-06,, , 0.313241,0.387537,0.172973,11.9448,2.43759,5.50101,0.020217,0.232886,0.099697,0.0443615,0.0118186,0.0309699,0.101966,1.41421,2.39451e-06,13.8055
7,0.448101,0.449855,9.57541,0.0202644,0.0238903,0.0275138,49.3574,0.00019329,0.366521,0.368275,0.0129155,0.0033341,0.0124045,0.0160279,0.194679,1.04104e-06,, , 0.00875954,0.72115,0.00488577,12.0317,0.252186,0.0129155,0.0033341,0.827824,0.00983025,0.0174337,0.00116848,0.106011,0.0447805,0.194679,1.04104e-06,49.0734
8,0.027454,0.0276666,0.0180096,9.65661e-05,0.00048681,0.000511676,0.0602445,2.53374e-07,0.00177504,0.00198768,0.00203867,7.58992e-05,6.70471e-05,9.19125e-05,0.000225339,1.86959e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203867,7.58992e-05,0.00101147,5.65364e-05,8.41608e-05,1.82624e-05,0.000319475,0.000672753,0.000225339,1.86959e-08,0.0599602
Total,35.9972,28.5913,53.2664,0.0703078,0.953072,1.08655,84.1627,0.00041039,6.45286,6.66888,34.6945,0.0437654,0.369142,0.54662,8.11893,7.19616e-06,, , 1.66632,10.5072,0.948155,66.1026,21.4208,34.6945,0.0437654,1.2825,0.53011,0.322039,0.0636128,0.183419,1.14651,8.11893,7.19616e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13904,0.00847996,1.56389,20.4126,0.0208943,3.85335
