Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000663974,0.0554146,0,0.111504,3.48038e-05,0.102893,0,1.23285,0.000656999,0.0114125,0,0.0876581,3.47246e-05,, , 0.0570063,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000656999,0.000987789,0.0069317,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.47246e-05,0.0585562
2,14.3227,14.4148,11.3425,0.00646204,0.384519,0.439879,3.5306,4.67738e-05,3.46797,3.56003,9.61596,0.00615286,0.122489,0.177849,2.66216,2.51657e-06,, , 0.4898,6.25664,0.281557,15.039,8.87695,9.61596,0.00615286,0.0155217,0.158929,0.122412,0.0189963,0.00836733,0.51324,2.66216,2.51657e-06,0.920125
3,3.94372,3.98387,7.27357,0.0141029,0.123968,0.148697,2.79396,0.000167625,0.835517,0.875669,6.4154,0.0134845,0.0461266,0.070855,1.06443,1.93259e-05,, , 0.21385,1.37476,0.122576,5.19895,2.83585,6.4154,0.0134845,0.0293457,0.0691777,0.0396159,0.00818797,0.0073045,0.152882,1.06443,1.93259e-05,1.73961
4,5.81915,5.90585,7.76434,0.0276835,0.201303,0.251319,5.41694,0.000126734,1.02223,1.10893,6.41353,0.0264468,0.0866696,0.136685,1.95893,2.51748e-05,, , 0.425079,1.4674,0.238688,8.71495,4.15019,6.41353,0.0264468,0.0584488,0.135031,0.072218,0.0161054,0.0115958,0.228027,1.95893,2.51748e-05,3.46485
5,1.42539,1.45728,7.03562,0.0518397,0.0599722,0.0784083,7.62094,9.98428e-05,0.251564,0.283462,5.4998,0.0493663,0.030059,0.0484951,0.707107,2.38864e-05,, , 0.156363,0.291019,0.0876438,6.27073,1.45379,5.4998,0.0493663,0.116473,0.0498525,0.0227841,0.00591743,0.017268,0.0652687,0.707107,2.38864e-05,6.90454
6,2.28456,2.35058,8.43801,0.086755,0.102578,0.13935,15.2238,0.00012174,0.403092,0.469117,5.50064,0.0818082,0.0589745,0.0957458,1.39642,1.76004e-05,, , 0.311688,0.387537,0.172973,11.9448,2.43759,5.50064,0.0818082,0.232886,0.0985779,0.0443615,0.011781,0.0309699,0.101966,1.39642,1.76004e-05,13.8055
7,0.448099,0.449854,9.57537,0.0969845,0.0237938,0.0273425,49.3557,0.000201614,0.366519,0.368273,0.0128713,0.0800542,0.0123079,0.0158567,0.192925,9.36496e-06,, , 0.00875593,0.72115,0.00488577,12.0317,0.252186,0.0128713,0.0800542,0.827824,0.00956467,0.0174337,0.00116622,0.106011,0.0447805,0.192925,9.36496e-06,49.0734
8,0.027454,0.0276666,0.0180085,0.000281169,0.000486806,0.000511676,0.0602445,2.74476e-07,0.00177504,0.00198768,0.00203757,0.000260503,6.70428e-05,9.19124e-05,0.000225339,3.97979e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203757,0.000260503,0.00101147,5.65329e-05,8.41608e-05,1.82615e-05,0.000319475,0.000672753,0.000225339,3.97979e-08,0.0599602
Total,35.9959,28.5899,53.2649,0.284773,0.952037,1.08551,84.1137,0.000799408,6.45156,6.66747,34.6931,0.25823,0.368106,0.545578,8.06984,0.000132633,, , 1.66362,10.5072,0.948155,66.1026,21.4208,34.6931,0.25823,1.2825,0.528122,0.322039,0.0635239,0.183419,1.14651,8.06984,0.000132633,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.1403,0.00846486,1.5611,20.5285,0.0208028,3.83649
