Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.7248,0,1.81752,0.000676474,0.0554158,0,0.111504,4.33949e-05,0.102902,0,1.23285,0.000669499,0.0114136,0,0.0876581,4.33157e-05,, , 0.0570156,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000669499,0.000987789,0.00693288,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,4.33157e-05,0.0585562
2,14.3229,14.4149,11.3424,0.00726727,0.38439,0.439717,3.50293,0.000254988,3.46812,3.56019,9.61589,0.00695809,0.12236,0.177687,2.63448,1.553e-05,, , 0.490107,6.25664,0.281557,15.039,8.87695,9.61589,0.00695809,0.0155217,0.158646,0.122412,0.0189884,0.00836733,0.51324,2.63448,1.553e-05,0.920125
3,3.94367,3.98383,7.27347,0.0132961,0.12395,0.148722,2.78189,7.20144e-05,0.835465,0.87563,6.4153,0.0126777,0.0461079,0.0708803,1.05236,7.37462e-06,, , 0.213759,1.37476,0.122576,5.19895,2.83585,6.4153,0.0126777,0.0293457,0.0691895,0.0396159,0.0081828,0.0073045,0.152882,1.05236,7.37462e-06,1.73961
4,5.81931,5.90601,7.76432,0.0235395,0.201138,0.251003,5.41694,5.01884e-05,1.0224,1.10909,6.41351,0.0223028,0.086504,0.136369,1.95893,6.03836e-06,, , 0.425406,1.4674,0.238688,8.71495,4.15019,6.41351,0.0223028,0.0584488,0.134552,0.072218,0.0161033,0.0115958,0.228027,1.95893,6.03836e-06,3.46485
5,1.42536,1.45725,7.0356,0.0502948,0.059996,0.0784656,7.62094,9.06579e-05,0.25154,0.283427,5.49978,0.0478214,0.0300829,0.0485524,0.707106,1.9294e-05,, , 0.156301,0.291019,0.0876438,6.27073,1.45379,5.49978,0.0478214,0.116473,0.0499345,0.0227841,0.00591663,0.017268,0.0652687,0.707106,1.9294e-05,6.90454
6,2.28458,2.35061,8.43794,0.0898811,0.102487,0.139252,15.2238,0.000124775,0.403114,0.469143,5.50057,0.0849343,0.0588827,0.0956479,1.39641,2.06346e-05,, , 0.311739,0.387537,0.172973,11.9448,2.43759,5.50057,0.0849343,0.232886,0.0983957,0.0443615,0.0117734,0.0309699,0.101966,1.39641,2.06346e-05,13.8055
7,0.448083,0.449835,9.57533,0.0892834,0.0237278,0.0272297,49.3539,0.000200826,0.366502,0.368255,0.0128319,0.0723532,0.0122419,0.0157438,0.19117,8.57738e-06,, , 0.00871988,0.72115,0.00488577,12.0317,0.252186,0.0128319,0.0723532,0.827824,0.00938783,0.0174337,0.00116421,0.106011,0.0447805,0.19117,8.57738e-06,49.0734
8,0.027454,0.0276666,0.0180096,0.000296816,0.00048681,0.000511676,0.0602445,2.74981e-07,0.00177504,0.00198768,0.00203867,0.000276149,6.70471e-05,9.19125e-05,0.000225339,4.03031e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203867,0.000276149,0.00101147,5.65364e-05,8.41608e-05,1.82624e-05,0.000319475,0.000672753,0.000225339,4.03031e-08,0.0599602
Total,35.9961,28.5901,53.2646,0.274536,0.951591,1.0849,84.0721,0.000837119,6.45181,6.66772,34.6928,0.247993,0.36766,0.544973,8.02834,0.000120805,, , 1.66413,10.5072,0.948155,66.1026,21.4208,34.6928,0.247993,1.2825,0.527095,0.322039,0.0634983,0.183419,1.14651,8.02834,0.000120805,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14136,0.00846558,1.56123,20.6263,0.0208072,3.83729
