Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000676474,0.0554143,0,0.111504,4.53991e-05,0.102892,0,1.23285,0.000669499,0.0114122,0,0.0876581,4.53199e-05,, , 0.0570053,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000669499,0.000987789,0.00693141,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,4.53199e-05,0.0585562
2,14.3228,14.4149,11.3426,0.00685293,0.384699,0.44013,3.53061,8.39971e-05,3.46805,3.56013,9.61605,0.00654375,0.122669,0.1781,2.66216,4.84302e-06,, , 0.489984,6.25664,0.281557,15.039,8.87695,9.61605,0.00654375,0.0155217,0.159351,0.122412,0.0190055,0.00836733,0.51324,2.66216,4.84302e-06,0.920125
3,3.94368,3.98383,7.27369,0.0141637,0.124023,0.148737,2.79396,0.000181878,0.835477,0.875633,6.41552,0.0135453,0.0461809,0.0708958,1.06443,2.11076e-05,, , 0.213773,1.37476,0.122576,5.19895,2.83585,6.41552,0.0135453,0.0293457,0.069267,0.0396159,0.00819381,0.0073045,0.152882,1.06443,2.11076e-05,1.73961
4,5.81922,5.90594,7.76436,0.0224042,0.201295,0.251286,5.41694,4.46792e-05,1.0223,1.10902,6.41354,0.0211675,0.0866607,0.136652,1.95893,4.66106e-06,, , 0.425244,1.4674,0.238688,8.71495,4.15019,6.41354,0.0211675,0.0584488,0.134988,0.072218,0.0161067,0.0115958,0.228027,1.95893,4.66106e-06,3.46485
5,1.42548,1.45739,7.03578,0.0515426,0.060071,0.078515,7.62983,9.61401e-05,0.251663,0.28357,5.49996,0.0490692,0.0301578,0.0486018,0.715995,2.20351e-05,, , 0.15655,0.291019,0.0876438,6.27073,1.45379,5.49996,0.0490692,0.116473,0.0500498,0.0227841,0.00592568,0.017268,0.0652687,0.715995,2.20351e-05,6.90454
6,2.28471,2.35075,8.43793,0.0811491,0.102474,0.139241,15.2238,0.000118549,0.403243,0.469281,5.50055,0.0762023,0.0588705,0.0956369,1.39641,1.44091e-05,, , 0.312015,0.387537,0.172973,11.9448,2.43759,5.50055,0.0762023,0.232886,0.0983737,0.0443615,0.0117722,0.0309699,0.101966,1.39641,1.44091e-05,13.8055
7,0.448094,0.449847,9.57536,0.109215,0.0238087,0.027373,49.3557,0.000202895,0.366513,0.368267,0.0128696,0.0922851,0.0123228,0.0158871,0.192925,1.06464e-05,, , 0.00874428,0.72115,0.00488577,12.0317,0.252186,0.0128696,0.0922851,0.827824,0.00961012,0.0174337,0.00116613,0.106011,0.0447805,0.192925,1.06464e-05,49.0734
8,0.027454,0.0276666,0.017998,0.000231162,0.000486764,0.000511674,0.0602445,2.68946e-07,0.00177504,0.00198768,0.00202714,0.000210495,6.7001e-05,9.19109e-05,0.000225338,3.42674e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00202714,0.000210495,0.00101147,5.64979e-05,8.41608e-05,1.82532e-05,0.000319475,0.000672753,0.000225338,3.42674e-08,0.0599602
Total,35.9962,28.5903,53.2652,0.286236,0.952271,1.08579,84.1226,0.000773807,6.45192,6.66789,34.6934,0.259693,0.368341,0.545865,8.07874,0.000123056,, , 1.6644,10.5072,0.948155,66.1026,21.4208,34.6934,0.259693,1.2825,0.528627,0.322039,0.0635396,0.183419,1.14651,8.07874,0.000123056,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14007,0.00846468,1.56107,20.5071,0.0208018,3.83629
