Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.7248,0,1.81752,0.000688974,0.0554148,0,0.111504,3.37177e-06,0.102897,0,1.23285,0.000681999,0.0114127,0,0.0876581,3.29256e-06,, , 0.0570104,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693196,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.29256e-06,0.0585562
2,14.3228,14.4148,11.3425,0.00698728,0.384475,0.439783,3.5306,0.00012022,3.46804,3.56009,9.61596,0.0066781,0.122444,0.177752,2.66216,7.10692e-06,, , 0.489926,6.25664,0.281557,15.039,8.87695,9.61596,0.0066781,0.0155217,0.158788,0.122412,0.0189964,0.00836733,0.51324,2.66216,7.10692e-06,0.920125
3,3.9438,3.98397,7.27362,0.0145076,0.124062,0.148861,2.79396,0.000256153,0.835602,0.875771,6.41546,0.0138892,0.0462206,0.0710192,1.06443,3.03919e-05,, , 0.214036,1.37476,0.122576,5.19895,2.83585,6.41546,0.0138892,0.0293457,0.0694333,0.0396159,0.00819067,0.0073045,0.152882,1.06443,3.03919e-05,1.73961
4,5.81927,5.90596,7.76429,0.0226887,0.201262,0.251298,5.41694,4.69213e-05,1.02235,1.10904,6.41347,0.021452,0.0866278,0.136664,1.95892,5.22157e-06,, , 0.425311,1.4674,0.238688,8.71495,4.15019,6.41347,0.021452,0.0584488,0.134974,0.072218,0.0160999,0.0115958,0.228027,1.95892,5.22157e-06,3.46485
5,1.42545,1.45734,7.03575,0.0479521,0.060072,0.0785333,7.62983,8.01234e-05,0.251632,0.28352,5.49993,0.0454787,0.0301588,0.0486201,0.715994,1.40267e-05,, , 0.156489,0.291019,0.0876438,6.27073,1.45379,5.49993,0.0454787,0.116473,0.0500705,0.0227841,0.00592433,0.017268,0.0652687,0.715994,1.40267e-05,6.90454
6,2.28473,2.35081,8.43792,0.0621995,0.102501,0.139303,15.2238,0.00011191,0.403267,0.46934,5.50055,0.0572527,0.0588967,0.0956996,1.39641,7.77035e-06,, , 0.312098,0.387537,0.172973,11.9448,2.43759,5.50055,0.0572527,0.232886,0.0984634,0.0443615,0.0117714,0.0309699,0.101966,1.39641,7.77035e-06,13.8055
7,0.448093,0.449846,9.57537,0.0957094,0.0238152,0.0273847,49.3557,0.000201499,0.366512,0.368265,0.0128732,0.0787791,0.0123294,0.0158989,0.192925,9.25001e-06,, , 0.00874132,0.72115,0.00488577,12.0317,0.252186,0.0128732,0.0787791,0.827824,0.00962826,0.0174337,0.00116631,0.106011,0.0447805,0.192925,9.25001e-06,49.0734
8,0.027454,0.0276666,0.0180112,0.000300063,0.000486817,0.000511676,0.0602445,2.7719e-07,0.00177504,0.00198768,0.00204032,0.000279396,6.70537e-05,9.19128e-05,0.000225339,4.25118e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00204032,0.000279396,0.00101147,5.6542e-05,8.41608e-05,1.82637e-05,0.000319475,0.000672753,0.000225339,4.25118e-08,0.0599602
Total,35.9964,28.5904,53.265,0.251034,0.952088,1.08568,84.1225,0.000820475,6.45207,6.66802,34.6931,0.224491,0.368158,0.545747,8.07873,7.71025e-05,, , 1.66469,10.5072,0.948155,66.1026,21.4208,34.6931,0.224491,1.2825,0.528347,0.322039,0.0635185,0.183419,1.14651,8.07873,7.71025e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14008,0.0084672,1.56153,20.5079,0.020817,3.8391
