Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000688974,0.0554147,0,0.111504,3.14574e-06,0.102895,0,1.23285,0.000681999,0.0114126,0,0.0876581,3.06653e-06,, , 0.0570082,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693183,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.06653e-06,0.0585562
2,14.3227,14.4148,11.3426,0.00671848,0.384586,0.439839,3.53061,7.06518e-05,3.46796,3.56005,9.6161,0.00640931,0.122556,0.177808,2.66217,4.00894e-06,, , 0.489814,6.25664,0.281557,15.039,8.87695,9.6161,0.00640931,0.0155217,0.158941,0.122412,0.0190104,0.00836733,0.51324,2.66217,4.00894e-06,0.920125
3,3.94383,3.984,7.27381,0.0143406,0.124102,0.148825,2.79397,0.000286386,0.835625,0.875797,6.41564,0.0137223,0.0462602,0.0709834,1.06443,3.41711e-05,, , 0.214086,1.37476,0.122576,5.19895,2.83585,6.41564,0.0137223,0.0293457,0.0694275,0.0396159,0.00820019,0.0073045,0.152882,1.06443,3.41711e-05,1.73961
4,5.81942,5.90611,7.76414,0.0275145,0.200911,0.250752,5.39275,0.00012292,1.0225,1.1092,6.41333,0.0262778,0.0862771,0.136118,1.93474,2.42212e-05,, , 0.425613,1.4674,0.238688,8.71495,4.15019,6.41333,0.0262778,0.0584488,0.134092,0.072218,0.0160849,0.0115958,0.228027,1.93474,2.42212e-05,3.46485
5,1.42554,1.45746,7.03579,0.0454611,0.0600901,0.0785458,7.62983,7.46177e-05,0.251718,0.283634,5.49997,0.0429877,0.0301769,0.0486326,0.715995,1.12739e-05,, , 0.156689,0.291019,0.0876438,6.27073,1.45379,5.49997,0.0429877,0.116473,0.050099,0.0227841,0.00592639,0.017268,0.0652687,0.715995,1.12739e-05,6.90454
6,2.28483,2.35094,8.438,0.0872558,0.102536,0.139271,15.2238,0.000122162,0.403363,0.46947,5.50063,0.082309,0.0589318,0.0956674,1.39642,1.80223e-05,, , 0.312315,0.387537,0.172973,11.9448,2.43759,5.50063,0.082309,0.232886,0.0984575,0.0443615,0.0117802,0.0309699,0.101966,1.39642,1.80223e-05,13.8055
7,0.448083,0.449841,9.57536,0.100274,0.0237969,0.0273513,49.3557,0.000201954,0.366502,0.36826,0.0128663,0.0833441,0.012311,0.0158654,0.192925,9.70586e-06,, , 0.00872062,0.72115,0.00488577,12.0317,0.252186,0.0128663,0.0833441,0.827824,0.00957679,0.0174337,0.00116596,0.106011,0.0447805,0.192925,9.70586e-06,49.0734
8,0.027454,0.0276666,0.0180035,0.000299953,0.000486786,0.000511675,0.0602445,2.76352e-07,0.00177504,0.00198768,0.00203263,0.000279286,6.70229e-05,9.19117e-05,0.000225338,4.16735e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203263,0.000279286,0.00101147,5.65162e-05,8.41608e-05,1.82576e-05,0.000319475,0.000672753,0.000225338,4.16735e-08,0.0599602
Total,35.9966,28.5908,53.2653,0.282554,0.951923,1.0851,84.0984,0.000882115,6.45234,6.6684,34.6934,0.256011,0.367992,0.545167,8.05456,0.000104512,, , 1.66533,10.5072,0.948155,66.1026,21.4208,34.6934,0.256011,1.2825,0.527583,0.322039,0.0635377,0.183419,1.14651,8.05456,0.000104512,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14069,0.00846487,1.5611,20.5648,0.0208029,3.8365
