Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000707724,0.0554139,0,0.111504,3.37789e-06,0.102892,0,1.23285,0.000700749,0.0114118,0,0.0876581,3.29869e-06,, , 0.0570054,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000700749,0.000987789,0.00693105,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.29869e-06,0.0585562
2,14.3227,14.4148,11.3429,0.00731607,0.384898,0.440106,3.55831,0.000532884,3.46796,3.56001,9.6164,0.00700689,0.122868,0.178075,2.68986,3.28985e-05,, , 0.489779,6.25664,0.281557,15.039,8.87695,9.6164,0.00700689,0.0155217,0.15949,0.122412,0.0190409,0.00836733,0.51324,2.68986,3.28985e-05,0.920125
3,3.94372,3.98389,7.27342,0.0140107,0.123912,0.148678,2.78189,0.000194048,0.83552,0.875692,6.41525,0.0133923,0.0460706,0.0708361,1.05236,2.26288e-05,, , 0.213876,1.37476,0.122576,5.19895,2.83585,6.41525,0.0133923,0.0293457,0.0691106,0.0396159,0.00818022,0.0073045,0.152882,1.05236,2.26288e-05,1.73961
4,5.81907,5.90575,7.76421,0.0221625,0.201091,0.251045,5.39276,4.55776e-05,1.02216,1.10884,6.41339,0.0209258,0.0864576,0.136411,1.93474,4.88565e-06,, , 0.424912,1.4674,0.238688,8.71495,4.15019,6.41339,0.0209258,0.0584488,0.134559,0.072218,0.0160916,0.0115958,0.228027,1.93474,4.88565e-06,3.46485
5,1.42536,1.45725,7.03569,0.048149,0.060033,0.0784923,7.62983,8.10057e-05,0.251542,0.283427,5.49986,0.0456755,0.0301198,0.0485791,0.715992,1.44679e-05,, , 0.156306,0.291019,0.0876438,6.27073,1.45379,5.49986,0.0456755,0.116473,0.049994,0.0227841,0.00592084,0.017268,0.0652687,0.715992,1.44679e-05,6.90454
6,2.28494,2.35103,8.43809,0.0881184,0.102705,0.139517,15.2238,0.000123685,0.403468,0.469564,5.50072,0.0831716,0.0591012,0.0959128,1.39642,1.95453e-05,, , 0.312512,0.387537,0.172973,11.9448,2.43759,5.50072,0.0831716,0.232886,0.0988637,0.0443615,0.0117888,0.0309699,0.101966,1.39642,1.95453e-05,13.8055
7,0.448082,0.44984,9.57531,0.0684345,0.0237603,0.027306,49.3539,0.000198623,0.366501,0.36826,0.0128151,0.0515042,0.0122745,0.0158202,0.191169,6.3746e-06,, , 0.00871884,0.72115,0.00488577,12.0317,0.252186,0.0128151,0.0515042,0.827824,0.00949765,0.0174337,0.00116334,0.106011,0.0447805,0.191169,6.3746e-06,49.0734
8,0.027454,0.0276666,0.0180145,0.000231121,0.00048683,0.000511677,0.0602445,2.68795e-07,0.00177504,0.00198768,0.00204361,0.000210454,6.70669e-05,9.19132e-05,0.000225339,3.41163e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00204361,0.000210454,0.00101147,5.65529e-05,8.41608e-05,1.82664e-05,0.000319475,0.000672753,0.000225339,3.41163e-08,0.0599602
Total,35.9961,28.5902,53.2652,0.24913,0.952301,1.08566,84.1122,0.00117947,6.45182,6.66778,34.6933,0.222588,0.36837,0.545727,8.06843,0.000104133,, , 1.66419,10.5072,0.948155,66.1026,21.4208,34.6933,0.222588,1.2825,0.528503,0.322039,0.0635554,0.183419,1.14651,8.06843,0.000104133,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14032,0.00846736,1.56156,20.5309,0.0208179,3.83927
